gene_id	paralog_count
KRH65136	16
KRH71883	643
KRH65137	16
KRH71884	506
KRH65138	16
KRH71885	9
KRH65139	16
KRH71886	3779
KRH71887	1
KRH32521	206
KRH71888	108
KRH32522	206
KRH71889	21
KRH32523	198
KRH32524	182
KRH32525	199
KRH32527	2
KRH32528	7
KRH75570	95
KRH32529	3
KRH75571	38
KRH75572	14
KRG93341	260
KRH75573	4
KRH59990	6
KRH75574	2
KRH59991	40
KRG93343	1
KRH75575	125
KRH59992	604
KRH75576	34
KRG89082	2
KRG93345	359
KRH75577	153
KRH59994	4
KRG89083	4
KRG93346	1915
KRH75578	534
KRG93347	47
KRH75579	9
KRG89085	1
KRG93348	41
KRH59997	36
KRG93349	8
KRH59998	5
KRH59999	1
KRG89089	19
KRH42962	3
KRH42964	103
KRH67940	9
KRH15381	200
KRH42965	4
KRH67941	13
KRH15382	151
KRH67942	7
KRH03600	7
KRH42967	33
KRH67943	215
KRH15384	1
KRH03601	2
KRH42968	11
KRH67944	144
KRH62690	86
KRH15385	201
KRH67945	26
KRG97035	1
KRH15386	32
KRH67946	7
KRH62692	13
KRH03604	14
KRH67947	74
KRG97037	5
KRH15388	329
KRH67948	3
KRG97038	3
KRH50911	44
KRH03606	15
KRH50912	43
KRH03607	210
KRH62695	92
KRH50913	86
KRH62696	17
KRH50914	3
KRH03609	10
KRH23330	21
KRH62697	8
KRH50915	16
KRH23331	4
KRH62699	4
KRH50917	1
KRH50919	2
KRH70640	1511
KRH23335	1878
KRH70641	63
KRH23336	10
KRH70642	2
KRH23337	10
KRH70643	1
KRH23338	6
KRH70646	51
KRH66383	14
KRH66384	32
KRH70648	9
KRH66385	17
KRH70649	1888
KRH66386	3
KRH27020	28
KRH66387	5
KRH27021	2
KRH66388	177
KRH66389	5
KRH27023	8
KRH33770	18
KRH27024	2
KRH27025	5
KRH33772	5
KRH74331	44
KRH27026	125
KRH74334	99
KRH06191	1
KRH33776	141
KRG99842	17
KRH74335	76
KRH06192	79
KRG99843	74
KRH06193	15
KRG99844	40
KRH74337	69
KRH06194	8
KRH33779	54
KRG94590	111
KRH06195	1856
KRG94591	9
KRH06196	366
KRG94592	44
KRH06197	54
KRH41720	9
KRG94593	93
KRH06198	1
KRH41721	24
KRG99849	64
KRH06199	140
KRH41722	32
KRG94595	54
KRH41723	45
KRG94596	3
KRH41724	2
KRG94597	3
KRH14140	2
KRG94598	81
KRH41726	109
KRH41727	142
KRH41728	3
KRH41729	1
KRH57190	3
KRH57191	35
KRG98282	7
KRH57192	1
KRG98283	23
KRH57193	10
KRG98284	24
KRH57194	100
KRH57195	2
KRG98286	1919
KRH57196	19
KRH29831	15
KRG98287	25
KRH29832	15
KRG98288	2
KRH04856	7
KRH57198	80
KRH29833	15
KRG98289	32
KRH57199	32
KRH29834	3
KRH04858	73
KRH24581	22
KRH29836	15
KRH65140	498
KRH24582	1
KRH29838	140
KRH12800	2
KRH24584	7
KRH71890	737
KRH12802	7
KRH65144	92
KRH71891	109
KRH24586	14
KRH12803	7
KRH71892	2
KRH71893	346
KRH24588	1
KRH12805	6
KRH65147	66
KRH71894	4
KRH12806	851
KRH65148	1
KRH71895	1
KRH12807	7
KRH71896	1
KRH12808	5
KRH32530	295
KRH12809	102
KRH32531	33
KRH32532	13
KRH71899	75
KRH32533	26
KRH32534	11
KRH32535	1609
KRH32536	246
KRH32538	16
KRH75580	127
KRH32539	201
KRH75581	28
KRG93350	12
KRH75585	3
KRG93355	288
KRH75587	94
KRG89093	2
KRG93356	132
KRG89094	35
KRG89095	14
KRG89097	58
KRH42970	2
KRG89098	1
KRH42971	2
KRG89099	20
KRH42972	5
KRH42973	28
KRH42974	5
KRG97040	11
KRH15391	6
KRH67951	28
KRG97041	11
KRH67952	157
KRG97042	346
KRH03610	1
KRH67953	4
KRG97043	1
KRH15394	3
KRH03611	3
KRH42978	199
KRG97044	24
KRH15395	3
KRH03612	1
KRH67955	21
KRG97045	1
KRH03613	125
KRH67956	47
KRH03614	115
KRH67957	7
KRG97047	1042
KRH15398	1
KRH50920	39
KRH03615	52
KRH67958	3
KRG97048	5
KRH15399	146
KRH50921	17
KRH03616	9
KRH67959	203
KRG97049	11
KRH50923	1
KRH03619	3
KRH23340	3
KRH23341	78
KRH50926	1575
KRH23342	4
KRH50927	22
KRH23343	1
KRH23344	10
KRH70650	13
KRH23345	15
KRH23347	6
KRH70653	13
KRH66390	5
KRH23349	113
KRH66391	3
KRH66392	5
KRH70657	125
KRH66394	93
KRH66395	293
KRH70659	1
KRH66396	2
KRH27030	4
KRH66397	3
KRH66398	41
KRH66399	187
KRH27034	3
KRH27035	105
KRH33782	25
KRH27036	4
KRH27037	63
KRH33784	19
KRH27038	11
KRG99851	2
KRH74344	25
KRH27039	11
KRG99852	39
KRH33787	3
KRG99853	17
KRG99854	4
KRH33789	14
KRG99855	16
KRG99856	2945
KRG99857	1
KRH41730	2
KRG99859	100
KRH19402	2
KRH41734	16
KRH14150	1
KRH19405	7
KRH41735	20
KRH14151	13
KRH19406	6
KRH14152	13
KRH19407	134
KRH41737	51
KRH14153	19
KRH19408	126
KRH14154	4
KRH19409	126
KRH41739	4
KRH14157	12
KRG98290	45
KRH14158	6
KRG98291	1
KRG98292	3
KRG98293	19
KRH04861	6
KRG98294	3
KRH22100	314
KRH04862	13
KRH22101	2
KRG98296	220
KRH29842	14
KRG98298	21
KRH22104	22
KRH22105	83
KRH04867	1
KRH29844	53
KRH22106	4
KRH04868	39
KRH29845	11
KRH04869	67
KRH24591	19
KRH29846	5
KRH22108	182
KRH65150	9
KRH22109	64
KRH65151	23
KRH12810	43
KRH29849	17
KRH12811	14
KRH24595	10
KRH65154	29
KRH65157	39
KRH24599	9
KRH12818	11
KRH32540	17
KRH32541	8
KRH32543	7
KRH73103	111
KRH73104	6
KRH32546	15
KRH73105	131
KRH73106	108
KRH32548	328
KRH73107	109
KRH32549	6
KRH73108	6
KRG93360	62
KRH75592	19
KRH73109	27
KRG93361	135
KRH75593	25
KRH75594	37
KRH75595	1
KRG93364	137
KRH75596	293
KRH75597	1
KRH75598	29
KRH75599	324
KRG93369	4
KRH42984	4
KRH67960	11
KRG97050	44
KRH67961	4
KRH03620	30
KRH67963	1
KRG97053	334
KRH42988	1771
KRH67965	79
KRH03623	53
KRH67966	12
KRG97056	46
KRH03624	1897
KRH28600	4
KRG97057	27
KRH50930	10
KRH28602	10
KRH67969	11
KRH50933	18
KRH50934	84
KRH03629	18
KRH23350	2580
KRH28605	7
KRH50935	1303
KRH50936	92
KRH23352	2526
KRH50937	76
KRH28609	9
KRH50939	58
KRH70660	8
KRH23355	3158
KRH70661	161
KRH70665	38
KRH70666	15
KRH70668	3
KRH31302	83
KRH70669	23
KRH31303	2
KRH31304	1
KRH31305	4669
KRH27042	19
KRH27043	61
KRH27044	21
KRH33791	13
KRH74350	1
KRH33792	677
KRH31309	147
KRH74351	2
KRH27046	24
KRH33793	8
KRH74352	7
KRH27047	23
KRH33794	9
KRG99860	5219
KRH33795	2
KRG99861	28
KRH74354	1
KRH33797	8
KRG99863	296
KRH33798	1
KRG99864	78
KRH74357	104
KRH33799	7
KRG99865	159
KRG99867	25
KRH41740	2
KRG99868	12
KRH19411	1
KRH41741	5
KRH41742	1
KRH19413	3
KRH41744	2
KRH14161	2
KRH19416	119
KRH41746	28
KRH14162	20
KRH19417	18
KRH41747	1
KRH19418	234
KRH41748	3
KRH19419	12
KRH41749	6
KRH14166	70
KRH14167	23
KRH04870	8
KRH22110	5
KRH29850	333
KRH04875	47
KRH04876	115
KRH22115	39
KRH04877	19
KRH29854	2
KRH04878	7
KRH22117	10
KRH04879	8
KRH29856	78
KRH22118	66
KRH29857	3
KRH22119	67
KRH65161	337
KRH29858	12
KRH12820	7
KRH65162	50
KRH29859	6
KRH12821	586
KRH65163	317
KRH12822	1
KRH65164	1
KRH12823	26
KRH37800	2
KRH12824	152
KRH65166	1
KRH37801	10
KRH12825	1659
KRH65168	4
KRH37803	6
KRH12827	18
KRH65169	6
KRH37804	107
KRH12828	24
KRH37805	128
KRH12829	60
KRH32551	21
KRH37806	9
KRH73110	13
KRH32552	35
KRH73111	63
KRH37808	13
KRH32554	19
KRH37809	48
KRH73113	18
KRH32555	332
KRH73114	40
KRH32556	34
KRH73115	330
KRH32557	19
KRH73116	27
KRH32558	76
KRH73117	5
KRH32559	18
KRH73118	68
KRG93370	3
KRG93372	3
KRH40500	31
KRH40501	3
KRG93374	2
KRG93376	2
KRH40504	74
KRG93377	129
KRH40505	17
KRG93378	2
KRH40506	1
KRH42990	1051
KRH40507	3
KRH42991	3436
KRH40508	4
KRH42992	109
KRH42993	80
KRH67970	12
KRH67971	19
KRH42996	3
KRH67972	51
KRG97062	68
KRH03630	9
KRH67973	6
KRH03631	8
KRG97064	1
KRH03632	64
KRH42999	20
KRG97065	1
KRH03633	64
KRH67976	29
KRG97066	5
KRH50940	14
KRH28611	62
KRH67978	17
KRH03636	67
KRH67979	11
KRG97069	11
KRH03637	69
KRH28613	4
KRH03638	6
KRH50944	39
KRH03639	61
KRH23360	1726
KRH28615	13
KRH50945	113
KRH23361	188
KRH28616	15
KRH50946	1
KRH28617	249
KRH50947	5
KRH28618	4
KRH50948	20
KRH28619	3
KRH50949	23
KRH70672	32
KRH70673	235
KRH70674	29
KRH70675	47
KRH70676	3
KRH70677	241
KRH31311	27
KRH70678	223
KRH31312	1
KRH70679	241
KRH31313	114
KRH31314	13
KRH27052	1539
KRH27055	12
KRH27058	4
KRH27059	3
KRH74365	22
KRH74367	119
KRH74368	1
KRH35002	3
KRH74369	1
KRH35003	58
KRG99877	3
KRH19420	11
KRH35004	1
KRH41750	8
KRG99878	31
KRG99879	14
KRH19422	1
KRH35006	25
KRH41752	5
KRH41753	2600
KRH41754	2
KRH19425	103
KRH35009	97
KRH41755	1
KRH19426	48
KRH19428	18
KRH19429	1
KRH41759	39
KRH14179	57
KRH04880	10
KRH04881	33
KRH22120	447
KRH04882	20
KRH04883	105
KRH04884	49
KRH04885	1
KRH29862	5
KRH04886	84
KRH29863	3
KRH04887	3
KRH04888	332
KRH22127	113
KRH04889	5
KRH29866	1
KRH22128	5
KRH29867	9
KRH22129	21
KRH65171	15
KRH29869	2
KRH12831	380
KRH65174	6
KRH12833	10
KRH65175	15
KRH37810	2
KRH12834	10
KRH65176	15
KRH37811	14
KRH12835	14
KRH65177	13
KRH12836	178
KRH65178	3
KRH12837	407
KRH65179	1
KRH12838	1
KRH32560	5
KRH37815	32
KRH12839	33
KRH73120	3
KRH32562	50
KRH73121	47
KRH32563	70
KRH37818	266
KRH37819	44
KRH32565	136
KRH73124	40
KRH32566	74
KRH32567	2
KRH73127	86
KRH40510	6
KRG93383	18
KRH40511	6
KRH40512	13
KRH40513	917
KRH40514	20
KRH40516	6
KRG93389	1
KRH40518	8
KRH67980	21
KRG97070	26
KRH67981	38
KRG97071	2
KRG97072	175
KRH03640	1
KRH67983	2
KRG97073	180
KRG97074	156
KRH44201	1
KRH67985	14
KRG97075	102
KRH03643	29
KRH67986	3
KRG97076	4
KRH44203	10
KRH28620	24
KRH67987	5
KRG97077	181
KRH50950	4
KRH03645	5
KRH44204	1
KRH28621	83
KRH67988	1
KRG97078	18
KRH50951	7
KRH03646	19
KRH44205	9
KRH67989	24
KRG97079	3
KRH50952	12
KRH03647	108
KRH44206	4
KRH28623	48
KRH50953	12
KRH44207	1
KRH50954	2
KRH23370	13
KRH50955	16
KRH44209	4
KRH23373	4
KRH28629	27
KRH70680	255
KRH70681	250
KRH70682	255
KRH23377	24
KRH70683	252
KRH70684	254
KRH23379	16
KRH70685	226
KRH70686	227
KRH31320	4
KRH70687	254
KRH31321	7
KRH31322	23
KRH70689	19
KRH31323	23
KRH27060	119
KRH31324	1
KRH27061	18
KRH31327	7
KRH27064	1925
KRH74370	6
KRH31329	8
KRH74371	4
KRH27066	191
KRH27067	630
KRH74373	4
KRG99882	102
KRH74375	2
KRG99883	101
KRH74376	1
KRH35010	18
KRG99884	101
KRH74377	9
KRH35011	29
KRG99885	10
KRH74378	10
KRG99886	6
KRH35013	4785
KRG99887	16
KRH41760	1
KRG99888	8
KRH19431	17
KRH35015	3
KRH41761	9
KRG99889	127
KRH41762	82
KRH19433	5
KRH41763	152
KRH19434	126
KRH19435	23
KRH35019	335
KRH41765	1
KRH14181	1
KRH14182	15
KRH41767	19
KRH02400	3
KRH41768	19
KRH14184	89
KRH41769	17
KRH14185	1
KRH14186	22
KRH02403	4
KRH14187	13
KRH14188	18
KRH02405	9
KRG90801	50
KRH14189	145
KRH02406	69
KRH04890	64
KRH02407	78
KRG90803	3
KRH02408	52
KRG90804	14
KRH22130	4
KRH29870	28
KRH22132	102
KRH29871	204
KRG90807	5
KRH22133	10
KRH29872	28
KRG90808	1
KRH22134	13
KRH29873	9
KRG90809	655
KRH22135	65
KRH04897	1
KRH29874	34
KRH22136	187
KRH04898	97
KRH29875	31
KRH22137	176
KRH04899	123
KRH29876	42
KRH22138	169
KRH65180	2
KRH22139	20
KRH65181	26
KRH12840	2
KRH65182	109
KRH12841	65
KRH65183	127
KRH12842	7
KRH12843	42
KRH65185	106
KRH37820	187
KRH12844	10
KRH37821	1
KRH12845	216
KRH65187	9
KRH37822	2
KRH12846	13
KRH12847	150
KRH65189	145
KRH37823	7
KRH12848	27
KRH37824	42
KRH32570	2
KRH37825	2
KRH32571	59
KRH73130	7
KRH37826	17
KRH32572	3
KRH37827	107
KRH37828	23
KRH32574	12
KRH73133	2
KRH37829	19
KRH32575	120
KRH73134	2
KRH32576	59
KRH32577	57
KRH32578	59
KRH32579	57
KRG93391	26
KRH40520	6
KRG93393	3
KRH40521	5
KRH40522	1
KRG93395	1
KRH40523	318
KRG93396	698
KRH40524	6
KRH40525	3
KRG93398	8
KRH40526	20
KRG93399	14
KRH40527	3
KRH08900	11
KRH67990	117
KRG97080	132
KRH67991	43
KRG97081	14
KRH67992	40
KRH67993	35
KRH03651	1
KRH67994	36
KRH67995	23
KRG97085	7
KRH67996	38
KRH28630	46
KRH67997	43
KRH03655	1
KRH44214	15
KRH28631	1017
KRH67998	2
KRH03656	15
KRH67999	2
KRH44216	15
KRH03658	115
KRH44217	15
KRH28634	2
KRH03659	1
KRH44218	15
KRH28635	2
KRH23381	5
KRH23382	63
KRH11600	44
KRH23383	57
KRH28638	641
KRH11601	44
KRH28639	349
KRH11602	34
KRH11603	34
KRH70691	11
KRH11604	40
KRH23387	87
KRH11606	1
KRH70694	29
KRH70696	3
KRH11609	31
KRH31330	86
KRH70697	23
KRH70698	30
KRH31333	57
KRH27071	52
KRH27072	12
KRH31336	6
KRH27073	209
KRH31337	307
KRH27074	134
KRH31338	13
KRH27075	336
KRH31339	17
KRH27076	221
KRH27077	220
KRG99890	52
KRH74383	1
KRH27078	33
KRG99891	6
KRG99892	49
KRG99893	17
KRH74386	1644
KRH35020	101
KRG99894	47
KRH74387	52
KRH35021	100
KRG99895	17
KRH35022	5
KRG99896	1
KRH74389	1459
KRG99897	52
KRH35024	1
KRH41770	18
KRG99898	17
KRH19441	77
KRH35025	105
KRH41771	28
KRG99899	3
KRH41772	48
KRH35027	167
KRH41774	4
KRH19445	2
KRH35029	6
KRH41775	221
KRH14191	30
KRH19446	3
KRH41776	105
KRH14192	1
KRH19447	13
KRH19448	13
KRH02410	2
KRH02411	220
KRH41779	4
KRH14195	4587
KRH02412	13
KRH14196	20
KRH14197	14
KRH02414	331
KRG90810	145
KRH14198	319
KRH02415	20
KRH14199	3
KRH02416	12
KRG90812	299
KRH02417	1
KRG90813	21
KRG90814	38
KRH22140	5
KRH02419	13
KRG90815	92
KRH22141	6
KRG90816	32
KRG90817	2
KRH29882	1795
KRG90818	1
KRH22144	6
KRG90819	8
KRH22145	2
KRH22146	31
KRH22147	6
KRH22148	1
KRH22149	6
KRH12850	1
KRH12851	11
KRH65193	155
KRH12853	1
KRH65195	23
KRH37830	310
KRH12855	387
KRH65197	1
KRH37831	1
KRH12856	287
KRH65198	50
KRH37832	400
KRH12857	14
KRH65199	217
KRH37833	9
KRH37834	315
KRH32580	3
KRH12859	119
KRH32581	123
KRH32582	370
KRH20800	10
KRH37838	7
KRH20801	3
KRH37839	18
KRH32585	59
KRH20802	1861
KRH73144	111
KRH32586	59
KRH20803	9
KRH32587	93
KRH20804	4
KRH73146	26
KRH32588	39
KRH20805	70
KRH73147	1
KRH32589	56
KRH20806	37
KRH73149	1
KRH20808	39
KRH40532	3
KRH40534	66
KRH40535	66
KRH40537	4
KRH40539	97
KRG97090	2
KRG97091	1857
KRH03660	11
KRG97092	4
KRH44220	14
KRG97093	1892
KRH44221	13
KRG97094	13
KRH03663	198
KRG97095	126
KRH03664	1803
KRH44223	31
KRH28640	13
KRG97096	11
KRH03665	28
KRH44224	4
KRG97097	3
KRH03666	68
KRG97098	50
KRH50972	86
KRH03667	7
KRH28643	132
KRG97099	42
KRH69203	18
KRH44227	115
KRH03669	26
KRH69204	5
KRH44228	1902
KRH28645	125
KRH50975	8
KRH69205	1911
KRH44229	1946
KRH23391	28
KRH50976	45
KRH23392	2
KRH28647	123
KRH69207	7
KRH23393	869
KRH28648	135
KRH11611	60
KRH69208	19
KRH28649	137
KRH50979	101
KRH23395	1836
KRH11613	1
KRH11614	1518
KRH23397	5
KRH11615	26
KRH23398	1
KRH11617	43
KRH31340	340
KRH31341	16
KRH31342	7
KRH31343	2
KRH27080	7
KRH31344	2
KRH31345	2
KRH27082	36
KRH31346	221
KRH31347	22
KRH27084	369
KRH74390	4
KRH27085	27
KRH31349	19
KRH74391	1
KRH74393	6
KRH27088	23
KRH27089	5
KRH74395	334
KRH74396	347
KRH35030	192
KRH74397	9
KRH35031	7
KRH74398	4
KRH74399	6
KRH19450	208
KRH41780	106
KRH35035	3
KRH41781	1
KRH19453	140
KRH41782	1685
KRH41783	11
KRH19455	115
KRH41784	1
KRH41785	22
KRH19458	2
KRH02420	123
KRH41787	7
KRH19459	62
KRH41788	1
KRH02422	16
KRG90820	3
KRG90823	27
KRH02428	8
KRH22150	3
KRG90825	28
KRH22151	3
KRH22152	7
KRH22153	9
KRH29892	105
KRH22154	9
KRH29893	6
KRH22155	1
KRH29895	23
KRH22157	38
KRH29896	3
KRH22159	4
KRH12860	2
KRH12861	30
KRH12862	7
KRH12863	4
KRH12864	26
KRH37840	11
KRH12865	5
KRH37841	11
KRH12866	18
KRH37842	14
KRH12867	14
KRH12868	10
KRH32590	252
KRH12869	6
KRH32591	206
KRH73150	83
KRH32592	19
KRH73151	1
KRH20810	40
KRH73152	32
KRH32594	247
KRH32595	34
KRH20812	10
KRH73154	5
KRH32597	26
KRH73156	68
KRH20815	16
KRH20817	20
KRH73159	7
KRH20819	1
KRH40541	3
KRH40542	7
KRH40543	562
KRH40544	310
KRH40547	145
KRH40549	65
KRH08922	6
KRH08923	3
KRH03671	3
KRH44230	15
KRH03672	157
KRH44231	34
KRH03673	4
KRH08928	56
KRH44232	808
KRH44233	28
KRH28650	137
KRH50980	4
KRH03675	62
KRH69210	18
KRH44234	971
KRH28651	18
KRH03676	74
KRH44235	1818
KRH28652	7
KRH50982	247
KRH03677	51
KRH69212	3
KRH44236	9
KRH28653	1
KRH50983	248
KRH03678	90
KRH69213	71
KRH44237	1690
KRH28654	38
KRH50984	248
KRH03679	3
KRH69214	34
KRH44238	2177
KRH50985	248
KRH44239	1492
KRH50986	15
KRH69216	2
KRH28657	2763
KRH50987	7
KRH69217	3
KRH11621	23
KRH50988	9
KRH69218	2
KRH28659	213
KRH11622	11
KRH50989	3
KRH69219	3
KRH11623	392
KRH11624	3
KRH11625	4
KRH36601	9
KRH11627	86
KRH36605	36
KRH36606	14
KRH31352	74
KRH31353	1
KRH27090	1
KRH31354	15
KRH31355	29
KRH27092	225
KRH27093	235
KRH27094	252
KRH27095	210
KRH27096	3
KRH27097	26
KRH27098	1
KRH27099	18
KRH35042	135
KRH35044	123
KRH35045	36
KRH41791	1
KRH35046	1
KRH41792	225
KRH35047	120
KRH41793	4
KRH35048	1
KRH41794	24
KRH19466	1
KRH41795	58
KRH41796	20
KRH02430	18
KRH41797	6
KRH02431	9
KRH02432	8
KRH02434	151
KRG90831	21
KRH02436	25
KRH02437	44
KRH02438	12
KRH02439	12
KRH22161	1
KRH22162	1
KRH22163	29
KRG90838	22
KRH22164	38
KRG90839	12
KRH22165	345
KRH22166	29
KRH22167	13
KRH22168	29
KRH22169	1
KRH12870	28
KRH12871	17
KRH12872	550
KRH12873	1423
KRH12874	134
KRH37850	4
KRH37851	30
KRH12876	5
KRH37852	47
KRH37853	18
KRH12878	5
KRH37854	3
KRH37855	16
KRH37856	2
KRH37857	4
KRH20820	73
KRH73162	14
KRH37858	4
KRH37859	56
KRH20822	1
KRH73164	3
KRH73165	13
KRH20825	23
KRH73167	6
KRH20826	9
KRH73168	7
KRH20827	19
KRH73169	22
KRH20828	345
KRH20829	4
KRH40550	7
KRH40552	131
KRH45808	42
KRH45809	45
KRH40555	150
KRH40559	18
KRH08931	22
KRH08933	20
KRH03680	16
KRH44240	34
KRH03682	9
KRH44241	1909
KRH03683	18
KRH08938	6
KRH44242	43
KRH44243	3074
KRH03685	1685
KRH69220	72
KRH44244	9
KRH28661	22
KRH69221	51
KRH28662	81
KRH03687	27
KRH69222	2
KRH44246	1325
KRH28663	3
KRH50993	150
KRH69223	91
KRH28664	275
KRH03689	77
KRH28665	4
KRH69225	37
KRH44249	6
KRH50996	1337
KRH28667	2
KRH11630	6
KRH69227	27
KRH69228	8
KRH69229	29
KRH11633	74
KRH11634	5
KRH36613	52
KRH11638	4
KRH36614	41
KRH31360	2
KRH36615	1
KRH31361	23
KRH36616	27
KRH36617	60
KRH36618	1
KRH31364	14
KRH36619	1895
KRH31366	10
KRH35050	5184
KRH35051	3
KRH35053	5
KRH35058	66
KRG82897	13
KRH19478	85
KRH43000	12
KRG82898	14
KRH19479	295
KRH43001	52
KRH43003	1
KRG90840	3
KRG90841	7
KRH43005	20
KRG90842	1
KRH02447	223
KRH43007	1807
KRH02448	228
KRG90844	334
KRH43008	3
KRH22170	1
KRH43009	241
KRH22171	5
KRG90846	5
KRH22172	1
KRG90847	12
KRH22173	16
KRG90848	7
KRH22174	1923
KRG90849	15
KRH22175	1955
KRH22176	1948
KRH22178	1773
KRH12880	2
KRH12881	291
KRH12883	2105
KRH12884	819
KRH37860	12
KRH37861	55
KRH12887	10
KRH12889	67
KRH73170	6
KRH37866	4
KRH73171	4
KRH37867	4
KRH73172	1767
KRH37868	5
KRH20831	260
KRH73173	2067
KRH37869	19
KRH73174	2
KRH20833	87
KRH73176	101
KRH20835	108
KRH73177	48
KRH45811	115
KRH20836	35
KRH45812	11
KRH20837	84
KRH20839	17
KRH40560	150
KRH40561	48
KRH40562	50
KRH40563	31
KRH45818	2552
KRH45819	15
KRH40565	8
KRH40566	8
KRH01200	177
KRH40567	17
KRH40569	565
KRH08941	6
KRH49500	48
KRH08942	23
KRH49501	17
KRH08944	6
KRH49503	26
KRH03690	12
KRH01207	340
KRH49504	5
KRH08946	228
KRH49505	346
KRH03692	1
KRH08947	2597
KRH44251	2661
KRH08948	26
KRH44252	186
KRH49507	6
KRH03694	6
KRH08949	1320
KRH44253	13
KRH49508	4
KRH28670	1
KRH03695	16
KRH69230	5
KRH49509	4
KRH28671	5
KRH03696	356
KRH69231	7
KRH44255	4
KRH28672	5
KRH03697	1
KRH03698	9
KRH03699	10
KRH69234	24
KRH44258	25
KRH69235	6
KRH44259	16
KRH28676	50
KRH69236	149
KRH28677	50
KRH69237	338
KRH11641	117
KRH28679	1
KRH52202	20
KRH52203	92
KRH36620	31
KRH11645	7
KRH52204	46
KRH36621	45
KRH11646	126
KRH52205	267
KRH11647	91
KRH52206	69
KRH36623	20
KRH52207	113
KRH36624	11
KRH52208	23
KRH31370	14
KRH52209	3
KRH31371	17
KRH36626	467
KRH31372	26
KRH31373	39
KRH31375	39
KRH31377	116
KRH31379	8
KRH19480	297
KRH35064	53
KRH19481	659
KRH35066	10
KRH19484	291
KRH07702	7
KRH19485	298
KRH19486	303
KRH07704	1
KRH19488	7
KRH02450	2
KRH19489	6
KRH02451	371
KRH43011	248
KRH02452	47
KRH07708	66
KRH07709	12
KRH02454	1639
KRH43014	26
KRG90852	5
KRH43017	1
KRH43018	253
KRH22180	1948
KRH43019	7
KRH22181	40
KRG90856	83
KRH22182	17
KRG90857	137
KRH22183	93
KRH10400	7
KRG90858	1
KRH22184	1454
KRH10401	9
KRH22185	24
KRH10402	79
KRH10403	16
KRH58700	4
KRH22187	19
KRH58701	28
KRH22188	1960
KRH10405	8
KRH22189	25
KRH10406	4
KRH12890	27
KRH10407	83
KRH10408	5
KRH12892	2083
KRH58706	6
KRH12893	5
KRH58707	41
KRH12894	3777
KRH37870	7
KRH12895	4
KRH37871	35
KRH37872	16
KRH12897	28
KRH37873	1
KRH12898	14
KRH37874	13
KRH37875	6
KRH73180	20
KRH37876	67
KRH37878	11
KRH20841	50
KRH37879	571
KRH20843	20
KRH73185	270
KRH20844	1
KRH73186	7
KRH61403	15
KRH45820	1939
KRH61404	106
KRH20845	2900
KRH45821	179
KRH20846	51
KRH73188	16
KRH61405	88
KRH45822	7
KRH73189	16
KRH45823	1
KRH61407	44
KRH61408	3
KRH40570	3
KRH61409	18
KRH45826	11
KRH45827	865
KRH40573	150
KRH45828	214
KRH45829	208
KRH01210	7
KRH40577	62
KRH40578	1
KRH08950	2030
KRH01212	337
KRH40579	2
KRH08951	800
KRH01213	20
KRH49510	26
KRH08952	26
KRH49511	7
KRH08953	38
KRH01215	23
KRH08954	2809
KRH49513	1189
KRH08955	2588
KRH01217	337
KRH49514	25
KRH08956	2805
KRH01218	16
KRH44260	23
KRH49515	308
KRH08957	1856
KRH01219	1072
KRH49516	360
KRH08958	13
KRH44262	22
KRH08959	1
KRH69240	35
KRH44264	21
KRH49519	242
KRH28681	51
KRH44265	17
KRH69242	78
KRH44266	6
KRH28683	59
KRH28684	1
KRH16902	1209
KRH44268	64
KRH28685	122
KRH16903	37
KRH44269	6
KRH28686	53
KRH69246	1
KRH11650	3
KRH69247	7
KRH28688	114
KRH11651	56
KRH69248	5
KRH52210	114
KRH11652	1
KRH69249	3
KRH52211	21
KRH11653	1002
KRH11654	9
KRH16909	115
KRH11655	127
KRH36631	3
KRH11659	123
KRH31380	3
KRH36635	4
KRH52219	13
KRH31381	2
KRH36636	90
KRH31382	4
KRH36637	7
KRH31384	10
KRH31385	7
KRH31386	1
KRH31389	21
KRH35071	108
KRH19493	13
KRH35077	1
KRH07711	11
KRH07712	80
KRH07713	4
KRH19497	20
KRH07714	2207
KRH19498	1550
KRH02460	9
KRH07715	2364
KRH19499	20
KRH02461	1947
KRH07716	17
KRH02462	1
KRH07717	24
KRH43022	1978
KRH07718	3000
KRH02464	25
KRH07719	3
KRH02465	3
KRH68001	1
KRG90861	31
KRG90862	3295
KRH43026	1571
KRH02467	4
KRG90863	1793
KRH68004	3161
KRG90864	1163
KRH68005	6
KRH43029	2
KRH68006	33
KRG90866	1753
KRH68007	62
KRG90868	1756
KRH10411	26
KRG90869	1715
KRH10412	1868
KRH10413	1
KRH22197	46
KRH10414	35
KRH58711	80
KRH10415	1
KRH58712	1
KRH58713	18
KRH10417	5
KRH58714	3
KRH10418	5
KRH58717	5
KRH37880	1282
KRH37881	3
KRH37882	62
KRH37883	314
KRH37884	116
KRH37885	5
KRH73190	16
KRH37886	135
KRH73191	1879
KRH20850	1
KRH73192	3
KRH37888	27
KRH20851	29
KRH37889	14
KRH73194	381
KRH61411	14
KRH20853	16
KRH45830	40
KRH61414	3
KRH20855	4
KRH73197	236
KRH45831	47
KRH73198	5
KRH45832	194
KRH61416	3
KRH45833	151
KRH20858	1
