geneA	geneB	tag_id	startA	endA	strandA	startB	endB	strandB	orientation
KRH61224	KRH61225	119_TAG10	2820155	2822333	-1	2823374	2825414	-1	tandem
KRH61270	KRH61271	1838_TAG4	3007134	3012360	1	3013602	3018148	1	tandem
KRH61306	KRH61313	2203_TAG2	3169297	3176095	-1	3186253	3194409	-1	tandem
KRH61316	KRH61317	559_TAG1	3206527	3208098	-1	3213937	3216162	-1	tandem
KRH61316	KRH61319	559_TAG1	3206527	3208098	-1	3220360	3222738	-1	tandem
KRH61316	KRH61320	559_TAG1	3206527	3208098	-1	3222739	3224721	-1	tandem
KRH61316	KRH61321	559_TAG1	3206527	3208098	-1	3227950	3229826	-1	tandem
KRH61316	KRH61322	559_TAG1	3206527	3208098	-1	3235923	3237206	-1	tandem
KRH61317	KRH61319	559_TAG1	3213937	3216162	-1	3220360	3222738	-1	tandem
KRH61317	KRH61320	559_TAG1	3213937	3216162	-1	3222739	3224721	-1	tandem
KRH61317	KRH61321	559_TAG1	3213937	3216162	-1	3227950	3229826	-1	tandem
KRH61317	KRH61322	559_TAG1	3213937	3216162	-1	3235923	3237206	-1	tandem
KRH61319	KRH61320	559_TAG1	3220360	3222738	-1	3222739	3224721	-1	tandem
KRH61319	KRH61321	559_TAG1	3220360	3222738	-1	3227950	3229826	-1	tandem
KRH61319	KRH61322	559_TAG1	3220360	3222738	-1	3235923	3237206	-1	tandem
KRH61320	KRH61321	559_TAG1	3222739	3224721	-1	3227950	3229826	-1	tandem
KRH61320	KRH61322	559_TAG1	3222739	3224721	-1	3235923	3237206	-1	tandem
KRH61321	KRH61322	559_TAG1	3227950	3229826	-1	3235923	3237206	-1	tandem
KRH61352	KRH61353	237_TAG4	3423548	3426348	1	3429721	3432271	1	tandem
KRH61352	KRH61354	237_TAG4	3423548	3426348	1	3433939	3437482	-1	convergent
KRH61353	KRH61354	237_TAG4	3429721	3432271	1	3433939	3437482	-1	convergent
KRH61369	KRH61371	214_TAG7	3486153	3487860	1	3492002	3493728	-1	convergent
KRH61369	KRH61373	214_TAG7	3486153	3487860	1	3496291	3499057	-1	convergent
KRH61369	KRH61375	214_TAG7	3486153	3487860	1	3500310	3503486	1	tandem
KRH61371	KRH61373	214_TAG7	3492002	3493728	-1	3496291	3499057	-1	tandem
KRH61371	KRH61375	214_TAG7	3492002	3493728	-1	3500310	3503486	1	divergent
KRH61373	KRH61375	214_TAG7	3496291	3499057	-1	3500310	3503486	1	divergent
KRH61453	KRH61454	568_TAG5	3892239	3895162	1	3895316	3896871	1	tandem
KRH61453	KRH61458	568_TAG5	3892239	3895162	1	3907886	3909308	1	tandem
KRH61454	KRH61458	568_TAG5	3895316	3896871	1	3907886	3909308	1	tandem
KRH61539	KRH61543	1873_TAG2	4339647	4346200	1	4347293	4348992	1	tandem
KRH61560	KRH61561	680_TAG5	4415293	4416170	-1	4418010	4418222	-1	tandem
KRH61596	KRH61597	4323_TAG1	4603425	4607535	-1	4607901	4610780	-1	tandem
KRH61649	KRH61653	1377_TAG3	4933867	4937846	1	4938183	4941057	1	tandem
KRH61668	KRH61669	7_TAG79	4991882	4993379	-1	5000479	5002170	-1	tandem
KRH61681	KRH61682	2223_TAG1	5065164	5072324	-1	5080349	5088393	-1	tandem
KRH61744	KRH61745	5851_TAG1	5441369	5445287	-1	5445707	5449675	-1	tandem
KRH61790	KRH61791	561_TAG1	5703315	5705188	1	5707185	5708572	1	tandem
KRH61808	KRH61809	1429_TAG1	5767005	5770198	-1	5773448	5776504	-1	tandem
KRH61808	KRH61811	1429_TAG1	5767005	5770198	-1	5777539	5780205	-1	tandem
KRH61809	KRH61811	1429_TAG1	5773448	5776504	-1	5777539	5780205	-1	tandem
KRH61838	KRH61839	5852_TAG1	5898225	5900654	1	5909495	5911954	-1	convergent
KRH61840	KRH61841	5109_TAG1	5916288	5919231	1	5919202	5920122	1	tandem
KRH61857	KRH61858	74_TAG18	6005854	6006206	-1	6006342	6007339	-1	tandem
KRH61871	KRH61874	1406_TAG4	6065030	6068551	-1	6073460	6077876	-1	tandem
KRH62034	KRH62035	1947_TAG1	6827253	6829120	-1	6829121	6833752	-1	tandem
KRH62034	KRH62038	1947_TAG1	6827253	6829120	-1	6842859	6858489	-1	tandem
KRH62035	KRH62038	1947_TAG1	6829121	6833752	-1	6842859	6858489	-1	tandem
KRH62046	KRH62048	5856_TAG1	6945685	6946469	1	6948445	6954177	1	tandem
KRH62062	KRH62063	4324_TAG1	7038248	7044239	-1	7048192	7052947	-1	tandem
KRH62064	KRH62065	479_TAG5	7053918	7059054	1	7060454	7063958	1	tandem
KRH62072	KRH62073	912_TAG4	7153009	7154905	1	7155457	7158438	1	tandem
KRH62090	KRH62093	716_TAG5	7312999	7318999	1	7323392	7328530	1	tandem
KRH62143	KRH62147	412_TAG7	7704484	7705769	1	7760818	7767369	1	tandem
KRH62167	KRH62168	279_TAG10	7973802	7979277	1	7989801	7992228	1	tandem
KRH62173	KRH62176	549_TAG5	8006050	8011283	1	8019202	8024265	1	tandem
KRH62173	KRH62177	549_TAG5	8006050	8011283	1	8027224	8032858	1	tandem
KRH62176	KRH62177	549_TAG5	8019202	8024265	1	8027224	8032858	1	tandem
KRH62219	KRH62221	1941_TAG2	8374091	8379589	-1	8395385	8400814	-1	tandem
KRH62254	KRH62255	928_TAG3	8627546	8632713	1	8635554	8654734	1	tandem
KRH62279	KRH62283	2177_TAG3	8838031	8842355	1	8857667	8865249	1	tandem
KRH62322	KRH62323	385_TAG5	9187451	9188988	-1	9196679	9197994	-1	tandem
KRH62322	KRH62324	385_TAG5	9187451	9188988	-1	9219564	9221412	-1	tandem
KRH62323	KRH62324	385_TAG5	9196679	9197994	-1	9219564	9221412	-1	tandem
KRH62336	KRH62339	2174_TAG1	9288463	9292542	-1	9321503	9325115	1	divergent
KRH62355	KRH62356	70_TAG16	9480145	9484815	-1	9488775	9494564	-1	tandem
KRH62355	KRH62357	70_TAG16	9480145	9484815	-1	9497727	9503510	-1	tandem
KRH62356	KRH62357	70_TAG16	9488775	9494564	-1	9497727	9503510	-1	tandem
KRH62366	KRH62367	1711_TAG3	9567274	9568529	1	9570059	9571000	-1	convergent
KRH62379	KRH62383	1910_TAG4	9877298	9879957	1	9885009	9889282	1	tandem
KRH62422	KRH62424	128_TAG7	11317835	11319777	1	11324214	11326650	1	tandem
KRH62441	KRH62443	2143_TAG2	11686402	11690093	-1	11723941	11726403	-1	tandem
KRH62441	KRH62445	2143_TAG2	11686402	11690093	-1	11793063	11799082	-1	tandem
KRH62443	KRH62445	2143_TAG2	11723941	11726403	-1	11793063	11799082	-1	tandem
KRH62510	KRH62511	1932_TAG2	12580562	12582048	1	12607567	12609981	1	tandem
KRH62527	KRH62528	111_TAG3	12771240	12772826	-1	12830935	12833106	-1	tandem
KRH62527	KRH62529	111_TAG3	12771240	12772826	-1	12897541	12899717	1	divergent
KRH62527	KRH62530	111_TAG3	12771240	12772826	-1	12901891	12903123	-1	tandem
KRH62528	KRH62529	111_TAG3	12830935	12833106	-1	12897541	12899717	1	divergent
KRH62528	KRH62530	111_TAG3	12830935	12833106	-1	12901891	12903123	-1	tandem
KRH62529	KRH62530	111_TAG3	12897541	12899717	1	12901891	12903123	-1	convergent
KRH62536	KRH62537	5898_TAG1	12959465	12963037	1	12963334	12964176	1	tandem
KRH62557	KRH62558	1_TAG203	13363026	13365196	-1	13382620	13388224	-1	tandem
KRH62557	KRH62561	1_TAG203	13363026	13365196	-1	13420438	13424668	-1	tandem
KRH62558	KRH62561	1_TAG203	13382620	13388224	-1	13420438	13424668	-1	tandem
KRH62574	KRH62575	20_TAG18	13716805	13717832	-1	13723631	13725855	-1	tandem
KRH62574	KRH62577	20_TAG18	13716805	13717832	-1	13755672	13756595	-1	tandem
KRH62575	KRH62577	20_TAG18	13723631	13725855	-1	13755672	13756595	-1	tandem
KRH62595	KRH62596	123_TAG6	13892158	13893652	-1	13903111	13904857	-1	tandem
KRH62595	KRH62598	123_TAG6	13892158	13893652	-1	13914945	13916439	-1	tandem
KRH62595	KRH62599	123_TAG6	13892158	13893652	-1	13931043	13932537	-1	tandem
KRH62596	KRH62598	123_TAG6	13903111	13904857	-1	13914945	13916439	-1	tandem
KRH62596	KRH62599	123_TAG6	13903111	13904857	-1	13931043	13932537	-1	tandem
KRH62598	KRH62599	123_TAG6	13914945	13916439	-1	13931043	13932537	-1	tandem
KRH62606	KRH62607	77_TAG14	14309534	14312227	1	14316550	14319263	1	tandem
KRH62606	KRH62608	77_TAG14	14309534	14312227	1	14347059	14351549	1	tandem
KRH62607	KRH62608	77_TAG14	14316550	14319263	1	14347059	14351549	1	tandem
KRH62658	KRH62661	2586_TAG1	15616281	15623530	1	15651117	15669036	1	tandem
KRH62712	KRH62713	364_TAG6	16809159	16809753	-1	16811865	16817931	-1	tandem
KRH62735	KRH62736	241_TAG10	17503761	17506319	-1	17506510	17506734	-1	tandem
KRH62760	KRH62762	2579_TAG1	18119616	18122159	-1	18144847	18146746	-1	tandem
KRH62775	KRH62776	5897_TAG1	18387518	18391402	-1	18425231	18426718	-1	tandem
KRH62792	KRH62793	4240_TAG3	18754902	18755489	-1	18805595	18806045	1	divergent
KRH62798	KRH62799	5703_TAG2	18917456	18921458	-1	18922228	18923836	-1	tandem
KRH62821	KRH62822	1403_TAG5	19438535	19446433	1	19462810	19467556	1	tandem
KRH62839	KRH62840	474_TAG7	20328287	20329205	1	20344823	20345257	1	tandem
KRH62841	KRH62842	4110_TAG2	20350869	20352858	1	20378685	20379310	1	tandem
KRH62950	KRH62951	123_TAG7	26250114	26251608	1	26261733	26263227	1	tandem
KRH62950	KRH62952	123_TAG7	26250114	26251608	1	26273370	26274864	1	tandem
KRH62950	KRH62953	123_TAG7	26250114	26251608	1	26285197	26286691	1	tandem
KRH62951	KRH62952	123_TAG7	26261733	26263227	1	26273370	26274864	1	tandem
KRH62951	KRH62953	123_TAG7	26261733	26263227	1	26285197	26286691	1	tandem
KRH62952	KRH62953	123_TAG7	26273370	26274864	1	26285197	26286691	1	tandem
KRH63027	KRH63028	19_TAG43	32624523	32626243	1	32634623	32637371	-1	convergent
KRH63027	KRH63029	19_TAG43	32624523	32626243	1	32673985	32674197	-1	convergent
KRH63028	KRH63029	19_TAG43	32634623	32637371	-1	32673985	32674197	-1	tandem
KRH63084	KRH63087	1386_TAG3	35687775	35691188	-1	35920206	35925176	1	divergent
KRH63103	KRH63104	5833_TAG1	36078415	36091878	-1	36091477	36092203	-1	tandem
KRH63146	KRH63147	510_TAG8	38047214	38049008	-1	38182883	38184627	-1	tandem
KRH63146	KRH63148	510_TAG8	38047214	38049008	-1	38268620	38270375	-1	tandem
KRH63147	KRH63148	510_TAG8	38182883	38184627	-1	38268620	38270375	-1	tandem
KRH63180	KRH63181	327_TAG6	39655881	39658301	1	39659936	39663738	-1	convergent
KRH63184	KRH63185	5889_TAG1	39743147	39743498	-1	39743656	39744383	-1	tandem
KRH63196	KRH63197	4672_TAG1	39878293	39878737	1	39878916	39881911	1	tandem
KRH63328	KRH63330	849_TAG3	42262556	42263689	-1	42279444	42282461	-1	tandem
KRH63328	KRH63332	849_TAG3	42262556	42263689	-1	42287869	42290820	1	divergent
KRH63330	KRH63332	849_TAG3	42279444	42282461	-1	42287869	42290820	1	divergent
KRH63373	KRH63374	2570_TAG2	42883858	42885013	-1	42886029	42886755	-1	tandem
KRH63416	KRH63418	74_TAG19	43754084	43755106	-1	43759158	43759929	-1	tandem
KRH63427	KRH63429	5885_TAG1	43900249	43904812	1	43905217	43908561	1	tandem
KRH63458	KRH63460	5903_TAG2	44232340	44236915	-1	44248243	44252960	-1	tandem
KRH63517	KRH63518	1563_TAG3	44821951	44822705	-1	44824029	44827390	-1	tandem
KRH63521	KRH63522	1_TAG211	44857037	44859458	-1	44860015	44864305	-1	tandem
KRH63609	KRH63610	492_TAG8	45732434	45737110	-1	45741598	45742775	-1	tandem
KRH63695	KRH63697	1554_TAG1	46271399	46281596	1	46286444	46296266	-1	convergent
KRH63708	KRH63709	1261_TAG3	46344385	46388073	-1	46395397	46403154	-1	tandem
KRH63724	KRH63725	621_TAG6	46504108	46507157	1	46510960	46513913	1	tandem
KRH63791	KRH63792	1121_TAG3	46949621	46952247	-1	46954708	46958098	-1	tandem
KRH63794	KRH63795	5882_TAG1	46980627	46981169	1	46982941	46983357	1	tandem
KRH63811	KRH63812	154_TAG6	47063700	47066536	-1	47074110	47077142	-1	tandem
KRH63811	KRH63813	154_TAG6	47063700	47066536	-1	47086037	47087021	-1	tandem
KRH63811	KRH63814	154_TAG6	47063700	47066536	-1	47087314	47087830	-1	tandem
KRH63812	KRH63813	154_TAG6	47074110	47077142	-1	47086037	47087021	-1	tandem
KRH63812	KRH63814	154_TAG6	47074110	47077142	-1	47087314	47087830	-1	tandem
KRH63813	KRH63814	154_TAG6	47086037	47087021	-1	47087314	47087830	-1	tandem
KRH63824	KRH63826	41_TAG30	47148488	47149197	1	47150099	47152817	1	tandem
KRH63877	KRH63879	2_TAG181	47460161	47462657	1	47469119	47471746	1	tandem
KRH63916	KRH63917	11215_TAG1	47661936	47664072	1	47665266	47666746	1	tandem
KRH63988	KRH63989	54_TAG19	48129358	48136444	1	48141858	48147119	1	tandem
KRH64104	KRH64105	1123_TAG4	48768602	48775357	1	48777421	48780716	1	tandem
KRH64104	KRH64106	1123_TAG4	48768602	48775357	1	48780717	48781618	1	tandem
KRH64105	KRH64106	1123_TAG4	48777421	48780716	1	48780717	48781618	1	tandem
KRH64145	KRH64148	1745_TAG2	49013618	49018766	1	49021725	49024586	1	tandem
KRH64178	KRH64180	1928_TAG3	49193080	49197177	1	49202501	49206709	1	tandem
KRH64284	KRH64285	1059_TAG3	49689243	49691002	-1	49691703	49694295	-1	tandem
KRH64286	KRH64287	3158_TAG2	49695231	49696669	-1	49698614	49699974	-1	tandem
KRH64288	KRH64289	601_TAG4	49704300	49706536	1	49708072	49710597	1	tandem
KRH64307	KRH64308	4330_TAG1	49790077	49793605	-1	49795892	49796421	-1	tandem
KRH64313	KRH64315	1404_TAG3	49827541	49833329	1	49851616	49857408	1	tandem
KRH64325	KRH64327	5868_TAG1	49898784	49902336	1	49910857	49914086	1	tandem
KRH64529	KRH64531	395_TAG8	50847496	50850449	1	50851805	50863863	1	tandem
KRH64529	KRH64530	395_TAG8	50847496	50850449	1	50853103	50853781	1	tandem
KRH64531	KRH64530	395_TAG8	50851805	50863863	1	50853103	50853781	1	tandem
KRH64593	KRH64594	2828_TAG1	51173910	51176678	-1	51181180	51184604	-1	tandem
KRH64644	KRH64647	1411_TAG3	51507805	51512243	-1	51516552	51518327	-1	tandem
KRH64664	KRH64665	927_TAG4	51563907	51567070	1	51570282	51572380	1	tandem
KRH64698	KRH64699	210_TAG8	51722323	51726335	-1	51729614	51730297	-1	tandem
KRH64698	KRH64700	210_TAG8	51722323	51726335	-1	51736965	51741024	-1	tandem
KRH64698	KRH64701	210_TAG8	51722323	51726335	-1	51760524	51765782	-1	tandem
KRH64698	KRH64703	210_TAG8	51722323	51726335	-1	51786214	51790930	-1	tandem
KRH64699	KRH64700	210_TAG8	51729614	51730297	-1	51736965	51741024	-1	tandem
KRH64699	KRH64701	210_TAG8	51729614	51730297	-1	51760524	51765782	-1	tandem
KRH64699	KRH64703	210_TAG8	51729614	51730297	-1	51786214	51790930	-1	tandem
KRH64700	KRH64701	210_TAG8	51736965	51741024	-1	51760524	51765782	-1	tandem
KRH64700	KRH64703	210_TAG8	51736965	51741024	-1	51786214	51790930	-1	tandem
KRH64701	KRH64703	210_TAG8	51760524	51765782	-1	51786214	51790930	-1	tandem
KRH64758	KRH64759	238_TAG11	52099168	52101585	1	52103642	52104873	1	tandem
KRH64795	KRH64796	616_TAG5	52197314	52201174	1	52200332	52203572	-1	convergent
KRH56534	KRH56535	679_TAG5	212751	214343	1	218330	220043	1	tandem
KRH56534	KRH56536	679_TAG5	212751	214343	1	227326	229490	1	tandem
KRH56535	KRH56536	679_TAG5	218330	220043	1	227326	229490	1	tandem
KRH56539	KRH56541	1037_TAG7	237701	238213	-1	239378	240994	-1	tandem
KRH56625	KRH56627	1820_TAG3	780674	782267	-1	790259	791082	1	divergent
KRH56629	KRH56630	1365_TAG3	795682	796746	-1	798136	799349	-1	tandem
KRH56629	KRH56631	1365_TAG3	795682	796746	-1	809025	809793	-1	tandem
KRH56630	KRH56631	1365_TAG3	798136	799349	-1	809025	809793	-1	tandem
KRH56686	KRH56687	5130_TAG2	1198706	1199770	1	1200699	1206341	1	tandem
KRH56735	KRH56742	2361_TAG3	1477195	1479234	-1	1491261	1493536	1	divergent
KRH56774	KRH56775	40_TAG29	1644080	1653623	-1	1659634	1665455	-1	tandem
KRH56827	KRH56828	1115_TAG2	1911409	1915117	-1	1917507	1920054	-1	tandem
KRH56827	KRH56829	1115_TAG2	1911409	1915117	-1	1924741	1925707	-1	tandem
KRH56827	KRH56830	1115_TAG2	1911409	1915117	-1	1929176	1933096	-1	tandem
KRH56828	KRH56829	1115_TAG2	1917507	1920054	-1	1924741	1925707	-1	tandem
KRH56828	KRH56830	1115_TAG2	1917507	1920054	-1	1929176	1933096	-1	tandem
KRH56829	KRH56830	1115_TAG2	1924741	1925707	-1	1929176	1933096	-1	tandem
KRH56868	KRH56869	1921_TAG2	2049641	2053465	1	2057228	2060045	1	tandem
KRH56868	KRH56870	1921_TAG2	2049641	2053465	1	2066114	2068799	1	tandem
KRH56869	KRH56870	1921_TAG2	2057228	2060045	1	2066114	2068799	1	tandem
KRH56945	KRH56948	2038_TAG3	2501803	2508504	1	2510682	2517754	1	tandem
KRH56968	KRH56969	1812_TAG2	2609893	2613480	1	2615166	2618849	1	tandem
KRH56968	KRH56970	1812_TAG2	2609893	2613480	1	2626715	2629668	1	tandem
KRH56969	KRH56970	1812_TAG2	2615166	2618849	1	2626715	2629668	1	tandem
KRH57037	KRH57038	3617_TAG2	3118491	3120900	-1	3123482	3124468	-1	tandem
KRH57094	KRH57095	5268_TAG2	3474889	3477806	-1	3481318	3484289	-1	tandem
KRH57155	KRH57156	692_TAG4	3793709	3797080	-1	3813746	3816111	-1	tandem
KRH57163	KRH57164	5134_TAG2	3846553	3849952	-1	3853659	3857409	-1	tandem
KRH57204	KRH57208	968_TAG4	4110296	4114707	1	4127794	4128879	1	tandem
KRH57207	KRH57209	2372_TAG3	4114860	4119185	-1	4130040	4134322	-1	tandem
KRH57214	KRH57216	2373_TAG2	4161252	4165334	1	4175973	4178229	1	tandem
KRH57221	KRH57224	356_TAG7	4212317	4218919	-1	4226240	4229935	-1	tandem
KRH57257	KRH57258	2_TAG186	4458004	4458552	1	4464925	4465689	1	tandem
KRH57279	KRH57281	906_TAG4	4598922	4600991	-1	4616499	4618814	-1	tandem
KRH57294	KRH57296	3670_TAG2	4687696	4689865	-1	4704019	4706164	-1	tandem
KRH57294	KRH57299	3670_TAG2	4687696	4689865	-1	4718099	4720125	-1	tandem
KRH57296	KRH57299	3670_TAG2	4704019	4706164	-1	4718099	4720125	-1	tandem
KRH57318	KRH57319	1824_TAG4	4903827	4905404	-1	4910436	4911476	1	divergent
KRH57330	KRH57332	11191_TAG1	4986487	4991204	1	4992570	4995871	1	tandem
KRH57339	KRH57340	146_TAG6	5022920	5023902	-1	5024439	5024861	-1	tandem
KRH57370	KRH57371	65_TAG13	5275888	5276788	-1	5296961	5298223	1	divergent
KRH57370	KRH57372	65_TAG13	5275888	5276788	-1	5305459	5306273	1	divergent
KRH57370	KRH57373	65_TAG13	5275888	5276788	-1	5311557	5312047	1	divergent
KRH57370	KRH57374	65_TAG13	5275888	5276788	-1	5325525	5326799	1	divergent
KRH57370	KRH57375	65_TAG13	5275888	5276788	-1	5331374	5332589	1	divergent
KRH57370	KRH57376	65_TAG13	5275888	5276788	-1	5337741	5338588	-1	tandem
KRH57370	KRH57377	65_TAG13	5275888	5276788	-1	5345482	5345862	-1	tandem
KRH57370	KRH57378	65_TAG13	5275888	5276788	-1	5350390	5361850	-1	tandem
KRH57371	KRH57372	65_TAG13	5296961	5298223	1	5305459	5306273	1	tandem
KRH57371	KRH57373	65_TAG13	5296961	5298223	1	5311557	5312047	1	tandem
KRH57371	KRH57374	65_TAG13	5296961	5298223	1	5325525	5326799	1	tandem
KRH57371	KRH57375	65_TAG13	5296961	5298223	1	5331374	5332589	1	tandem
KRH57371	KRH57376	65_TAG13	5296961	5298223	1	5337741	5338588	-1	convergent
KRH57371	KRH57377	65_TAG13	5296961	5298223	1	5345482	5345862	-1	convergent
KRH57371	KRH57378	65_TAG13	5296961	5298223	1	5350390	5361850	-1	convergent
KRH57372	KRH57373	65_TAG13	5305459	5306273	1	5311557	5312047	1	tandem
KRH57372	KRH57374	65_TAG13	5305459	5306273	1	5325525	5326799	1	tandem
KRH57372	KRH57375	65_TAG13	5305459	5306273	1	5331374	5332589	1	tandem
KRH57372	KRH57376	65_TAG13	5305459	5306273	1	5337741	5338588	-1	convergent
KRH57372	KRH57377	65_TAG13	5305459	5306273	1	5345482	5345862	-1	convergent
KRH57372	KRH57378	65_TAG13	5305459	5306273	1	5350390	5361850	-1	convergent
KRH57373	KRH57374	65_TAG13	5311557	5312047	1	5325525	5326799	1	tandem
KRH57373	KRH57375	65_TAG13	5311557	5312047	1	5331374	5332589	1	tandem
KRH57373	KRH57376	65_TAG13	5311557	5312047	1	5337741	5338588	-1	convergent
KRH57373	KRH57377	65_TAG13	5311557	5312047	1	5345482	5345862	-1	convergent
KRH57373	KRH57378	65_TAG13	5311557	5312047	1	5350390	5361850	-1	convergent
KRH57374	KRH57375	65_TAG13	5325525	5326799	1	5331374	5332589	1	tandem
KRH57374	KRH57376	65_TAG13	5325525	5326799	1	5337741	5338588	-1	convergent
KRH57374	KRH57377	65_TAG13	5325525	5326799	1	5345482	5345862	-1	convergent
KRH57374	KRH57378	65_TAG13	5325525	5326799	1	5350390	5361850	-1	convergent
KRH57375	KRH57376	65_TAG13	5331374	5332589	1	5337741	5338588	-1	convergent
KRH57375	KRH57377	65_TAG13	5331374	5332589	1	5345482	5345862	-1	convergent
KRH57375	KRH57378	65_TAG13	5331374	5332589	1	5350390	5361850	-1	convergent
KRH57376	KRH57377	65_TAG13	5337741	5338588	-1	5345482	5345862	-1	tandem
KRH57376	KRH57378	65_TAG13	5337741	5338588	-1	5350390	5361850	-1	tandem
KRH57377	KRH57378	65_TAG13	5345482	5345862	-1	5350390	5361850	-1	tandem
KRH57456	KRH57457	3_TAG188	5790866	5791422	-1	5792999	5793452	-1	tandem
KRH57469	KRH57470	1054_TAG6	5961948	5962622	-1	5962823	5963530	-1	tandem
KRH57483	KRH57484	2_TAG188	6132703	6134032	-1	6176576	6178197	1	divergent
KRH57506	KRH57507	555_TAG5	6394418	6395458	-1	6402670	6404255	-1	tandem
KRH57506	KRH57508	555_TAG5	6394418	6395458	-1	6406698	6408639	1	divergent
KRH57507	KRH57508	555_TAG5	6402670	6404255	-1	6406698	6408639	1	divergent
KRH57510	KRH57511	1_TAG214	6418164	6418478	1	6419870	6421336	1	tandem
KRH57512	KRH57515	555_TAG6	6436329	6439191	-1	6454768	6457090	-1	tandem
KRH57536	KRH57540	1827_TAG4	6774018	6777149	1	6809642	6812552	1	tandem
KRH57569	KRH57573	1091_TAG5	7201638	7203703	-1	7244726	7246246	-1	tandem
KRH57600	KRH57601	108_TAG8	7784154	7786581	1	7798339	7799499	1	tandem
KRH57600	KRH57603	108_TAG8	7784154	7786581	1	7855367	7856512	1	tandem
KRH57600	KRH57604	108_TAG8	7784154	7786581	1	7860560	7861720	1	tandem
KRH57601	KRH57603	108_TAG8	7798339	7799499	1	7855367	7856512	1	tandem
KRH57601	KRH57604	108_TAG8	7798339	7799499	1	7860560	7861720	1	tandem
KRH57603	KRH57604	108_TAG8	7855367	7856512	1	7860560	7861720	1	tandem
KRH57617	KRH57618	5_TAG89	8076068	8077021	-1	8082504	8083720	-1	tandem
KRH57617	KRH57619	5_TAG89	8076068	8077021	-1	8085307	8088209	-1	tandem
KRH57617	KRH57620	5_TAG89	8076068	8077021	-1	8090643	8092834	-1	tandem
KRH57618	KRH57619	5_TAG89	8082504	8083720	-1	8085307	8088209	-1	tandem
KRH57618	KRH57620	5_TAG89	8082504	8083720	-1	8090643	8092834	-1	tandem
KRH57619	KRH57620	5_TAG89	8085307	8088209	-1	8090643	8092834	-1	tandem
KRH57646	KRH57649	1561_TAG3	9240559	9258311	-1	9245702	9247620	-1	tandem
KRH57662	KRH57664	2161_TAG4	9761788	9764267	1	9855852	9858153	-1	convergent
KRH57696	KRH57697	1_TAG217	10467550	10472160	-1	10540489	10542538	-1	tandem
KRH57696	KRH57698	1_TAG217	10467550	10472160	-1	10542593	10546109	-1	tandem
KRH57697	KRH57698	1_TAG217	10540489	10542538	-1	10542593	10546109	-1	tandem
KRH57700	KRH57701	11_TAG75	10547695	10548692	-1	10548929	10550179	-1	tandem
KRH57733	KRH57735	11194_TAG1	11808358	11813974	-1	11843551	11853486	-1	tandem
KRH57755	KRH57758	383_TAG5	12795781	12801741	-1	12843998	12849202	1	divergent
KRH57755	KRH57760	383_TAG5	12795781	12801741	-1	13067783	13072922	1	divergent
KRH57755	KRH57761	383_TAG5	12795781	12801741	-1	13080936	13086698	-1	tandem
KRH57758	KRH57760	383_TAG5	12843998	12849202	1	13067783	13072922	1	tandem
KRH57758	KRH57761	383_TAG5	12843998	12849202	1	13080936	13086698	-1	convergent
KRH57760	KRH57761	383_TAG5	13067783	13072922	1	13080936	13086698	-1	convergent
KRH57763	KRH57764	125_TAG16	13156280	13156796	1	13157352	13160970	1	tandem
KRH57763	KRH57766	125_TAG16	13156280	13156796	1	13181305	13182377	1	tandem
KRH57763	KRH57767	125_TAG16	13156280	13156796	1	13192826	13197167	1	tandem
KRH57764	KRH57766	125_TAG16	13157352	13160970	1	13181305	13182377	1	tandem
KRH57764	KRH57767	125_TAG16	13157352	13160970	1	13192826	13197167	1	tandem
KRH57766	KRH57767	125_TAG16	13181305	13182377	1	13192826	13197167	1	tandem
KRH57802	KRH57803	11_TAG76	15270607	15272057	-1	15272229	15273324	-1	tandem
KRH57900	KRH57901	1_TAG220	22030446	22032176	-1	22032321	22035156	-1	tandem
KRH57927	KRH57928	1_TAG221	23505113	23507252	-1	23508039	23508452	-1	tandem
KRH57930	KRH57932	14_TAG51	23642590	23642979	-1	23718662	23719075	-1	tandem
KRH58005	KRH58006	4673_TAG2	26455876	26459874	-1	26480524	26483780	-1	tandem
KRH58040	KRH58041	1127_TAG6	27200175	27201981	-1	27228686	27230590	-1	tandem
KRH58081	KRH58086	1526_TAG4	27866623	27873890	-1	27876970	27881933	-1	tandem
KRH58131	KRH58132	2384_TAG4	28299700	28302497	-1	28306220	28311347	-1	tandem
KRH58213	KRH58217	587_TAG6	29959306	29963094	1	29992504	29993347	1	tandem
KRH58255	KRH58257	88_TAG16	30823475	30824773	1	30857734	30858104	1	tandem
KRH58255	KRH58258	88_TAG16	30823475	30824773	1	30898571	30900815	1	tandem
KRH58257	KRH58258	88_TAG16	30857734	30858104	1	30898571	30900815	1	tandem
KRH58262	KRH58264	842_TAG5	30941359	30944857	-1	30945986	30951126	-1	tandem
KRH58273	KRH58274	2462_TAG2	31017018	31020038	1	31040076	31055367	1	tandem
KRH58294	KRH58295	2460_TAG2	31168281	31169507	1	31170650	31170886	1	tandem
KRH58311	KRH58312	51_TAG29	31236891	31244123	-1	31255228	31262501	-1	tandem
KRH58318	KRH58319	457_TAG8	31277204	31280135	1	31296062	31297933	1	tandem
KRH58336	KRH58337	257_TAG8	31407296	31407960	-1	31413885	31414859	1	divergent
KRH58336	KRH58338	257_TAG8	31407296	31407960	-1	31424312	31424978	1	divergent
