geneA	geneB	tag_id	startA	endA	strandA	startB	endB	strandB	orientation
KRH49779	KRH49783	4_TAG261	34249840	34253975	-1	34401671	34404383	-1	tandem
KRH49781	KRH49782	4_TAG261	34348662	34350630	1	34400194	34401249	-1	convergent
KRH49781	KRH49783	4_TAG261	34348662	34350630	1	34401671	34404383	-1	convergent
KRH49782	KRH49783	4_TAG261	34400194	34401249	-1	34401671	34404383	-1	tandem
KRH49792	KRH49793	11_TAG132	34505490	34509211	-1	34510427	34522579	-1	tandem
KRH49847	KRH49848	26_TAG56	35097755	35099515	1	35110734	35112701	1	tandem
KRH49847	KRH49849	26_TAG56	35097755	35099515	1	35114428	35115771	1	tandem
KRH49848	KRH49849	26_TAG56	35110734	35112701	1	35114428	35115771	1	tandem
KRH49855	KRH49856	1_TAG713	35143900	35146302	1	35149303	35152597	-1	convergent
KRH49893	KRH49896	942_TAG6	35356013	35358848	-1	35364489	35367213	-1	tandem
KRH49897	KRH49898	286_TAG11	35378637	35379459	1	35380602	35381084	1	tandem
KRH49897	KRH49899	286_TAG11	35378637	35379459	1	35385047	35386072	-1	convergent
KRH49898	KRH49899	286_TAG11	35380602	35381084	1	35385047	35386072	-1	convergent
KRH49914	KRH49915	205_TAG17	35502084	35505613	1	35531246	35536157	1	tandem
KRH49924	KRH49925	1_TAG715	35614225	35615450	1	35616043	35617203	-1	convergent
KRH49924	KRH49928	1_TAG715	35614225	35615450	1	35624698	35628631	-1	convergent
KRH49925	KRH49928	1_TAG715	35616043	35617203	-1	35624698	35628631	-1	tandem
KRH49952	KRH49953	4553_TAG1	35817120	35818054	-1	35820760	35821284	-1	tandem
KRH49991	KRH49992	372_TAG10	36126696	36127221	1	36149504	36151321	1	tandem
KRH49991	KRH49993	372_TAG10	36126696	36127221	1	36162616	36164280	1	tandem
KRH49991	KRH49994	372_TAG10	36126696	36127221	1	36192787	36194868	1	tandem
KRH49991	KRH49995	372_TAG10	36126696	36127221	1	36206534	36208519	-1	convergent
KRH49992	KRH49993	372_TAG10	36149504	36151321	1	36162616	36164280	1	tandem
KRH49992	KRH49994	372_TAG10	36149504	36151321	1	36192787	36194868	1	tandem
KRH49992	KRH49995	372_TAG10	36149504	36151321	1	36206534	36208519	-1	convergent
KRH49993	KRH49994	372_TAG10	36162616	36164280	1	36192787	36194868	1	tandem
KRH49993	KRH49995	372_TAG10	36162616	36164280	1	36206534	36208519	-1	convergent
KRH49994	KRH49995	372_TAG10	36192787	36194868	1	36206534	36208519	-1	convergent
KRH50004	KRH50005	9_TAG114	36287990	36292932	-1	36294110	36297375	-1	tandem
KRH50061	KRH50062	622_TAG6	36602835	36605886	1	36605889	36606563	1	tandem
KRH50082	KRH50083	50_TAG67	36717345	36718211	1	36726269	36728421	-1	convergent
KRH50099	KRH50103	258_TAG19	36854114	36856849	1	36872707	36873393	1	tandem
KRH50102	KRH50104	96_TAG36	36858611	36859534	-1	36874046	36875044	-1	tandem
KRH50102	KRH50105	96_TAG36	36858611	36859534	-1	36883500	36884465	-1	tandem
KRH50102	KRH50107	96_TAG36	36858611	36859534	-1	36891681	36892736	1	divergent
KRH50102	KRH50108	96_TAG36	36858611	36859534	-1	36895058	36895474	1	divergent
KRH50102	KRH50109	96_TAG36	36858611	36859534	-1	36896967	36897801	1	divergent
KRH50104	KRH50105	96_TAG36	36874046	36875044	-1	36883500	36884465	-1	tandem
KRH50104	KRH50107	96_TAG36	36874046	36875044	-1	36891681	36892736	1	divergent
KRH50104	KRH50108	96_TAG36	36874046	36875044	-1	36895058	36895474	1	divergent
KRH50104	KRH50109	96_TAG36	36874046	36875044	-1	36896967	36897801	1	divergent
KRH50105	KRH50107	96_TAG36	36883500	36884465	-1	36891681	36892736	1	divergent
KRH50105	KRH50108	96_TAG36	36883500	36884465	-1	36895058	36895474	1	divergent
KRH50105	KRH50109	96_TAG36	36883500	36884465	-1	36896967	36897801	1	divergent
KRH50107	KRH50108	96_TAG36	36891681	36892736	1	36895058	36895474	1	tandem
KRH50107	KRH50109	96_TAG36	36891681	36892736	1	36896967	36897801	1	tandem
KRH50108	KRH50109	96_TAG36	36895058	36895474	1	36896967	36897801	1	tandem
KRH50129	KRH50130	9_TAG115	37166217	37168584	1	37172759	37173916	1	tandem
KRH50137	KRH50139	27_TAG104	37200169	37204854	-1	37223608	37226239	-1	tandem
KRH50161	KRH50162	277_TAG14	37381630	37384421	1	37392318	37394494	1	tandem
KRH50161	KRH50163	277_TAG14	37381630	37384421	1	37396994	37399116	1	tandem
KRH50162	KRH50163	277_TAG14	37392318	37394494	1	37396994	37399116	1	tandem
KRH50167	KRH50168	34_TAG61	37451409	37454283	-1	37460826	37462747	1	divergent
KRH50204	KRH50209	2558_TAG2	37706446	37730262	1	37745779	37753517	1	tandem
KRH50226	KRH50227	11_TAG134	37874275	37875997	1	37877962	37879703	1	tandem
KRH50226	KRH50228	11_TAG134	37874275	37875997	1	37881641	37883621	1	tandem
KRH50227	KRH50228	11_TAG134	37877962	37879703	1	37881641	37883621	1	tandem
KRH50237	KRH50238	12_TAG115	38052871	38053353	1	38059014	38061777	1	tandem
KRH50255	KRH50256	83_TAG34	38219722	38220636	1	38231291	38232934	1	tandem
KRH50255	KRH50257	83_TAG34	38219722	38220636	1	38247513	38249118	1	tandem
KRH50256	KRH50257	83_TAG34	38231291	38232934	1	38247513	38249118	1	tandem
KRH50292	KRH50293	22_TAG119	38544685	38545047	-1	38545195	38547806	-1	tandem
KRH50342	KRH50344	2_TAG435	38808332	38809941	-1	38822130	38824365	-1	tandem
KRH50381	KRH50383	126_TAG29	39204956	39212442	-1	39223809	39230217	-1	tandem
KRH50399	KRH50400	566_TAG7	39486119	39489615	1	39496954	39498468	1	tandem
KRH50399	KRH50401	566_TAG7	39486119	39489615	1	39514651	39516661	1	tandem
KRH50400	KRH50401	566_TAG7	39496954	39498468	1	39514651	39516661	1	tandem
KRH50513	KRH50514	153_TAG27	40238920	40241074	-1	40248307	40250769	1	divergent
KRH50532	KRH50533	263_TAG17	40374789	40382882	-1	40388801	40393447	1	divergent
KRH50565	KRH50566	5_TAG266	40745987	40748528	-1	40813834	40816411	-1	tandem
KRH50641	KRH50642	101_TAG34	41504433	41513847	1	41514212	41517675	-1	convergent
KRH50649	KRH50652	1_TAG720	41539002	41543149	1	41548390	41553472	-1	convergent
KRH50661	KRH50662	3640_TAG2	41599727	41600209	1	41602274	41607320	1	tandem
KRH50685	KRH50686	662_TAG3	41839196	41841580	1	41845023	41847430	1	tandem
KRH50692	KRH50694	524_TAG7	41872328	41873134	1	41881379	41881927	1	tandem
KRH50709	KRH50710	384_TAG16	41965419	41970788	1	41972766	41976736	1	tandem
KRH50717	KRH50718	3005_TAG3	42019734	42021118	-1	42021238	42023634	-1	tandem
KRH50746	KRH50747	4106_TAG2	42126670	42130646	1	42132947	42133510	1	tandem
KRH50759	KRH50760	117_TAG40	42177741	42180288	1	42182285	42183976	1	tandem
KRH50763	KRH50764	334_TAG15	42201110	42204972	1	42208979	42211777	1	tandem
KRH50782	KRH50783	305_TAG3	42331250	42331883	-1	42335823	42344753	1	divergent
KRH50782	KRH50787	305_TAG3	42331250	42331883	-1	42355225	42356264	1	divergent
KRH50783	KRH50787	305_TAG3	42335823	42344753	1	42355225	42356264	1	tandem
KRH50818	KRH50819	881_TAG7	42520195	42526875	1	42531965	42532774	1	tandem
KRH50848	KRH50849	1835_TAG5	42629818	42630532	1	42632823	42633548	-1	convergent
KRH50911	KRH50912	118_TAG29	42850531	42851618	-1	42859558	42860068	1	divergent
KRH50952	KRH50953	602_TAG11	43064811	43066083	1	43070340	43071436	1	tandem
KRH50982	KRH50983	26_TAG58	43138194	43140023	1	43143009	43144424	1	tandem
KRH50982	KRH50984	26_TAG58	43138194	43140023	1	43144579	43145982	1	tandem
KRH50982	KRH50985	26_TAG58	43138194	43140023	1	43146137	43147567	1	tandem
KRH50983	KRH50984	26_TAG58	43143009	43144424	1	43144579	43145982	1	tandem
KRH50983	KRH50985	26_TAG58	43143009	43144424	1	43146137	43147567	1	tandem
KRH50984	KRH50985	26_TAG58	43144579	43145982	1	43146137	43147567	1	tandem
KRH50993	KRH50996	19_TAG125	43173672	43176458	-1	43176939	43179239	-1	tandem
KRH51004	KRH51006	800_TAG4	43196545	43200748	-1	43204759	43208482	-1	tandem
KRH51004	KRH51007	800_TAG4	43196545	43200748	-1	43214240	43217818	-1	tandem
KRH51004	KRH51008	800_TAG4	43196545	43200748	-1	43219096	43220969	-1	tandem
KRH51004	KRH51009	800_TAG4	43196545	43200748	-1	43221864	43225780	-1	tandem
KRH51006	KRH51007	800_TAG4	43204759	43208482	-1	43214240	43217818	-1	tandem
KRH51006	KRH51008	800_TAG4	43204759	43208482	-1	43219096	43220969	-1	tandem
KRH51006	KRH51009	800_TAG4	43204759	43208482	-1	43221864	43225780	-1	tandem
KRH51007	KRH51008	800_TAG4	43214240	43217818	-1	43219096	43220969	-1	tandem
KRH51007	KRH51009	800_TAG4	43214240	43217818	-1	43221864	43225780	-1	tandem
KRH51008	KRH51009	800_TAG4	43219096	43220969	-1	43221864	43225780	-1	tandem
KRH51013	KRH51014	854_TAG9	43235028	43236379	1	43241599	43242528	1	tandem
KRH51055	KRH51056	66_TAG28	43433010	43441513	1	43444098	43448779	1	tandem
KRH51078	KRH51079	921_TAG4	43520383	43520736	-1	43522549	43523402	-1	tandem
KRH51078	KRH51080	921_TAG4	43520383	43520736	-1	43526920	43527595	-1	tandem
KRH51079	KRH51080	921_TAG4	43522549	43523402	-1	43526920	43527595	-1	tandem
KRH51122	KRH51123	304_TAG11	43692016	43693222	-1	43695519	43696778	-1	tandem
KRH51122	KRH51124	304_TAG11	43692016	43693222	-1	43697948	43699216	-1	tandem
KRH51123	KRH51124	304_TAG11	43695519	43696778	-1	43697948	43699216	-1	tandem
KRH51161	KRH51162	3733_TAG2	43952454	43958265	-1	43962114	43966585	-1	tandem
KRH51181	KRH51182	9_TAG117	44050824	44052236	-1	44053762	44055773	-1	tandem
KRH51255	KRH51256	1_TAG721	44325040	44331150	1	44334673	44341513	1	tandem
KRH40946	KRH40947	268_TAG19	95594	97298	1	99192	99732	1	tandem
KRH40990	KRH40991	295_TAG14	273823	275235	1	275586	276872	1	tandem
KRH41096	KRH41097	92_TAG35	773466	775993	1	783402	785918	1	tandem
KRH41160	KRH41161	475_TAG11	1074146	1076750	1	1077536	1079540	1	tandem
KRH41265	KRH41266	3913_TAG2	1632452	1633453	-1	1639045	1639569	-1	tandem
KRH41294	KRH41295	105_TAG19	1741290	1744178	1	1745918	1748645	1	tandem
KRH41370	KRH41372	99_TAG38	2032996	2036849	1	2046591	2050474	1	tandem
KRH41438	KRH41439	4548_TAG2	2386106	2388312	-1	2395998	2398402	-1	tandem
KRH41443	KRH41444	511_TAG11	2428779	2430426	1	2432663	2434572	1	tandem
KRH41465	KRH41466	749_TAG7	2532604	2534707	1	2535286	2539069	1	tandem
KRH41476	KRH41477	1289_TAG5	2591282	2592975	1	2596126	2598203	1	tandem
KRH41476	KRH41478	1289_TAG5	2591282	2592975	1	2601901	2603405	1	tandem
KRH41477	KRH41478	1289_TAG5	2596126	2598203	1	2601901	2603405	1	tandem
KRH41503	KRH41505	20_TAG95	2707609	2708179	1	2713721	2714206	-1	convergent
KRH41503	KRH41506	20_TAG95	2707609	2708179	1	2718495	2719310	-1	convergent
KRH41505	KRH41506	20_TAG95	2713721	2714206	-1	2718495	2719310	-1	tandem
KRH41522	KRH41523	939_TAG7	2811421	2815289	1	2816086	2817922	1	tandem
KRH41541	KRH41542	1916_TAG3	2889756	2892633	-1	2895366	2896376	1	divergent
KRH41586	KRH41589	202_TAG19	3066599	3071554	1	3072925	3078018	1	tandem
KRH41686	KRH41687	1_TAG727	3499464	3503621	-1	3506416	3509126	-1	tandem
KRH41726	KRH41727	87_TAG43	3667015	3668970	-1	3670595	3672790	-1	tandem
KRH41741	KRH41740	1798_TAG5	3718412	3720913	1	3718932	3719159	1	tandem
KRH41767	KRH41768	325_TAG14	3904764	3907263	-1	3909789	3914038	-1	tandem
KRH41767	KRH41770	325_TAG14	3904764	3907263	-1	3915259	3919183	-1	tandem
KRH41768	KRH41770	325_TAG14	3909789	3914038	-1	3915259	3919183	-1	tandem
KRH41776	KRH41780	60_TAG39	3956856	3960249	1	3962172	3964580	1	tandem
KRH41877	KRH41878	746_TAG5	4327124	4328203	-1	4329137	4331722	-1	tandem
KRH41927	KRH41928	95_TAG15	4507040	4508632	1	4512772	4514460	1	tandem
KRH41961	KRH41962	1_TAG731	4680254	4681980	1	4687614	4689753	1	tandem
KRH41961	KRH41963	1_TAG731	4680254	4681980	1	4690843	4693141	1	tandem
KRH41961	KRH41964	1_TAG731	4680254	4681980	1	4693342	4697608	-1	convergent
KRH41962	KRH41963	1_TAG731	4687614	4689753	1	4690843	4693141	1	tandem
KRH41962	KRH41964	1_TAG731	4687614	4689753	1	4693342	4697608	-1	convergent
KRH41963	KRH41964	1_TAG731	4690843	4693141	1	4693342	4697608	-1	convergent
KRH41990	KRH41993	110_TAG29	4782806	4785995	-1	4787867	4790521	-1	tandem
KRH41999	KRH42000	1_TAG733	4828944	4831593	-1	4833232	4835235	-1	tandem
KRH41999	KRH42002	1_TAG733	4828944	4831593	-1	4836287	4839222	1	divergent
KRH42000	KRH42002	1_TAG733	4833232	4835235	-1	4836287	4839222	1	divergent
KRH42003	KRH42008	942_TAG7	4841898	4845545	1	4847374	4849908	1	tandem
KRH42003	KRH42011	942_TAG7	4841898	4845545	1	4852121	4855934	1	tandem
KRH42008	KRH42011	942_TAG7	4847374	4849908	1	4852121	4855934	1	tandem
KRH42047	KRH42052	20_TAG96	5002590	5021952	-1	5033489	5038964	-1	tandem
KRH42053	KRH42054	1_TAG734	5050723	5052723	1	5055045	5059338	1	tandem
KRH42053	KRH42055	1_TAG734	5050723	5052723	1	5062642	5063941	1	tandem
KRH42053	KRH42056	1_TAG734	5050723	5052723	1	5065621	5068784	1	tandem
KRH42053	KRH42057	1_TAG734	5050723	5052723	1	5073586	5075807	1	tandem
KRH42053	KRH42059	1_TAG734	5050723	5052723	1	5079008	5081484	1	tandem
KRH42053	KRH42061	1_TAG734	5050723	5052723	1	5083552	5085924	1	tandem
KRH42053	KRH42062	1_TAG734	5050723	5052723	1	5090024	5092391	1	tandem
KRH42054	KRH42055	1_TAG734	5055045	5059338	1	5062642	5063941	1	tandem
KRH42054	KRH42056	1_TAG734	5055045	5059338	1	5065621	5068784	1	tandem
KRH42054	KRH42057	1_TAG734	5055045	5059338	1	5073586	5075807	1	tandem
KRH42054	KRH42059	1_TAG734	5055045	5059338	1	5079008	5081484	1	tandem
KRH42054	KRH42061	1_TAG734	5055045	5059338	1	5083552	5085924	1	tandem
KRH42054	KRH42062	1_TAG734	5055045	5059338	1	5090024	5092391	1	tandem
KRH42055	KRH42056	1_TAG734	5062642	5063941	1	5065621	5068784	1	tandem
KRH42055	KRH42057	1_TAG734	5062642	5063941	1	5073586	5075807	1	tandem
KRH42055	KRH42059	1_TAG734	5062642	5063941	1	5079008	5081484	1	tandem
KRH42055	KRH42061	1_TAG734	5062642	5063941	1	5083552	5085924	1	tandem
KRH42055	KRH42062	1_TAG734	5062642	5063941	1	5090024	5092391	1	tandem
KRH42056	KRH42057	1_TAG734	5065621	5068784	1	5073586	5075807	1	tandem
KRH42056	KRH42059	1_TAG734	5065621	5068784	1	5079008	5081484	1	tandem
KRH42056	KRH42061	1_TAG734	5065621	5068784	1	5083552	5085924	1	tandem
KRH42056	KRH42062	1_TAG734	5065621	5068784	1	5090024	5092391	1	tandem
KRH42057	KRH42059	1_TAG734	5073586	5075807	1	5079008	5081484	1	tandem
KRH42057	KRH42061	1_TAG734	5073586	5075807	1	5083552	5085924	1	tandem
KRH42057	KRH42062	1_TAG734	5073586	5075807	1	5090024	5092391	1	tandem
KRH42059	KRH42061	1_TAG734	5079008	5081484	1	5083552	5085924	1	tandem
KRH42059	KRH42062	1_TAG734	5079008	5081484	1	5090024	5092391	1	tandem
KRH42061	KRH42062	1_TAG734	5083552	5085924	1	5090024	5092391	1	tandem
KRH42063	KRH42064	7381_TAG1	5094668	5095807	-1	5097696	5098391	-1	tandem
KRH42099	KRH42101	4554_TAG1	5254439	5255918	1	5260879	5262811	1	tandem
KRH42102	KRH42103	96_TAG37	5268246	5269054	1	5271906	5272731	1	tandem
KRH42102	KRH42105	96_TAG37	5268246	5269054	1	5276282	5277304	1	tandem
KRH42103	KRH42105	96_TAG37	5271906	5272731	1	5276282	5277304	1	tandem
KRH42106	KRH42107	1064_TAG4	5278273	5279249	1	5281350	5282330	1	tandem
KRH42124	KRH42127	138_TAG23	5385602	5392528	1	5402151	5408344	1	tandem
KRH42124	KRH42129	138_TAG23	5385602	5392528	1	5411440	5415106	1	tandem
KRH42124	KRH42130	138_TAG23	5385602	5392528	1	5416033	5420222	-1	convergent
KRH42124	KRH42131	138_TAG23	5385602	5392528	1	5422912	5428232	-1	convergent
KRH42124	KRH42132	138_TAG23	5385602	5392528	1	5437845	5445103	-1	convergent
KRH42127	KRH42129	138_TAG23	5402151	5408344	1	5411440	5415106	1	tandem
KRH42127	KRH42130	138_TAG23	5402151	5408344	1	5416033	5420222	-1	convergent
KRH42127	KRH42131	138_TAG23	5402151	5408344	1	5422912	5428232	-1	convergent
KRH42127	KRH42132	138_TAG23	5402151	5408344	1	5437845	5445103	-1	convergent
KRH42129	KRH42130	138_TAG23	5411440	5415106	1	5416033	5420222	-1	convergent
KRH42129	KRH42131	138_TAG23	5411440	5415106	1	5422912	5428232	-1	convergent
KRH42129	KRH42132	138_TAG23	5411440	5415106	1	5437845	5445103	-1	convergent
KRH42130	KRH42131	138_TAG23	5416033	5420222	-1	5422912	5428232	-1	tandem
KRH42130	KRH42132	138_TAG23	5416033	5420222	-1	5437845	5445103	-1	tandem
KRH42131	KRH42132	138_TAG23	5422912	5428232	-1	5437845	5445103	-1	tandem
KRH42140	KRH42141	711_TAG5	5478405	5480744	-1	5481922	5484682	-1	tandem
KRH42140	KRH42143	711_TAG5	5478405	5480744	-1	5485360	5492377	-1	tandem
KRH42141	KRH42143	711_TAG5	5481922	5484682	-1	5485360	5492377	-1	tandem
KRH42153	KRH42154	3541_TAG3	5530019	5532577	1	5533707	5537034	1	tandem
KRH42211	KRH42212	432_TAG9	5796631	5797644	-1	5799032	5800009	1	divergent
KRH42211	KRH42213	432_TAG9	5796631	5797644	-1	5805675	5806340	1	divergent
KRH42211	KRH42214	432_TAG9	5796631	5797644	-1	5810404	5810901	-1	tandem
KRH42211	KRH42215	432_TAG9	5796631	5797644	-1	5813615	5814899	-1	tandem
KRH42212	KRH42213	432_TAG9	5799032	5800009	1	5805675	5806340	1	tandem
KRH42212	KRH42214	432_TAG9	5799032	5800009	1	5810404	5810901	-1	convergent
KRH42212	KRH42215	432_TAG9	5799032	5800009	1	5813615	5814899	-1	convergent
KRH42213	KRH42214	432_TAG9	5805675	5806340	1	5810404	5810901	-1	convergent
KRH42213	KRH42215	432_TAG9	5805675	5806340	1	5813615	5814899	-1	convergent
KRH42214	KRH42215	432_TAG9	5810404	5810901	-1	5813615	5814899	-1	tandem
KRH42221	KRH42222	23_TAG86	5825586	5827019	1	5828801	5833950	1	tandem
KRH42221	KRH42223	23_TAG86	5825586	5827019	1	5835375	5838457	1	tandem
KRH42222	KRH42223	23_TAG86	5828801	5833950	1	5835375	5838457	1	tandem
KRH42255	KRH42256	2_TAG442	6008144	6008569	1	6011316	6012551	1	tandem
KRH42255	KRH42258	2_TAG442	6008144	6008569	1	6025269	6026378	1	tandem
KRH42255	KRH42259	2_TAG442	6008144	6008569	1	6027687	6029008	1	tandem
KRH42256	KRH42258	2_TAG442	6011316	6012551	1	6025269	6026378	1	tandem
KRH42256	KRH42259	2_TAG442	6011316	6012551	1	6027687	6029008	1	tandem
KRH42258	KRH42259	2_TAG442	6025269	6026378	1	6027687	6029008	1	tandem
KRH42266	KRH42267	95_TAG16	6061039	6062658	1	6075380	6076963	1	tandem
KRH42266	KRH42268	95_TAG16	6061039	6062658	1	6079050	6080639	-1	convergent
KRH42266	KRH42269	95_TAG16	6061039	6062658	1	6083092	6084975	1	tandem
KRH42266	KRH42271	95_TAG16	6061039	6062658	1	6091796	6095161	1	tandem
KRH42266	KRH42272	95_TAG16	6061039	6062658	1	6096851	6099013	1	tandem
KRH42266	KRH42273	95_TAG16	6061039	6062658	1	6114930	6117078	1	tandem
KRH42266	KRH42274	95_TAG16	6061039	6062658	1	6118605	6121372	1	tandem
KRH42266	KRH42276	95_TAG16	6061039	6062658	1	6126424	6128593	1	tandem
KRH42267	KRH42268	95_TAG16	6075380	6076963	1	6079050	6080639	-1	convergent
KRH42267	KRH42269	95_TAG16	6075380	6076963	1	6083092	6084975	1	tandem
KRH42267	KRH42271	95_TAG16	6075380	6076963	1	6091796	6095161	1	tandem
KRH42267	KRH42272	95_TAG16	6075380	6076963	1	6096851	6099013	1	tandem
KRH42267	KRH42273	95_TAG16	6075380	6076963	1	6114930	6117078	1	tandem
KRH42267	KRH42274	95_TAG16	6075380	6076963	1	6118605	6121372	1	tandem
KRH42267	KRH42276	95_TAG16	6075380	6076963	1	6126424	6128593	1	tandem
KRH42268	KRH42269	95_TAG16	6079050	6080639	-1	6083092	6084975	1	divergent
KRH42268	KRH42271	95_TAG16	6079050	6080639	-1	6091796	6095161	1	divergent
KRH42268	KRH42272	95_TAG16	6079050	6080639	-1	6096851	6099013	1	divergent
KRH42268	KRH42273	95_TAG16	6079050	6080639	-1	6114930	6117078	1	divergent
KRH42268	KRH42274	95_TAG16	6079050	6080639	-1	6118605	6121372	1	divergent
KRH42268	KRH42276	95_TAG16	6079050	6080639	-1	6126424	6128593	1	divergent
KRH42269	KRH42271	95_TAG16	6083092	6084975	1	6091796	6095161	1	tandem
KRH42269	KRH42272	95_TAG16	6083092	6084975	1	6096851	6099013	1	tandem
KRH42269	KRH42273	95_TAG16	6083092	6084975	1	6114930	6117078	1	tandem
KRH42269	KRH42274	95_TAG16	6083092	6084975	1	6118605	6121372	1	tandem
KRH42269	KRH42276	95_TAG16	6083092	6084975	1	6126424	6128593	1	tandem
KRH42271	KRH42272	95_TAG16	6091796	6095161	1	6096851	6099013	1	tandem
KRH42271	KRH42273	95_TAG16	6091796	6095161	1	6114930	6117078	1	tandem
KRH42271	KRH42274	95_TAG16	6091796	6095161	1	6118605	6121372	1	tandem
KRH42271	KRH42276	95_TAG16	6091796	6095161	1	6126424	6128593	1	tandem
KRH42272	KRH42273	95_TAG16	6096851	6099013	1	6114930	6117078	1	tandem
KRH42272	KRH42274	95_TAG16	6096851	6099013	1	6118605	6121372	1	tandem
KRH42272	KRH42276	95_TAG16	6096851	6099013	1	6126424	6128593	1	tandem
KRH42273	KRH42274	95_TAG16	6114930	6117078	1	6118605	6121372	1	tandem
KRH42273	KRH42276	95_TAG16	6114930	6117078	1	6126424	6128593	1	tandem
KRH42274	KRH42276	95_TAG16	6118605	6121372	1	6126424	6128593	1	tandem
KRH42297	KRH42299	167_TAG10	6173871	6175673	-1	6177728	6179235	-1	tandem
KRH42322	KRH42323	637_TAG7	6294278	6296608	1	6308990	6311899	1	tandem
KRH42428	KRH42429	171_TAG26	6736822	6742859	1	6744136	6748200	-1	convergent
KRH42430	KRH42431	9_TAG119	6758824	6761422	-1	6764751	6767099	-1	tandem
KRH42466	KRH42467	907_TAG7	6863963	6866307	-1	6868887	6871319	-1	tandem
KRH42466	KRH42468	907_TAG7	6863963	6866307	-1	6877380	6879947	-1	tandem
KRH42467	KRH42468	907_TAG7	6868887	6871319	-1	6877380	6879947	-1	tandem
KRH42504	KRH42507	746_TAG6	7071124	7075123	-1	7087536	7091109	1	divergent
KRH42504	KRH42508	746_TAG6	7071124	7075123	-1	7091675	7097495	1	divergent
KRH42507	KRH42508	746_TAG6	7087536	7091109	1	7091675	7097495	1	tandem
KRH42537	KRH42540	618_TAG9	7257514	7259669	-1	7270712	7271626	-1	tandem
KRH42553	KRH42554	940_TAG4	7403857	7408541	-1	7411852	7416882	-1	tandem
KRH42553	KRH42555	940_TAG4	7403857	7408541	-1	7418053	7423089	-1	tandem
KRH42554	KRH42555	940_TAG4	7411852	7416882	-1	7418053	7423089	-1	tandem
KRH42558	KRH42560	940_TAG5	7431500	7433535	-1	7437092	7443117	-1	tandem
KRH42573	KRH42574	100_TAG31	7522112	7523330	-1	7523334	7524632	-1	tandem
KRH42573	KRH42575	100_TAG31	7522112	7523330	-1	7525301	7531291	-1	tandem
KRH42573	KRH42577	100_TAG31	7522112	7523330	-1	7545785	7550573	-1	tandem
KRH42574	KRH42575	100_TAG31	7523334	7524632	-1	7525301	7531291	-1	tandem
KRH42574	KRH42577	100_TAG31	7523334	7524632	-1	7545785	7550573	-1	tandem
KRH42575	KRH42577	100_TAG31	7525301	7531291	-1	7545785	7550573	-1	tandem
KRH42626	KRH42628	98_TAG30	7800281	7807115	1	7808502	7811413	-1	convergent
KRH42664	KRH42667	511_TAG12	7971286	7973460	1	7975125	7979440	1	tandem
KRH42691	KRH42695	20_TAG99	8113072	8125881	-1	8127696	8134786	-1	tandem
KRH42701	KRH42703	2712_TAG2	8188670	8191684	-1	8193088	8193686	-1	tandem
KRH42701	KRH42704	2712_TAG2	8188670	8191684	-1	8193946	8195358	-1	tandem
KRH42703	KRH42704	2712_TAG2	8193088	8193686	-1	8193946	8195358	-1	tandem
KRH42734	KRH42735	37_TAG57	8265815	8267824	1	8275841	8277277	1	tandem
KRH42757	KRH42758	264_TAG12	8383824	8385624	1	8386591	8390409	-1	convergent
KRH42757	KRH42759	264_TAG12	8383824	8385624	1	8390446	8393922	1	tandem
KRH42757	KRH42760	264_TAG12	8383824	8385624	1	8397026	8398833	1	tandem
KRH42758	KRH42759	264_TAG12	8386591	8390409	-1	8390446	8393922	1	divergent
KRH42758	KRH42760	264_TAG12	8386591	8390409	-1	8397026	8398833	1	divergent
KRH42759	KRH42760	264_TAG12	8390446	8393922	1	8397026	8398833	1	tandem
KRH42765	KRH42766	9_TAG121	8430369	8431284	1	8434451	8435373	1	tandem
KRH42775	KRH42776	264_TAG13	8474875	8476492	1	8477916	8478684	-1	convergent
KRH42775	KRH42777	264_TAG13	8474875	8476492	1	8478873	8479297	-1	convergent
KRH42775	KRH42778	264_TAG13	8474875	8476492	1	8503561	8505102	-1	convergent
KRH42775	KRH42780	264_TAG13	8474875	8476492	1	8513034	8514801	1	tandem
KRH42775	KRH42782	264_TAG13	8474875	8476492	1	8517002	8518385	-1	convergent
KRH42776	KRH42777	264_TAG13	8477916	8478684	-1	8478873	8479297	-1	tandem
KRH42776	KRH42778	264_TAG13	8477916	8478684	-1	8503561	8505102	-1	tandem
KRH42776	KRH42780	264_TAG13	8477916	8478684	-1	8513034	8514801	1	divergent
KRH42776	KRH42782	264_TAG13	8477916	8478684	-1	8517002	8518385	-1	tandem
KRH42777	KRH42778	264_TAG13	8478873	8479297	-1	8503561	8505102	-1	tandem
KRH42777	KRH42780	264_TAG13	8478873	8479297	-1	8513034	8514801	1	divergent
KRH42777	KRH42782	264_TAG13	8478873	8479297	-1	8517002	8518385	-1	tandem
KRH42778	KRH42780	264_TAG13	8503561	8505102	-1	8513034	8514801	1	divergent
KRH42778	KRH42782	264_TAG13	8503561	8505102	-1	8517002	8518385	-1	tandem
KRH42780	KRH42782	264_TAG13	8513034	8514801	1	8517002	8518385	-1	convergent
KRH42795	KRH42798	1813_TAG3	8603609	8605419	-1	8607675	8610559	-1	tandem
KRH42804	KRH42806	649_TAG10	8651067	8653193	-1	8658623	8659478	1	divergent
KRH42824	KRH42825	1294_TAG7	8736768	8739040	1	8739897	8741987	1	tandem
