Rank	Gene_ID	Paralog_Count
38974	KRH14358	18
38975	KRH14069	18
38976	KRH14068	18
38977	KRH14041	18
38978	KRH13891	18
38979	KRH13775	18
38980	KRH13760	18
38981	KRH13651	18
38982	KRH13589	18
38983	KRH13520	18
38984	KRH13303	18
38985	KRH13284	18
38986	KRH13256	18
38987	KRH13107	18
38988	KRH13041	18
38989	KRH12925	18
38990	KRH12904	18
38991	KRH12893	18
38992	KRH12753	18
38993	KRH12745	18
38994	KRH12677	18
38995	KRH12645	18
38996	KRH12181	18
38997	KRH11979	18
38998	KRH11944	18
38999	KRH11850	18
39000	KRH11718	18
39001	KRH11701	18
39002	KRH11528	18
39003	KRH11437	18
39004	KRH11397	18
39005	KRH11273	18
39006	KRH11199	18
39007	KRH11117	18
39008	KRH10911	18
39009	KRH10902	18
39010	KRH10896	18
39011	KRH10835	18
39012	KRH10814	18
39013	KRH10467	18
39014	KRH10446	18
39015	KRH10338	18
39016	KRH10310	18
39017	KRH10273	18
39018	KRH10088	18
39019	KRH09913	18
39020	KRH09879	18
39021	KRH09765	18
39022	KRH09739	18
39023	KRH09731	18
39024	KRH09716	18
39025	KRH09701	18
39026	KRH09654	18
39027	KRH09645	18
39028	KRH09575	18
39029	KRH09565	18
39030	KRH09230	18
39031	KRH09074	18
39032	KRH09072	18
39033	KRH09060	18
39034	KRH09028	18
39035	KRH08980	18
39036	KRH08708	18
39037	KRH08560	18
39038	KRH08484	18
39039	KRH08402	18
39040	KRH08359	18
39041	KRH08358	18
39042	KRH08334	18
39043	KRH08330	18
39044	KRH08319	18
39045	KRH08257	18
39046	KRH08140	18
39047	KRH07937	18
39048	KRH07406	18
39049	KRH07367	18
39050	KRH07342	18
39051	KRH07223	18
39052	KRH07222	18
39053	KRH07087	18
39054	KRH06955	18
39055	KRH06846	18
39056	KRH06624	18
39057	KRH06555	18
39058	KRH06530	18
39059	KRH06520	18
39060	KRH06493	18
39061	KRH06396	18
39062	KRH06170	18
39063	KRH06144	18
39064	KRH06081	18
39065	KRH05943	18
39066	KRH05835	18
39067	KRH05833	18
39068	KRH05789	18
39069	KRH05682	18
39070	KRH05651	18
39071	KRH05618	18
39072	KRH05605	18
39073	KRH05277	18
39074	KRH05190	18
39075	KRH05151	18
39076	KRH05087	18
39077	KRH04918	18
39078	KRH04897	18
39079	KRH04879	18
39080	KRH04836	18
39081	KRH04750	18
39082	KRH04729	18
39083	KRH04718	18
39084	KRH04332	18
39085	KRH04204	18
39086	KRH04071	18
39087	KRH04042	18
39088	KRH04003	18
39089	KRH03988	18
39090	KRH03818	18
39091	KRH03813	18
39092	KRH03718	18
39093	KRH03662	18
39094	KRH03276	18
39095	KRH03275	18
39096	KRH03212	18
39097	KRH03181	18
39098	KRH03092	18
39099	KRH02925	18
39100	KRH02871	18
39101	KRH02673	18
39102	KRH02665	18
39103	KRH02556	18
39104	KRH02427	18
39105	KRH02373	18
39106	KRH02136	18
39107	KRH02130	18
39108	KRH02062	18
39109	KRH02050	18
39110	KRH01953	18
39111	KRH01926	18
39112	KRH01544	18
39113	KRH01282	18
39114	KRH01021	18
39115	KRH00827	18
39116	KRH00789	18
39117	KRH00786	18
39118	KRH00763	18
39119	KRH00732	18
39120	KRH00727	18
39121	KRH00710	18
39122	KRH00616	18
39123	KRH00550	18
39124	KRH00416	18
39125	KRH00334	18
39126	KRH00308	18
39127	KRH00281	18
39128	KRH00232	18
39129	KRH00042	18
39130	KRG99854	18
39131	KRG99702	18
39132	KRG99682	18
39133	KRG99458	18
39134	KRG99370	18
39135	KRG99368	18
39136	KRG99303	18
39137	KRG98781	18
39138	KRG98345	18
39139	KRG98333	18
39140	KRG98101	18
39141	KRG98072	18
39142	KRG98065	18
39143	KRG98060	18
39144	KRG98015	18
39145	KRG97830	18
39146	KRG97781	18
39147	KRG97759	18
39148	KRG97695	18
39149	KRG97608	18
39150	KRG97542	18
39151	KRG97090	18
39152	KRG97066	18
39153	KRG97010	18
39154	KRG96999	18
39155	KRG96967	18
39156	KRG96960	18
39157	KRG96873	18
39158	KRG96830	18
39159	KRG96731	18
39160	KRG96549	18
39161	KRG96495	18
39162	KRG96340	18
39163	KRG96135	18
39164	KRG96036	18
39165	KRG95867	18
39166	KRG95854	18
39167	KRG95852	18
39168	KRG95822	18
39169	KRG95551	18
39170	KRG95527	18
39171	KRG95479	18
39172	KRG95347	18
39173	KRG95324	18
39174	KRG95116	18
39175	KRG95067	18
39176	KRG95017	18
39177	KRG94995	18
39178	KRG94956	18
39179	KRG94937	18
39180	KRG94915	18
39181	KRG94745	18
39182	KRG94673	18
39183	KRG94593	18
39184	KRG94524	18
39185	KRG94523	18
39186	KRG94472	18
39187	KRG94393	18
39188	KRG94372	18
39189	KRG94300	18
39190	KRG94195	18
39191	KRG94138	18
39192	KRG94072	18
39193	KRG93983	18
39194	KRG93782	18
39195	KRG93690	18
39196	KRG93601	18
39197	KRG93531	18
39198	KRG93462	18
39199	KRG93226	18
39200	KRG93222	18
39201	KRG93153	18
39202	KRG93086	18
39203	KRG92881	18
39204	KRG92814	18
39205	KRG92792	18
39206	KRG92392	18
39207	KRG92366	18
39208	KRG92269	18
39209	KRG91934	18
39210	KRG91826	18
39211	KRG91678	18
39212	KRG91644	18
39213	KRG91600	18
39214	KRG91336	18
39215	KRG91239	18
39216	KRG91116	18
39217	KRG90937	18
39218	KRG90711	18
39219	KRG90540	18
39220	KRG90437	18
39221	KRG90064	18
39222	KRG89714	18
39223	KRG89685	18
39224	KRG89644	18
39225	KRG89547	18
39226	KRG89373	18
39227	KRG89179	18
39228	KRG88967	18
39229	KRG88905	18
39230	KRG88883	18
39231	KRG88734	18
39232	KRG88627	18
39233	KRG88623	18
39234	KRG88463	18
39235	KRH77834	17
39236	KRH77811	17
39237	KRH77580	17
39238	KRH77416	17
39239	KRH77265	17
39240	KRH77229	17
39241	KRH77196	17
39242	KRH76903	17
39243	KRH76880	17
39244	KRH76874	17
39245	KRH76666	17
39246	KRH76452	17
39247	KRH76302	17
39248	KRH76222	17
39249	KRH76150	17
39250	KRH75966	17
39251	KRH75923	17
39252	KRH75337	17
39253	KRH75268	17
39254	KRH75058	17
39255	KRH74969	17
39256	KRH74812	17
39257	KRH74755	17
39258	KRH74745	17
39259	KRH74530	17
39260	KRH74472	17
39261	KRH74276	17
39262	KRH74258	17
39263	KRH74252	17
39264	KRH74232	17
39265	KRH74147	17
39266	KRH73971	17
39267	KRH73828	17
39268	KRH73811	17
39269	KRH73742	17
39270	KRH73708	17
39271	KRH73607	17
39272	KRH73431	17
39273	KRH73388	17
39274	KRH73379	17
39275	KRH73236	17
39276	KRH73225	17
39277	KRH73212	17
39278	KRH72739	17
39279	KRH72685	17
39280	KRH72556	17
39281	KRH72438	17
39282	KRH72422	17
39283	KRH72405	17
39284	KRH72377	17
39285	KRH72344	17
39286	KRH72340	17
39287	KRH72057	17
39288	KRH71877	17
39289	KRH71474	17
39290	KRH71431	17
39291	KRH71344	17
39292	KRH71322	17
39293	KRH71101	17
39294	KRH71022	17
39295	KRH70860	17
39296	KRH70838	17
39297	KRH70696	17
39298	KRH70642	17
39299	KRH70628	17
39300	KRH70449	17
39301	KRH69878	17
39302	KRH69870	17
39303	KRH69318	17
39304	KRH69315	17
39305	KRH69103	17
39306	KRH69102	17
39307	KRH69041	17
39308	KRH69015	17
39309	KRH68878	17
39310	KRH68767	17
39311	KRH68396	17
39312	KRH68045	17
39313	KRH67925	17
39314	KRH67894	17
39315	KRH67811	17
39316	KRH67789	17
39317	KRH67663	17
39318	KRH67443	17
39319	KRH67215	17
39320	KRH67204	17
39321	KRH67034	17
39322	KRH66985	17
39323	KRH66734	17
39324	KRH66717	17
39325	KRH66676	17
39326	KRH66496	17
39327	KRH66451	17
39328	KRH66362	17
39329	KRH66257	17
39330	KRH66256	17
39331	KRH66193	17
39332	KRH66097	17
39333	KRH66034	17
39334	KRH65970	17
39335	KRH65935	17
39336	KRH65862	17
39337	KRH65713	17
39338	KRH65367	17
39339	KRH65357	17
39340	KRH65324	17
39341	KRH65314	17
39342	KRH65296	17
39343	KRH65274	17
39344	KRH65168	17
39345	KRH65058	17
39346	KRH64866	17
39347	KRH64671	17
39348	KRH64670	17
39349	KRH64563	17
39350	KRH64204	17
39351	KRH64003	17
39352	KRH63900	17
39353	KRH63888	17
39354	KRH63883	17
39355	KRH63538	17
39356	KRH63495	17
39357	KRH63475	17
39358	KRH63406	17
39359	KRH63367	17
39360	KRH63330	17
39361	KRH62717	17
39362	KRH62619	17
39363	KRH62586	17
39364	KRH62221	17
39365	KRH62143	17
39366	KRH62072	17
39367	KRH62063	17
39368	KRH61966	17
39369	KRH61939	17
39370	KRH61690	17
39371	KRH61603	17
39372	KRH61475	17
39373	KRH61408	17
39374	KRH61263	17
39375	KRH61155	17
39376	KRH61084	17
39377	KRH61027	17
39378	KRH60858	17
39379	KRH60785	17
39380	KRH60756	17
39381	KRH60733	17
39382	KRH60721	17
39383	KRH60658	17
39384	KRH60335	17
39385	KRH60267	17
39386	KRH60225	17
39387	KRH60071	17
39388	KRH60038	17
39389	KRH60004	17
39390	KRH59949	17
39391	KRH59925	17
39392	KRH59773	17
39393	KRH59764	17
39394	KRH59650	17
39395	KRH59568	17
39396	KRH59439	17
39397	KRH59299	17
39398	KRH59129	17
39399	KRH59112	17
39400	KRH59022	17
39401	KRH58531	17
39402	KRH58522	17
39403	KRH58363	17
39404	KRH58359	17
39405	KRH58317	17
39406	KRH58025	17
39407	KRH58020	17
39408	KRH58010	17
39409	KRH57960	17
39410	KRH57827	17
39411	KRH57595	17
39412	KRH57437	17
39413	KRH57211	17
39414	KRH57200	17
39415	KRH57139	17
39416	KRH57084	17
39417	KRH56871	17
39418	KRH56762	17
39419	KRH56760	17
39420	KRH56675	17
39421	KRH56610	17
39422	KRH56574	17
39423	KRH56562	17
39424	KRH56340	17
39425	KRH56324	17
39426	KRH56053	17
39427	KRH56016	17
39428	KRH55970	17
39429	KRH55962	17
39430	KRH55849	17
39431	KRH55840	17
39432	KRH55681	17
39433	KRH55594	17
39434	KRH55564	17
39435	KRH55369	17
39436	KRH55315	17
39437	KRH55280	17
39438	KRH55199	17
39439	KRH55122	17
39440	KRH55052	17
39441	KRH54958	17
39442	KRH54899	17
39443	KRH54896	17
39444	KRH54694	17
39445	KRH54683	17
39446	KRH54535	17
39447	KRH54483	17
39448	KRH54237	17
39449	KRH54142	17
39450	KRH53834	17
39451	KRH53819	17
39452	KRH53725	17
39453	KRH53623	17
39454	KRH53621	17
39455	KRH53595	17
39456	KRH53543	17
39457	KRH53370	17
39458	KRH53336	17
39459	KRH53312	17
39460	KRH53269	17
39461	KRH53006	17
39462	KRH52952	17
39463	KRH52826	17
39464	KRH52719	17
39465	KRH52715	17
39466	KRH51994	17
39467	KRH51981	17
39468	KRH51961	17
39469	KRH51744	17
39470	KRH51703	17
39471	KRH51666	17
39472	KRH51624	17
39473	KRH51591	17
39474	KRH51543	17
39475	KRH51504	17
39476	KRH51447	17
39477	KRH51276	17
39478	KRH51157	17
39479	KRH50429	17
39480	KRH50314	17
39481	KRH50214	17
39482	KRH49971	17
39483	KRH49867	17
39484	KRH49861	17
39485	KRH49832	17
39486	KRH49672	17
39487	KRH49608	17
39488	KRH49464	17
39489	KRH49268	17
39490	KRH49025	17
39491	KRH48958	17
39492	KRH48907	17
39493	KRH48736	17
39494	KRH48735	17
39495	KRH48706	17
39496	KRH48674	17
39497	KRH48606	17
39498	KRH48471	17
39499	KRH48470	17
39500	KRH48450	17
39501	KRH48435	17
39502	KRH48280	17
39503	KRH48102	17
39504	KRH48064	17
39505	KRH47985	17
39506	KRH47960	17
39507	KRH47932	17
39508	KRH47666	17
39509	KRH47645	17
39510	KRH47573	17
39511	KRH47342	17
39512	KRH47300	17
39513	KRH47293	17
39514	KRH47175	17
39515	KRH47173	17
39516	KRH47131	17
39517	KRH46986	17
39518	KRH46950	17
39519	KRH46926	17
39520	KRH46732	17
39521	KRH46627	17
39522	KRH46580	17
39523	KRH46438	17
39524	KRH46416	17
39525	KRH46344	17
39526	KRH46270	17
39527	KRH46079	17
39528	KRH46060	17
39529	KRH45854	17
39530	KRH45847	17
39531	KRH45461	17
39532	KRH45439	17
39533	KRH45285	17
39534	KRH45059	17
39535	KRH44981	17
39536	KRH44824	17
39537	KRH44818	17
39538	KRH44811	17
39539	KRH44804	17
39540	KRH44696	17
39541	KRH44658	17
39542	KRH44636	17
39543	KRH44611	17
39544	KRH44588	17
39545	KRH44575	17
39546	KRH44443	17
39547	KRH44347	17
39548	KRH44150	17
39549	KRH43950	17
39550	KRH43947	17
39551	KRH43863	17
39552	KRH43850	17
39553	KRH43698	17
39554	KRH43547	17
39555	KRH43185	17
39556	KRH43122	17
39557	KRH43112	17
39558	KRH42996	17
39559	KRH42970	17
39560	KRH42799	17
39561	KRH42738	17
39562	KRH42624	17
39563	KRH42554	17
39564	KRH42466	17
39565	KRH42412	17
39566	KRH42387	17
39567	KRH42339	17
39568	KRH42326	17
39569	KRH42240	17
39570	KRH42198	17
39571	KRH42148	17
39572	KRH42143	17
39573	KRH42108	17
39574	KRH42107	17
39575	KRH42011	17
39576	KRH41876	17
39577	KRH41779	17
39578	KRH41560	17
39579	KRH41543	17
39580	KRH41496	17
39581	KRH41441	17
39582	KRH41247	17
39583	KRH41087	17
39584	KRH40820	17
39585	KRH40816	17
39586	KRH40773	17
39587	KRH40657	17
39588	KRH40639	17
39589	KRH40541	17
39590	KRH40512	17
39591	KRH40469	17
39592	KRH40275	17
39593	KRH40195	17
39594	KRH40074	17
39595	KRH40029	17
39596	KRH39895	17
39597	KRH39884	17
39598	KRH39646	17
39599	KRH39400	17
39600	KRH39392	17
39601	KRH39330	17
39602	KRH39139	17
39603	KRH39021	17
39604	KRH39016	17
39605	KRH38899	17
39606	KRH38782	17
39607	KRH38623	17
39608	KRH38502	17
39609	KRH38439	17
39610	KRH38434	17
39611	KRH38263	17
39612	KRH38094	17
39613	KRH37953	17
39614	KRH37950	17
39615	KRH37921	17
39616	KRH37905	17
39617	KRH37885	17
39618	KRH37811	17
39619	KRH37808	17
39620	KRH37769	17
39621	KRH37461	17
39622	KRH37331	17
39623	KRH37289	17
39624	KRH37231	17
39625	KRH37101	17
39626	KRH37036	17
39627	KRH36976	17
39628	KRH36791	17
39629	KRH36691	17
39630	KRH36679	17
39631	KRH36648	17
39632	KRH36635	17
39633	KRH36537	17
39634	KRH36493	17
39635	KRH36257	17
39636	KRH36253	17
39637	KRH36210	17
39638	KRH36021	17
39639	KRH35991	17
39640	KRH35883	17
39641	KRH35728	17
39642	KRH35504	17
39643	KRH35345	17
39644	KRH35225	17
39645	KRH35151	17
39646	KRH34903	17
39647	KRH34890	17
39648	KRH34845	17
39649	KRH34835	17
39650	KRH34687	17
39651	KRH34686	17
39652	KRH34652	17
39653	KRH34420	17
39654	KRH34412	17
39655	KRH34384	17
39656	KRH34374	17
39657	KRH34307	17
39658	KRH33953	17
39659	KRH33890	17
39660	KRH33706	17
39661	KRH33620	17
39662	KRH33611	17
39663	KRH33489	17
39664	KRH33424	17
39665	KRH33346	17
39666	KRH33285	17
39667	KRH32914	17
39668	KRH32902	17
39669	KRH32899	17
39670	KRH32825	17
39671	KRH32817	17
39672	KRH32778	17
39673	KRH32679	17
39674	KRH32615	17
39675	KRH32583	17
39676	KRH32572	17
39677	KRH32478	17
39678	KRH32473	17
39679	KRH32429	17
39680	KRH32295	17
39681	KRH32291	17
39682	KRH31832	17
39683	KRH31827	17
39684	KRH31781	17
39685	KRH31551	17
39686	KRH31450	17
39687	KRH31227	17
39688	KRH31211	17
39689	KRH30706	17
39690	KRH30666	17
39691	KRH30622	17
39692	KRH30516	17
39693	KRH30367	17
39694	KRH30275	17
39695	KRH30261	17
39696	KRH30215	17
39697	KRH30180	17
39698	KRH30167	17
39699	KRH30145	17
39700	KRH30092	17
39701	KRH30036	17
39702	KRH29955	17
39703	KRH29915	17
39704	KRH29877	17
39705	KRH29591	17
39706	KRH29573	17
39707	KRH29487	17
39708	KRH29400	17
39709	KRH28951	17
39710	KRH28899	17
39711	KRH28897	17
39712	KRH28862	17
39713	KRH28795	17
39714	KRH28775	17
39715	KRH28710	17
39716	KRH28613	17
39717	KRH28602	17
39718	KRH28555	17
39719	KRH28505	17
39720	KRH28461	17
39721	KRH28186	17
39722	KRH28060	17
39723	KRH28021	17
39724	KRH28014	17
39725	KRH27537	17
39726	KRH27363	17
39727	KRH27237	17
39728	KRH26831	17
39729	KRH26827	17
39730	KRH26323	17
39731	KRH26214	17
39732	KRH25908	17
39733	KRH25775	17
39734	KRH25772	17
39735	KRH25675	17
39736	KRH25560	17
39737	KRH25380	17
39738	KRH25301	17
39739	KRH25294	17
39740	KRH25103	17
39741	KRH24918	17
39742	KRH24892	17
39743	KRH24549	17
39744	KRH24391	17
39745	KRH24139	17
39746	KRH23923	17
39747	KRH23900	17
39748	KRH23708	17
39749	KRH23641	17
39750	KRH23564	17
39751	KRH23563	17
39752	KRH23560	17
39753	KRH23555	17
39754	KRH23223	17
39755	KRH23106	17
39756	KRH23015	17
39757	KRH22992	17
39758	KRH22967	17
39759	KRH22886	17
39760	KRH22710	17
39761	KRH22647	17
39762	KRH22569	17
39763	KRH22529	17
39764	KRH22401	17
39765	KRH22389	17
39766	KRH22018	17
39767	KRH21828	17
39768	KRH21733	17
39769	KRH21471	17
39770	KRH21405	17
39771	KRH21261	17
39772	KRH21153	17
39773	KRH20961	17
39774	KRH20952	17
39775	KRH20880	17
39776	KRH20704	17
39777	KRH20665	17
39778	KRH20626	17
39779	KRH20593	17
39780	KRH20552	17
39781	KRH20495	17
39782	KRH20443	17
39783	KRH20311	17
39784	KRH20248	17
39785	KRH20208	17
39786	KRH20162	17
39787	KRH20070	17
39788	KRH20046	17
39789	KRH20033	17
39790	KRH19923	17
39791	KRH19829	17
39792	KRH19763	17
39793	KRH19645	17
39794	KRH19356	17
39795	KRH19304	17
39796	KRH19057	17
39797	KRH19055	17
39798	KRH18966	17
39799	KRH18962	17
39800	KRH18909	17
39801	KRH18831	17
39802	KRH18721	17
39803	KRH18528	17
39804	KRH18481	17
39805	KRH18448	17
39806	KRH18345	17
39807	KRH18303	17
39808	KRH18281	17
39809	KRH18276	17
39810	KRH18251	17
39811	KRH18187	17
39812	KRH18178	17
39813	KRH18121	17
39814	KRH17939	17
39815	KRH17668	17
39816	KRH17613	17
39817	KRH17475	17
39818	KRH17426	17
39819	KRH17394	17
39820	KRH17318	17
39821	KRH16842	17
39822	KRH16764	17
39823	KRH16611	17
39824	KRH16396	17
39825	KRH16268	17
39826	KRH16204	17
39827	KRH16172	17
39828	KRH16166	17
39829	KRH16115	17
39830	KRH16041	17
39831	KRH16000	17
39832	KRH15979	17
39833	KRH15936	17
39834	KRH15878	17
39835	KRH15736	17
39836	KRH15735	17
39837	KRH15502	17
39838	KRH15056	17
39839	KRH15055	17
39840	KRH14986	17
39841	KRH14965	17
39842	KRH14934	17
39843	KRH14910	17
39844	KRH14864	17
39845	KRH14842	17
39846	KRH14582	17
39847	KRH14530	17
39848	KRH14528	17
39849	KRH14403	17
39850	KRH14400	17
39851	KRH14306	17
39852	KRH14302	17
39853	KRH14129	17
39854	KRH14120	17
39855	KRH13939	17
39856	KRH13926	17
39857	KRH13888	17
39858	KRH13827	17
39859	KRH13814	17
39860	KRH13767	17
39861	KRH13758	17
39862	KRH13639	17
39863	KRH13596	17
39864	KRH13032	17
39865	KRH13024	17
39866	KRH12860	17
39867	KRH12717	17
39868	KRH12707	17
39869	KRH12681	17
39870	KRH12631	17
39871	KRH12563	17
39872	KRH12561	17
39873	KRH12336	17
39874	KRH12307	17
39875	KRH12235	17
39876	KRH12185	17
39877	KRH12178	17
39878	KRH12132	17
39879	KRH12095	17
39880	KRH12081	17
39881	KRH11816	17
39882	KRH11750	17
39883	KRH11625	17
39884	KRH11321	17
39885	KRH11146	17
39886	KRH10848	17
39887	KRH10732	17
39888	KRH10688	17
39889	KRH10663	17
39890	KRH10574	17
39891	KRH10359	17
39892	KRH10224	17
39893	KRH10155	17
39894	KRH10151	17
39895	KRH09996	17
39896	KRH09995	17
39897	KRH09908	17
39898	KRH09714	17
39899	KRH09659	17
39900	KRH09285	17
39901	KRH09261	17
39902	KRH09160	17
39903	KRH09016	17
39904	KRH08958	17
39905	KRH08777	17
39906	KRH08491	17
39907	KRH08488	17
39908	KRH08282	17
39909	KRH08216	17
39910	KRH08121	17
39911	KRH08092	17
39912	KRH08039	17
39913	KRH07978	17
39914	KRH07823	17
39915	KRH07682	17
39916	KRH07656	17
39917	KRH07647	17
39918	KRH07641	17
39919	KRH07588	17
39920	KRH07496	17
39921	KRH07494	17
39922	KRH07481	17
39923	KRH07421	17
39924	KRH07337	17
39925	KRH07298	17
39926	KRH07275	17
39927	KRH07163	17
39928	KRH06995	17
39929	KRH06943	17
39930	KRH06888	17
39931	KRH06855	17
39932	KRH06732	17
39933	KRH06719	17
39934	KRH06661	17
39935	KRH06616	17
39936	KRH06471	17
39937	KRH06390	17
39938	KRH06291	17
39939	KRH06023	17
39940	KRH05815	17
39941	KRH05577	17
39942	KRH05507	17
39943	KRH05412	17
39944	KRH05384	17
39945	KRH05339	17
39946	KRH05315	17
39947	KRH05161	17
39948	KRH05071	17
39949	KRH05069	17
39950	KRH04862	17
39951	KRH04856	17
39952	KRH04849	17
39953	KRH04627	17
39954	KRH04534	17
39955	KRH04526	17
39956	KRH04482	17
39957	KRH04214	17
39958	KRH04129	17
39959	KRH03909	17
39960	KRH03850	17
39961	KRH03656	17
39962	KRH03390	17
39963	KRH03218	17
39964	KRH03207	17
39965	KRH03081	17
39966	KRH02969	17
39967	KRH02968	17
39968	KRH02775	17
39969	KRH02662	17
39970	KRH02573	17
39971	KRH02431	17
39972	KRH02169	17
39973	KRH02132	17
39974	KRH02120	17
39975	KRH02054	17
39976	KRH02040	17
39977	KRH01988	17
39978	KRH01946	17
39979	KRH01848	17
39980	KRH01847	17
39981	KRH01785	17
39982	KRH01562	17
39983	KRH01520	17
39984	KRH01517	17
39985	KRH00668	17
39986	KRH00630	17
39987	KRH00599	17
39988	KRH00112	17
39989	KRH00107	17
39990	KRH00099	17
39991	KRG99925	17
39992	KRG99918	17
39993	KRG99868	17
39994	KRG99687	17
39995	KRG99686	17
39996	KRG99626	17
39997	KRG99616	17
39998	KRG99597	17
39999	KRG99544	17
40000	KRG99526	17
40001	KRG99306	17
40002	KRG99242	17
40003	KRG99193	17
40004	KRG99104	17
40005	KRG98855	17
40006	KRG98780	17
40007	KRG98682	17
40008	KRG98660	17
40009	KRG98638	17
40010	KRG98608	17
40011	KRG98508	17
40012	KRG98371	17
40013	KRG98276	17
40014	KRG98100	17
40015	KRG98088	17
40016	KRG97948	17
40017	KRG97597	17
40018	KRG97561	17
40019	KRG97537	17
40020	KRG97503	17
40021	KRG97429	17
40022	KRG97385	17
40023	KRG97347	17
40024	KRG97329	17
40025	KRG97311	17
40026	KRG97275	17
40027	KRG97214	17
40028	KRG97171	17
40029	KRG97140	17
40030	KRG97026	17
40031	KRG96979	17
40032	KRG96926	17
40033	KRG96872	17
40034	KRG96871	17
40035	KRG96796	17
40036	KRG96794	17
40037	KRG96593	17
40038	KRG96528	17
40039	KRG96284	17
40040	KRG96180	17
40041	KRG96118	17
40042	KRG96026	17
40043	KRG95994	17
40044	KRG95898	17
40045	KRG95675	17
40046	KRG95600	17
40047	KRG95545	17
40048	KRG95393	17
40049	KRG95272	17
40050	KRG95264	17
40051	KRG95224	17
40052	KRG95096	17
40053	KRG94997	17
40054	KRG94890	17
40055	KRG94869	17
40056	KRG94839	17
40057	KRG94758	17
40058	KRG94691	17
40059	KRG94626	17
40060	KRG94556	17
40061	KRG94536	17
40062	KRG94501	17
40063	KRG94471	17
40064	KRG94396	17
40065	KRG93873	17
40066	KRG93780	17
40067	KRG93676	17
40068	KRG93576	17
40069	KRG93488	17
40070	KRG93459	17
40071	KRG93433	17
40072	KRG93048	17
40073	KRG92751	17
40074	KRG92681	17
40075	KRG92612	17
40076	KRG92549	17
40077	KRG92502	17
40078	KRG92498	17
40079	KRG92495	17
40080	KRG92486	17
40081	KRG92378	17
40082	KRG92272	17
40083	KRG92259	17
40084	KRG92233	17
40085	KRG92026	17
40086	KRG91930	17
40087	KRG91840	17
40088	KRG91399	17
40089	KRG91340	17
40090	KRG91337	17
40091	KRG90924	17
40092	KRG90697	17
40093	KRG90651	17
40094	KRG90500	17
40095	KRG90468	17
40096	KRG90424	17
40097	KRG90355	17
40098	KRG90345	17
40099	KRG90145	17
40100	KRG90126	17
40101	KRG90070	17
40102	KRG89948	17
40103	KRG89901	17
40104	KRG89683	17
40105	KRG89620	17
40106	KRG89405	17
40107	KRG89372	17
40108	KRG89323	17
40109	KRG89315	17
40110	KRG89285	17
40111	KRG89251	17
40112	KRG89085	17
40113	KRG89006	17
40114	KRG88996	17
40115	KRG88877	17
40116	KRG88848	17
40117	KRG88735	17
40118	KRG88446	17
40119	KRH77969	16
40120	KRH77937	16
40121	KRH77735	16
40122	KRH77646	16
40123	KRH77633	16
40124	KRH77596	16
40125	KRH77307	16
40126	KRH77019	16
40127	KRH77015	16
40128	KRH77014	16
40129	KRH76865	16
40130	KRH76832	16
40131	KRH76805	16
40132	KRH76795	16
40133	KRH76682	16
40134	KRH76593	16
40135	KRH76558	16
40136	KRH76464	16
40137	KRH76463	16
40138	KRH76443	16
40139	KRH76086	16
40140	KRH76021	16
40141	KRH75967	16
40142	KRH75843	16
40143	KRH75806	16
40144	KRH75788	16
40145	KRH75781	16
40146	KRH75718	16
40147	KRH75531	16
40148	KRH75524	16
40149	KRH75374	16
40150	KRH75226	16
40151	KRH75147	16
40152	KRH74995	16
40153	KRH74899	16
40154	KRH74819	16
40155	KRH74676	16
40156	KRH74667	16
40157	KRH74609	16
40158	KRH74271	16
40159	KRH74227	16
40160	KRH74109	16
40161	KRH74005	16
40162	KRH73906	16
40163	KRH73702	16
40164	KRH73633	16
40165	KRH73600	16
40166	KRH73590	16
40167	KRH73586	16
40168	KRH73543	16
40169	KRH73520	16
40170	KRH73465	16
40171	KRH73209	16
40172	KRH73033	16
40173	KRH72955	16
40174	KRH72919	16
40175	KRH72663	16
40176	KRH72580	16
40177	KRH72495	16
40178	KRH72451	16
40179	KRH72409	16
40180	KRH72275	16
40181	KRH72103	16
40182	KRH72073	16
40183	KRH72041	16
40184	KRH71934	16
40185	KRH71808	16
40186	KRH71671	16
40187	KRH71631	16
40188	KRH71418	16
40189	KRH71399	16
40190	KRH71369	16
40191	KRH71360	16
40192	KRH71181	16
40193	KRH71141	16
40194	KRH71136	16
40195	KRH70997	16
40196	KRH70931	16
40197	KRH70791	16
40198	KRH70650	16
40199	KRH70544	16
40200	KRH70482	16
40201	KRH70436	16
40202	KRH70399	16
40203	KRH70314	16
40204	KRH70066	16
40205	KRH70040	16
40206	KRH69936	16
40207	KRH69798	16
40208	KRH69682	16
40209	KRH69589	16
40210	KRH69430	16
40211	KRH69407	16
40212	KRH69372	16
40213	KRH69353	16
40214	KRH69311	16
40215	KRH69110	16
40216	KRH69014	16
40217	KRH68941	16
40218	KRH68822	16
40219	KRH68705	16
40220	KRH68649	16
40221	KRH68502	16
40222	KRH68414	16
40223	KRH68269	16
40224	KRH68264	16
40225	KRH68217	16
40226	KRH68165	16
40227	KRH68063	16
40228	KRH67988	16
40229	KRH67920	16
40230	KRH67902	16
40231	KRH67855	16
40232	KRH67849	16
40233	KRH67740	16
40234	KRH67719	16
40235	KRH67605	16
40236	KRH67367	16
40237	KRH67222	16
40238	KRH67160	16
40239	KRH67038	16
40240	KRH67003	16
40241	KRH66890	16
40242	KRH66888	16
40243	KRH66860	16
40244	KRH66802	16
