gene_id	paralog_count
KRG90433	4
KRH02039	27
KRG90437	18
KRH17722	10
KRH17725	106
KRH17726	6
KRH17727	697
KRH17728	7
KRH37450	322
KRH17729	48
KRH37451	16
KRH37452	5
KRH12476	24
KRH37453	25
KRH12479	52
KRH37456	21
KRH37457	19
KRH37458	14
KRH37459	374
KRH20421	16
KRH20422	7
KRH45400	44
KRH20425	15
KRH45402	15
KRH45403	11
KRH45404	16
KRH40150	226
KRH40151	172
KRH45406	12
KRH40152	51
KRH45407	26
KRH47890	11
KRG88981	7
KRH40153	38
KRH47891	24
KRG88982	36
KRH40154	3
KRH45409	11
KRG88983	202
KRH47893	190
KRG88984	34
KRH40156	395
KRG88985	13
KRH40157	9
KRG88986	188
KRH47896	20
KRG88987	48
KRH47897	394
KRG88988	7
KRH08531	13
KRH47898	3
KRH30860	22
KRH08532	21
KRH47899	377
KRH08533	30
KRH30862	82
KRH30863	202
KRH55840	17
KRH03280	23
KRH30864	6
KRH55841	836
KRH30865	921
KRG96932	129
KRH03283	12
KRH08538	44
KRG96933	153
KRH28260	12
KRH55844	41
KRH08539	56
KRG96934	154
KRH28261	112
KRH55845	271
KRH03285	12
KRH30869	3
KRG91680	199
KRG96935	23
KRH28262	73
KRH50591	26
KRH55846	20
KRH03286	1973
KRG96937	33
KRH50592	7
KRH03287	22
KRG91682	406
KRG96938	41
KRG96939	3
KRH50594	310
KRH55849	17
KRH03289	91
KRG91684	29
KRH50595	22
KRG91685	30
KRH50596	26
KRG91686	56
KRH28268	198
KRH50597	89
KRG91687	76
KRH50598	14
KRG91688	501
KRH50599	34
KRG91689	117
KRH36210	17
KRH18972	2
KRH11234	2
KRH11235	3
KRH36212	91
KRH18974	41
KRH11236	3
KRH36213	20
KRH18975	31
KRH11237	98
KRH36214	26
KRH18976	24
KRH11238	81
KRH18977	499
KRH11239	505
KRH36216	61
KRH18978	507
KRH36218	11
KRH26922	19
KRH26923	23
KRH26925	36
KRH21671	43
KRH26926	9
KRH26927	36
KRH26928	53
KRH46650	9
KRH21674	4
KRH26929	409
KRH46651	275
KRH46652	326
KRH21676	30
KRH46653	14
KRH21677	14
KRH19070	150
KRH46654	4
KRH21678	1436
KRH46655	128
KRH21679	7
KRH46656	5
KRH46658	6
KRH19075	37
KRH46659	18
KRH19076	45
KRH19077	23
KRH19078	29
KRH02040	17
KRH54601	506
KRH54602	213
KRH54603	205
KRH54604	187
KRH54605	14
KRH02045	10
KRG90440	5
KRH09783	11
KRH02046	5
KRG90441	6
KRH09784	30
KRH54607	1
KRH09785	213
KRH54608	288
KRH02048	24
KRG90443	339
KRH09786	24
KRH54609	1519
KRH02049	110
KRG90444	6
KRG90445	456
KRH09788	6
KRG90448	6
KRG90449	31
KRH17730	22
KRH17731	11
KRH17733	128
KRH17734	2
KRH12480	23
KRH17735	63
KRH12481	19
KRH17736	3
KRH12482	334
KRH17737	5
KRH12483	467
KRH17738	26
KRH37460	11
KRH12484	38
KRH17739	74
KRH37461	17
KRH12485	49
KRH37462	472
KRH12486	56
KRH37463	23
KRH12487	8
KRH37464	50
KRH12488	660
KRH37465	10
KRH12489	657
KRH37466	3
KRH37469	26
KRH20434	12
KRH45411	9
KRH45412	189
KRH20436	29
KRH45413	21
KRH20437	8
KRH45414	13
KRH45415	6
KRH20439	23
KRH40161	64
KRH45416	537
KRH45417	638
KRG88991	54
KRH45419	7
KRG88993	51
KRG88996	17
KRH49100	392
KRH30870	10
KRH30871	8
KRH49102	500
KRH08543	3
KRH49103	87
KRH08544	8
KRH30873	6
KRH49104	4
KRH08545	1950
KRH30874	7
KRG96940	21
KRG96941	8
KRH30875	9
KRH49106	32
KRH03292	12
KRH08547	1999
KRH30876	8
KRG96943	12
KRH49107	33
KRH55853	9
KRH03293	40
KRH08548	15
KRH28270	15
KRH55854	9
KRG96945	501
KRH28271	29
KRH55855	68
KRH03295	9
KRG91690	211
KRH28272	145
KRH55856	54
KRG91691	28
KRG96947	6
KRH55857	32
KRH03297	11
KRG91692	501
KRG96948	34
KRH28274	5
KRH55858	41
KRH03298	5
KRG91693	50
KRH28275	9
KRH55859	67
KRH03299	39
KRG91694	12
KRG96949	36
KRH28277	171
KRH28278	10
KRH11240	9
KRH63801	26
KRH11241	149
KRH18980	167
KRH11242	76
KRH18981	11
KRH36220	8
KRH18982	167
KRH36221	67
KRH18983	29
KRH36222	168
KRH18984	31
KRH36223	438
KRH18985	276
KRH11247	9
KRH36224	33
KRH18986	372
KRH11248	92
KRH36226	13
KRH36227	19
KRH36229	14
KRH26930	185
KRH26931	78
KRH26933	54
KRH26934	15
KRH21680	334
KRH26935	89
KRH26936	29
KRH21683	19
KRH46660	6
KRH21684	37
KRH46661	6
KRH21686	16
KRH46664	30
KRH21688	44
KRH46665	16
KRH21689	4
KRH46666	51
KRH46667	2
KRH07301	47
KRH46668	1453
KRH19085	151
KRH07302	9
KRH46669	25
KRH19086	55
KRH07303	14
KRH07304	143
KRH54610	42
KRH02050	18
KRH07305	143
KRG95700	52
KRH54611	12
KRH02051	147
KRH07306	1
KRH54612	131
KRH09790	75
KRH54613	25
KRH09791	8
KRH02054	17
KRH07309	9
KRH09792	82
KRH54615	109
KRG90450	28
KRH09793	7
KRH54616	13
KRG90451	29
KRH54617	33
KRH02057	14
KRG90452	21
KRH09795	601
KRH54618	15
KRH02058	59
KRG90453	125
KRG95708	22
KRH09796	574
KRH54619	12
KRH09797	573
KRG90455	2005
KRG90456	6
KRH09799	271
KRG90457	4
KRH10001	34
KRH10002	43
KRH17740	85
KRH17741	13
KRH10004	57
KRH17742	85
KRH17743	11
KRH10006	12
KRH17744	87
KRH10007	58
KRH12490	624
KRH17745	91
KRH10008	13
KRH12491	635
KRH17746	79
KRH10009	280
KRH12492	667
KRH17747	15
KRH58307	129
KRH17748	89
KRH12494	663
KRH17749	340
KRH12497	560
KRH37475	107
KRH12499	672
KRH37476	142
KRH37478	46
KRH20440	14
KRH61000	4
KRH37479	15
KRH20441	36
KRH61001	18
KRH20442	80
KRH61002	93
KRH20443	17
KRH45420	122
KRH20444	502
KRH45421	72
KRH61005	22
KRH45422	13
KRH45423	9
KRH61007	20
KRH45424	482
KRH20448	6
KRH45425	6
KRH20449	32
KRH40170	2387
KRH61009	24
KRH40171	404
KRH40172	19
KRH45428	211
KRH40173	61
KRH40174	781
KRH40175	63
KRH40176	62
KRH40177	18
KRH40178	209
KRH40179	499
KRH08551	100
KRH30880	27
KRH49111	39
KRH08552	20
KRH30881	403
KRH30882	24
KRH08554	10
KRH30883	8
KRH49114	124
KRH55860	64
KRH08555	125
KRH30884	246
KRH55861	45
KRH08556	16
KRH30885	189
KRG96951	13
KRH49116	48
KRG96953	5
KRH49117	193
KRH55863	30
KRH08558	20
KRH30887	5
KRH49118	146
KRH28280	40
KRH08559	20
KRG96955	120
KRH28281	122
KRH30889	22
KRG96956	507
KRH28282	22
KRH55866	85
KRG96957	127
KRH28283	28
KRH55867	9
KRG96958	14
KRH16501	29
KRH55868	107
KRH16502	2024
KRH55869	145
KRH28286	80
KRH16503	126
KRH16504	67
KRH63810	3
KRH28288	16
KRH16505	6
KRH63811	73
KRH28289	85
KRH11251	51
KRH16506	168
KRH63812	76
KRH18990	512
KRH11252	11
KRH16507	100
KRH63813	78
KRH11253	41
KRH63814	66
KRH16509	107
KRH63815	50
KRH18993	10
KRH11255	83
KRH63816	30
KRH11256	31
KRH63817	18
KRH36234	8
KRH63818	305
KRH63819	10
KRH36236	20
KRH18998	20
KRH26940	825
KRH26943	346
KRH26945	8
KRH26946	12
KRH21692	13
KRH26947	34
KRH26948	13
KRH26949	7
KRH46672	83
KRH46673	13
KRH21697	27
KRH46674	5
KRH46675	4
KRH19092	16
KRH46676	238
KRH07310	36
KRH46677	84
KRH19094	43
KRH07311	34
KRH46678	18
KRH19096	134
KRG95710	13
KRH54620	245
KRH02060	15
KRH19099	26
KRH54621	497
KRG95712	175
KRH54622	72
KRH02062	18
KRH07317	64
KRH54623	189
KRH07318	3
KRH54624	10
KRH02064	5
KRH07319	14
KRG95714	148
KRG95715	150
KRH54625	7
KRH02065	34
KRG90460	20
KRG95716	15
KRH54626	243
KRH54627	270
KRH02067	36
KRG95717	2230
KRG95718	2299
KRH54628	72
KRH02068	5
KRG90463	91
KRG95719	147
KRH54629	21
KRH02069	133
KRG90465	2
KRG90466	69
KRH10010	23
KRG90467	1181
KRH10011	28
KRG90468	17
KRH17750	14
KRH10013	501
KRH17751	91
KRH10014	92
KRH58311	1639
KRH17752	10
KRH10015	119
KRH58312	1626
KRH17753	89
KRH17754	100
KRH17755	89
KRH17756	12
KRH10019	33
KRH17757	87
KRH58317	17
KRH17758	118
KRH58318	39
KRH17759	144
KRH58319	32
KRH37481	5
KRH37482	9
KRH25700	21
KRH25701	11
KRH37485	78
KRH25702	26
KRH37486	81
KRH25703	64
KRH37487	14
KRH25704	13
KRH37488	177
KRH20450	27
KRH25705	134
KRH61010	1
KRH20451	50
KRH61011	145
KRH20452	10
KRH61012	180
KRH61013	147
KRH45430	485
KRH61014	176
KRH45431	5
KRH20455	100
KRH61015	149
KRH45432	114
KRH20456	1509
KRH45433	42
KRH20457	11
KRH61017	303
KRH45434	14
KRH20458	11
KRH61018	4
KRH20459	289
KRH40180	272
KRH61019	204
KRH40181	1719
KRH45437	42
KRH40182	156
KRH45439	17
KRH40184	4
KRH40185	13
KRH08560	18
KRH40189	225
KRH49120	34
KRH30890	42
KRH08562	37
KRH30891	1073
KRH49122	117
KRH08563	115
KRH30892	56
KRH49123	219
KRH30893	27
KRH49124	37
KRH55870	208
KRH08565	513
KRG96960	18
KRH49125	120
KRH55871	12
KRH08566	150
KRH30895	503
KRH49126	4
KRH55872	173
KRH08567	7
KRH30896	15
KRG96963	26
KRH49127	119
KRH55873	176
KRH08568	10
KRG96964	133
KRH28290	222
KRH55874	49
KRH08569	15
KRH30898	1301
KRG96965	57
KRH49129	19
KRH28291	10
KRH55875	16
KRH30899	37
KRG96966	533
KRH28292	12
KRG96967	18
KRH28293	54
KRH55877	10
KRG96968	33
KRH16511	72
KRH55878	11
KRH28295	319
KRH16512	44
KRH55879	12
KRH28296	329
KRH28297	1485
KRH16514	66
KRH63820	111
KRH28298	15
KRH28299	7
KRH16516	181
KRH16517	42
KRH11263	14
KRH16518	8
KRH63824	499
KRH16519	12
KRH36241	30
KRH63826	501
KRH36244	6
KRH63828	23
KRH11268	501
KRH36245	18
KRH11269	35
KRH36248	29
KRH26950	11
KRH26951	7
KRH26952	28
KRH26954	13
KRH26955	9
KRH26956	502
KRH26957	503
KRH46680	273
KRH26959	126
KRH46682	453
KRH46683	216
KRH34903	17
KRH46686	39
KRH34904	53
KRH34905	11
KRH34906	98
KRH07323	165
KRH07324	25
KRG95720	33
KRH54630	337
KRH02070	211
KRH07325	44
KRG95721	41
KRH02071	4
KRH07326	64
KRG95722	12
KRH54632	45
KRH02072	536
KRH07327	21
KRH02073	36
KRH07328	66
KRH54634	91
KRH02074	31
KRG95724	74
KRH54635	13
KRH02075	23
KRH54636	23
KRH02076	24
KRG90471	104
KRH02077	176
KRG90472	5
KRH02078	24
KRG90473	505
KRH02079	20
KRG90474	5
KRG90475	23
KRG90476	9
KRH10020	25
KRH10021	1003
KRG90479	501
KRH17760	144
KRH10023	8
KRH58320	41
KRH17761	103
KRH17762	90
KRH10025	184
KRH10026	403
KRH58323	8
KRH17764	10
KRH58324	7
KRH17765	10
KRH58325	94
KRH17766	11
KRH58326	9
KRH17767	141
KRH58327	182
KRH17768	10
KRH58328	191
KRH17769	11
KRH37491	32
KRH37492	7
KRH37493	12
KRH25712	12
KRH37496	118
KRH37497	500
KRH37498	144
KRH20460	234
KRH61020	207
KRH20461	64
KRH61021	202
KRH20462	113
KRH25717	20
KRH61022	49
KRH20463	201
KRH25718	14
KRH61023	33
KRH45440	355
KRH20464	12
KRH25719	58
KRH61024	166
KRH20465	15
KRH20466	12
KRH61026	167
KRH45443	26
KRH20467	9
KRH61027	17
KRH45444	21
KRH40190	96
KRH61029	23
KRH40191	9
KRH40192	2094
KRH40193	22
KRH45449	26
KRH40194	12
KRH40195	17
KRH40197	11
KRH49130	161
KRH08571	36
KRH49131	5
KRH08572	179
KRH49132	8
KRH49133	506
KRH08574	297
KRG96970	103
KRH49134	358
KRH55880	11
KRH08575	46
KRG96971	103
KRH49135	185
KRH55881	179
KRH08576	20
KRH49136	124
KRH08577	107
KRG96973	162
KRH49137	273
KRH49138	65
KRH55884	185
KRH08579	73
KRG96974	11
KRG96975	12
KRH55885	1435
KRG96976	5
KRH16520	15
KRH55887	11
KRG96977	114
KRH16521	223
KRG96978	5
KRH16522	125
KRG96979	17
KRH16523	11
KRH11270	55
KRH11273	18
KRH16528	34
KRH16529	173
KRH11275	43
KRH11276	25
KRH36253	17
KRH36254	10
KRH63838	139
KRH11278	110
KRH36255	1
KRH63839	201
KRH11279	15
KRH36257	17
KRH36258	1
KRH36259	5
KRH26960	446
KRH26962	292
KRH26963	206
KRH26965	11
KRH26966	44
KRH26967	130
KRH46690	13
KRH26969	68
KRH34910	294
KRH34911	4
KRH46694	19
KRH46696	123
KRH07330	95
KRH46697	153
KRH07331	78
KRH46698	34
KRH46699	6
KRH34917	12
KRH34918	101
KRH07334	8
KRH34919	96
KRH02080	28
KRH07335	99
KRG95731	195
KRH54641	20
KRH02081	12
KRH02082	761
KRH07337	17
KRG95732	29
KRH07338	55
KRG95733	153
KRH54644	190
KRH54645	66
KRG95736	38
KRH02086	257
KRH54647	73
KRH02087	20
KRG90482	156
KRG95737	5
KRH54648	39
KRG90483	4
KRH54649	61
KRG95739	112
KRG90486	13
KRH10030	42
KRG90487	15
KRH10031	24
KRG90488	153
KRG90489	180
KRH17770	194
KRH17771	143
KRH58331	7
KRH17772	193
KRH10035	103
KRH58332	39
KRH17773	15
KRH10036	363
KRH58333	11
KRH17774	14
KRH10037	13
KRH58334	7
KRH17775	144
KRH58335	559
KRH17776	144
KRH10039	46
KRH58336	20
KRH17777	243
KRH58337	27
KRH17778	144
KRH58338	27
KRH17779	141
KRH58339	28
KRH25720	306
KRH25721	9
KRH25723	194
KRH25724	2132
KRH20470	437
KRH25725	134
KRH61030	66
KRH25726	61
KRH25727	3013
KRH25728	119
KRH61033	53
KRH20474	37
KRH25729	115
KRH45451	11
KRH20475	4
KRH61035	50
KRH45452	4
KRH61036	9
KRH45453	40
KRH20477	10
KRH20478	12
KRH61038	8
KRH45455	331
KRH20479	500
KRH45457	5
KRH45458	3
KRH45459	16
KRH53400	152
KRH53402	153
KRH49140	14
KRH08581	161
KRH53403	153
KRH08582	126
KRH08583	5
KRH08584	6
KRH53406	151
KRH49144	31
KRH55890	16
KRH08585	9
KRH53407	86
KRG96980	15
KRG96981	21
KRH49145	506
KRH55891	111
KRH08586	845
KRH53408	9
KRH49146	7
KRH08587	456
KRG96983	569
KRH49147	505
KRH08588	767
KRH49148	54
KRH08589	239
KRG96984	507
KRG96985	7
KRH49149	217
KRH55895	237
KRH55896	90
KRH16530	220
KRH55897	19
KRH55898	173
KRH55899	9
KRH63840	26
KRH63841	5
KRH11281	504
KRH63842	299
KRH11282	208
KRH63843	16
KRH11283	12
KRH36260	35
KRH11284	84
KRH36261	135
KRH36262	115
KRH11286	7
KRH36263	2
KRH63847	35
KRH11287	22
KRH63848	87
KRH36265	50
KRH63849	34
KRH11289	59
KRH36267	38
KRH36268	58
KRH26972	21
KRH26973	12
KRH26974	16
KRH26979	26
KRH34921	2432
KRH34924	16
KRH34925	8
KRH59901	179
KRH07341	9
KRH07342	18
KRH34928	5
KRH07344	112
KRH34929	9
KRH54650	9
KRH02090	11
KRH07345	61
KRH59906	6
KRH54652	136
KRH02092	1159
KRH07347	97
KRH54653	7
KRH59908	356
KRH54654	68
KRH02094	13
KRG95745	1779
KRH54655	71
KRH02095	445
KRH54656	371
KRH02096	159
KRG95746	149
KRG95747	75
KRH54657	74
KRH02097	31
KRG90492	11
KRH54658	15
KRH02098	114
KRG90493	282
KRH54659	12
KRH02099	468
KRG90494	43
KRG95749	19
KRG90495	6
KRH62600	215
KRG90497	2140
KRH62601	26
KRH10041	119
KRG90498	9
KRH62602	140
KRG90499	24
KRH17780	208
KRH62603	93
KRH58340	28
KRH17781	93
KRH62604	130
KRH10044	499
KRH58341	9
KRH17782	18
KRH62605	86
KRH58342	157
KRH17783	94
KRH62606	153
KRH58343	160
KRH17784	90
KRH62607	133
KRH10047	24
KRH58344	80
KRH17785	94
KRH62608	160
KRH10048	160
KRH58345	18
KRH17786	94
KRH62609	10
KRH10049	122
KRH17787	144
KRH58347	67
KRH17788	94
KRH17789	81
KRH25730	247
KRH25731	255
KRH25732	12
KRH25733	245
KRH25734	260
KRH20480	11
KRH25735	250
KRH61040	10
KRH20481	3186
KRH25736	118
KRH61041	19
KRH25737	252
KRH61042	55
KRH20483	19
KRH25738	234
KRH61043	11
KRH45460	8
KRH25739	244
KRH61044	39
KRH45461	17
KRH20486	8
KRH61046	12
KRH20487	453
KRH61047	19
KRH20488	98
KRH45466	21
KRH45467	38
KRH45468	16
KRH45469	225
KRH06103	106
KRG94500	102
KRG94501	17
KRH53411	3
KRH06106	234
KRG94502	29
KRH08590	872
KRH06107	56
KRG94503	27
KRH49150	220
KRH08591	864
KRH53413	49
KRH06108	61
KRH49151	174
KRG94504	5
KRH08592	711
KRH53414	14
KRH49152	160
KRH08593	549
KRG94506	12
KRH49153	156
KRH08594	12
KRH53416	8
KRG96990	35
KRG94508	19
KRH49155	5
KRH53418	2016
KRH49156	104
KRH08597	53
KRH53419	91
KRH49157	224
KRH08598	4
KRH08599	2838
KRG96999	18
KRH57102	75
KRH57103	9
KRH11290	175
KRH16545	708
KRH57104	25
KRH63851	211
KRH11291	190
KRH57105	37
KRH11292	635
KRH57106	1768
KRH16548	165
KRH57107	6
KRH63854	342
KRH16549	61
KRH63855	188
KRH57109	133
KRH63857	18
KRH36274	499
KRH63858	338
KRH11298	31
KRH63859	15
KRH36276	11
KRH71800	169
KRH36279	176
KRH71803	24
KRH71804	26
KRH71805	58
KRH71806	10
KRH71807	28
KRH71808	16
KRH26986	383
KRH71809	11
KRH26987	12
KRH26988	182
KRH26989	12
KRH34934	10
KRH07350	16
KRH59911	22
KRH07353	16
KRH59914	34
KRH34939	19
KRG89004	93
KRG95750	535
KRH07355	256
KRG89005	2
KRG95751	15
KRH54661	1882
KRH07356	26
KRG89006	17
KRH54662	71
KRH59917	14
KRG95752	879
KRH54663	7
KRH59918	91
KRG89008	56
KRH54664	5
KRH59919	125
KRH54668	6
KRH15302	23
KRH15303	63
KRH15304	38
KRH62610	188
KRH10050	58
KRH62611	108
KRH10051	62
KRH62612	44
KRH17790	144
KRH58350	6
KRH17791	83
KRH10053	63
KRH17792	198
KRH10054	27
KRH58352	154
KRH17793	144
KRH10055	65
KRH17794	144
KRH10056	506
KRH17795	8
KRH10057	20
KRH62618	23
KRH58355	58
KRH17796	144
KRH62619	17
KRH58356	6
KRH17797	144
KRH10059	26
KRH17798	144
KRH58358	1921
KRH17799	87
KRH58359	17
KRH25740	939
KRH25741	250
KRH66301	4
KRH25742	257
KRH66302	76
KRH25743	250
KRH25744	115
KRH66304	83
KRH20490	97
KRH25745	251
KRH66305	143
KRH25746	260
KRH61051	42
KRH66306	47
KRH20492	49
KRH25747	238
KRH61052	47
KRH66307	8
KRH20493	5
KRH25748	180
KRH20494	10
KRH25749	12
KRH61054	34
KRH66309	41
KRH45471	122
KRH20495	17
KRH61055	5
KRH45472	27
KRH20496	9
KRH61056	260
KRH45473	34
KRH20497	93
KRH45474	508
KRH20498	33
KRH61058	74
KRH45475	253
KRH20499	16
KRH61059	252
KRH45476	91
KRH45477	105
KRH45478	21
KRH45479	319
KRH06113	325
KRH53420	30
KRH06115	20
KRG94511	22
KRG94512	13
KRH53422	40
KRG94513	153
KRH53423	15
KRG94514	131
KRH06119	102
KRG94515	562
KRH49162	90
KRH53425	1689
KRG94516	4
KRG94517	37
KRH49164	9
KRH53427	9
KRG94518	75
KRH49165	10
KRH53428	107
KRH49166	508
KRH49168	506
KRH49169	14
KRH16550	71
KRG98200	16
KRH16552	134
KRH57111	18
KRG98202	112
KRH16553	8
KRG98203	38
KRH16554	391
KRH63860	29
KRG98204	64
KRH16555	9
KRH57114	27
KRH16556	171
KRH57115	34
KRG98206	37
KRH63863	39
KRH63864	333
KRH16559	170
KRH57118	95
KRG98209	7
KRH63866	146
KRH36283	14
KRH63867	19
KRH24500	33
KRH36284	8
KRH36285	38
KRH24502	4
KRH24503	27
KRH36287	23
KRH24504	7
KRH71810	11
KRH71811	7
KRH24506	66
KRH71812	161
KRH24507	38
KRH26990	1469
KRH24508	26
KRH26991	185
KRH24509	696
KRH26992	16
KRH26993	5
KRH26994	12
KRH26995	102
KRH26996	81
KRH71819	25
KRH26997	18
KRH26998	54
KRH26999	10
KRH34940	16
KRH34941	14
KRH34942	13
KRH75501	11
KRH75502	31
KRH75503	57
KRH59920	414
KRH07360	99
KRH34945	19
KRG89010	56
KRH75504	19
KRH59921	24
KRH07361	10
KRG89011	65
KRH75505	45
KRH59922	16
KRH07362	8
KRG89012	95
KRH75506	30
KRH07363	15
KRG89013	56
KRH75507	7
KRH07364	131
KRG89014	102
KRH54670	5
KRH59925	17
KRH07365	56
KRG89015	6
KRH75509	6
KRH59926	40
KRG95761	319
KRG95762	599
KRH54672	229
KRH07367	18
KRG89017	56
KRH54673	439
KRH59928	110
KRH07368	6
KRG95763	712
KRH54674	398
KRG89019	10
KRG95765	8
KRH54676	79
KRH54678	101
KRG95769	92
KRH54679	198
KRH15313	102
KRH62620	199
KRH15315	764
KRH10060	13
KRH62621	107
KRH15316	4
KRH10061	328
KRH62622	15
KRH15317	6
KRH62623	129
KRH58360	10
KRH10063	107
KRH62624	21
KRH58361	228
KRH62625	58
KRH58363	17
KRH58364	504
KRH62628	33
KRH62629	6
KRH58367	19
KRH58368	27
KRH25750	20
KRH25751	256
KRH66310	18
KRH25752	254
KRH25753	111
KRH66312	285
KRH25754	254
KRH66313	267
KRH25755	258
KRH61060	71
KRH25756	259
KRH66315	10
KRH61061	113
KRH25757	163
KRH66316	16
KRH61062	8
KRH25758	252
KRH66317	30
KRH61063	29
KRH45480	13
KRH25759	254
KRH66318	19
KRH61064	54
KRH66319	35
KRH61065	192
KRH33700	9
KRH61066	142
KRH61067	11
KRH33702	2391
KRH33703	180
KRH61069	25
KRH33704	22
KRH33706	17
KRH06122	32
KRH33707	8
KRH33708	15
KRH33709	40
KRG94520	32
KRG94521	397
KRH53431	9
KRG94522	1401
KRH53432	407
KRG94523	18
KRH49170	58
KRH53433	321
KRG94524	18
KRH49172	20
KRG94526	20
KRH53436	29
KRH53437	16
KRH53439	257
KRH49177	26
KRH49178	56
KRH16560	62
KRG98210	4
KRH16561	62
KRG98211	254
KRH16562	16
KRG98212	117
KRH16563	227
KRH57122	25
KRH16564	7
KRH57123	381
KRH57124	107
KRH63871	53
KRH57125	8
KRH16567	11
KRG98217	101
KRH57127	161
KRG98218	9
KRH16569	5
KRH63876	70
KRH63877	401
KRH24510	4
KRH63878	30
KRH36295	5
KRH63879	404
KRH24512	14
KRH24514	45
KRH36298	27
KRH24515	62
KRH71821	25
KRH24516	18
KRH71822	54
KRH24517	53
KRH71823	33
KRH71825	20
KRH71826	11
KRH71829	139
KRH34952	331
KRH75511	6
KRH34953	18
KRH34954	121
KRH34955	28
KRH75514	69
KRH59931	36
KRH07371	81
KRG89021	213
KRH75515	240
KRH07372	10
KRH34957	100
KRH07373	67
KRG89023	21
KRH75517	19
KRH34959	167
KRG95770	27
KRH54680	13
KRG89025	8
KRH54681	26
KRG95771	13
KRG89026	13
KRH54682	121
KRG95772	7
KRG95773	14
KRH54683	17
KRH42900	19
KRG95774	86
KRH07379	28
KRH42901	32
KRH42902	89
KRG95775	10
KRH54686	14
KRH42903	97
KRG95776	465
KRH42905	124
KRH42906	57
KRH15323	13
KRH42907	21
KRH42908	69
KRH62630	3
KRH15325	9
KRH62631	10
KRH10071	21
KRH62632	6
KRH15328	8
KRH58370	501
KRH62634	508
KRH58373	221
KRH58374	2103
KRH58375	2278
KRH62639	10
KRH58376	2073
KRH58377	2112
KRH58378	11
KRH25760	257
KRH25761	251
KRH66320	118
KRH25762	23
KRH66321	45
KRH25763	255
KRH66322	43
KRH25764	213
KRH66323	44
KRH25765	117
KRH66324	12
KRH25766	119
KRH66325	51
KRH61071	82
KRH25767	8
KRH66326	319
KRH61072	4
KRH25768	11
KRH66327	11
KRH25769	56
KRH61075	2431
KRH61076	168
KRH45493	26
KRH61077	13
KRH61078	107
KRH45495	214
KRH33713	28
KRH45496	98
KRH33714	33
KRH45497	99
KRH33715	88
KRH45498	36
KRH45499	23
KRH06133	26
KRH33719	18
KRG94530	5
KRH53440	224
KRG94531	9
KRH53441	16
KRG94532	10
KRG94533	25
KRH49180	9
KRG94534	13
KRH49181	13
KRH53444	63
KRG94535	212
KRH49182	58
KRG94536	17
KRH53446	4
KRG94537	37
KRH49184	5
KRH49185	14
KRG94538	58
KRH53448	318
KRH49186	4
KRH53449	35
KRH49187	14
KRH49188	23
KRG98220	134
KRH57131	66
KRG98222	141
KRH57132	43
KRG98223	23
KRH57133	503
KRH63880	5
KRH16575	13
KRH57134	2043
KRH63881	82
KRG98225	15
KRH16576	4
KRH57135	4
KRH63882	85
KRG98226	26
KRH57136	19
KRH63883	17
KRH16578	3
KRH16579	248
KRH57138	20
KRH57139	17
KRH63887	11
KRH24520	32
KRH63888	17
KRH24525	1387
KRH71831	159
KRH24526	16
KRH71832	453
KRH24527	74
KRH71833	327
KRH24528	30
KRH71834	215
KRH24529	20
KRH71835	7
KRH71836	13
KRH71837	39
KRH71838	105
KRH71839	14
KRH34962	26
KRH34964	6
KRH75523	7
KRH07380	25
KRH34965	4
KRG89030	11
KRH75524	16
KRH07381	113
KRH34966	62
KRG89031	118
KRH59942	484
KRH07382	283
KRH34967	27
KRG89032	9
KRH75526	10
KRH59943	14
KRH07383	697
KRH34968	46
KRH07384	13
KRH34969	40
KRH59945	71
KRH07385	8
KRG89035	9
KRH75529	10
KRH59946	31
KRH07386	9
KRG89036	12
KRH59947	464
KRH07387	117
KRH54693	9
KRH59948	23
KRH07388	709
KRG95783	842
KRG89038	44
KRH54694	17
KRH59949	17
KRH07389	137
KRH42911	16
KRH54695	42
KRG95786	499
KRH54696	15
KRH54697	12
KRH42914	61
KRG95787	41
KRH54698	451
KRH42915	66
KRG95788	74
KRG95789	76
KRH42916	56
KRH42917	282
KRH15334	32
KRH42918	45
KRH42919	58
KRH62641	19
KRH15336	30
KRH15337	26
KRH15338	32
KRH15339	33
KRH58381	1166
KRH10084	15
KRH62645	48
KRH58382	11
KRH10085	11
KRH62646	23
KRH58383	5
KRH62647	16
KRH58384	44
KRH10087	45
KRH62648	24
KRH58385	9
KRH10088	18
KRH62649	75
KRH58386	532
KRH58387	88
KRH58388	74
KRH58389	80
KRH25770	21
KRH25771	9
KRH25772	17
KRH66331	47
KRH25773	2
KRH25774	28
KRH66333	11
KRH25775	17
KRH66334	7
KRH61080	18
KRH25776	37
KRH66335	9
KRH25777	9
KRH66336	15
KRH61082	9
KRH25778	16
KRH66337	15
KRH61083	180
KRH25779	160
KRH61084	17
KRH61085	25
KRH33720	81
KRH61086	14
KRH33721	146
KRH61087	112
KRH33722	28
KRH61088	5
KRH33726	383
KRH33727	12
KRH06143	15
KRH33728	11
KRH06144	18
KRH33729	4
KRG94540	21
KRH53450	9
KRG94541	28
KRH53451	40
KRH06146	49
KRH53452	226
KRH06147	21
KRH49190	26
KRH49191	97
KRH53454	141
KRH06149	13
KRG94545	3
KRH49192	70
KRH49193	137
KRG94546	26
KRG94547	30
