Gene	tagpairs	genecount	Overlap_Count
KRH55373	True	True	2
KRH55374	True	True	2
KRH55378	True	True	2
KRH55379	True	True	2
KRH55382	True	True	2
KRH55383	False	True	1
KRH55384	True	True	2
KRH55385	True	True	2
KRH55386	True	True	2
KRH55387	True	True	2
KRH55388	False	True	1
KRH55389	True	True	2
KRH55391	True	True	2
KRH55392	True	True	2
KRH55393	False	True	1
KRH55396	False	True	1
KRH55398	True	True	2
KRH55399	True	True	2
KRH55402	False	True	1
KRH55406	False	True	1
KRH55429	True	True	2
KRH55430	True	True	2
KRH55437	True	True	2
KRH55438	True	True	2
KRH55442	False	True	1
KRH55445	True	True	2
KRH55453	True	True	2
KRH55457	True	True	2
KRH55460	True	True	2
KRH55461	True	True	2
KRH55463	True	True	2
KRH55466	True	True	2
KRH55467	True	True	2
KRH55468	True	True	2
KRH55469	True	True	2
KRH55470	True	True	2
KRH55471	True	True	2
KRH55474	True	True	2
KRH55476	True	True	2
KRH55478	True	True	2
KRH55481	True	True	2
KRH55482	True	True	2
KRH55483	True	True	2
KRH55484	True	True	2
KRH55489	False	True	1
KRH55491	True	True	2
KRH55492	True	True	2
KRH55493	False	True	1
KRH55494	True	True	2
KRH55497	True	True	2
KRH55502	False	True	1
KRH55503	True	True	2
KRH55505	True	True	2
KRH55510	False	True	1
KRH55514	False	True	1
KRH55515	True	True	2
KRH55516	True	True	2
KRH55517	False	True	1
KRH55518	False	True	1
KRH55534	True	True	2
KRH55539	True	True	2
KRH55540	True	True	2
KRH55541	True	True	2
KRH55543	True	True	2
KRH55544	True	True	2
KRH55545	True	True	2
KRH55546	True	True	2
KRH55547	True	True	2
KRH55548	True	True	2
KRH55550	True	True	2
KRH55553	True	True	2
KRH55554	True	True	2
KRH55556	True	True	2
KRH55557	True	True	2
KRH55558	True	True	2
KRH55559	True	True	2
KRH55561	True	True	2
KRH55577	True	True	2
KRH55579	True	True	2
KRH55581	True	True	2
KRH55583	True	True	2
KRH55584	True	True	2
KRH55585	True	True	2
KRH55586	True	True	2
KRH55592	True	True	2
KRH55593	True	True	2
KRH55595	True	True	2
KRH55597	True	True	2
KRH55610	True	True	2
KRH55611	True	True	2
KRH55612	True	True	2
KRH55623	True	True	2
KRH55627	True	True	2
KRH55629	True	True	2
KRH55631	True	True	2
KRH55632	True	True	2
KRH55634	False	True	1
KRH55639	True	True	2
KRH55641	True	True	2
KRH55646	True	True	2
KRH55654	True	True	2
KRH55655	True	True	2
KRH55667	True	True	2
KRH55669	True	True	2
KRH55670	True	True	2
KRH55681	True	True	2
KRH55682	True	True	2
KRH55688	True	True	2
KRH55689	True	True	2
KRH55690	True	True	2
KRH55691	True	True	2
KRH55692	True	True	2
KRH55693	True	True	2
KRH55694	True	True	2
KRH55696	True	True	2
KRH55697	True	True	2
KRH55698	True	True	2
KRH55699	True	True	2
KRH55700	True	True	2
KRH55701	True	True	2
KRH55703	True	True	2
KRH55707	True	True	2
KRH55708	True	True	2
KRH55709	True	True	2
KRH55710	True	True	2
KRH55711	True	True	2
KRH55712	True	True	2
KRH55714	True	True	2
KRH55715	True	True	2
KRH55716	True	True	2
KRH55726	True	True	2
KRH55727	True	True	2
KRH55733	True	True	2
KRH55735	True	True	2
KRH55741	True	True	2
KRH55742	True	True	2
KRH55749	False	True	1
KRH55750	True	True	2
KRH55752	True	True	2
KRH55753	True	True	2
KRH55754	True	True	2
KRH55755	True	True	2
KRH55756	True	True	2
KRH55757	True	True	2
KRH55758	True	True	2
KRH55760	False	True	1
KRH55761	True	True	2
KRH55762	True	True	2
KRH55763	True	True	2
KRH55764	True	True	2
KRH55765	True	True	2
KRH55766	True	True	2
KRH55767	True	True	2
KRH55768	False	True	1
KRH55769	True	True	2
KRH55771	True	True	2
KRH55772	True	True	2
KRH55773	True	True	2
KRH55774	True	True	2
KRH55775	True	True	2
KRH55776	True	True	2
KRH55777	True	True	2
KRH55778	True	True	2
KRH55779	False	True	1
KRH55780	True	True	2
KRH55781	True	True	2
KRH55782	True	True	2
KRH55783	True	True	2
KRH55784	False	True	1
KRH55785	True	True	2
KRH55786	True	True	2
KRH55787	True	True	2
KRH55788	True	True	2
KRH55789	True	True	2
KRH55790	True	True	2
KRH55791	True	True	2
KRH55792	True	True	2
KRH55793	False	True	1
KRH55794	True	True	2
KRH55795	True	True	2
KRH55796	True	True	2
KRH55797	True	True	2
KRH55798	True	True	2
KRH55799	True	True	2
KRH55800	True	True	2
KRH55801	True	True	2
KRH55807	True	True	2
KRH55808	True	True	2
KRH55809	True	True	2
KRH55855	False	True	1
KRH55859	True	True	2
KRH55860	True	True	2
KRH55869	True	True	2
KRH55870	True	True	2
KRH55872	True	True	2
KRH55873	True	True	2
KRH55877	True	True	2
KRH55878	True	True	2
KRH55879	True	True	2
KRH55880	True	True	2
KRH55881	False	True	1
KRH55923	True	True	2
KRH55924	True	True	2
KRH55936	False	True	1
KRH55937	True	True	2
KRH55938	True	True	2
KRH55940	False	True	1
KRH55946	False	True	1
KRH55961	True	True	2
KRH55962	True	True	2
KRH55978	True	True	2
KRH55979	True	True	2
KRH55981	True	True	2
KRH55984	True	True	2
KRH55986	True	True	2
KRH55987	True	True	2
KRH55990	True	True	2
KRH55991	True	True	2
KRH55993	True	True	2
KRH55994	True	True	2
KRH55995	True	True	2
KRH56031	True	True	2
KRH56033	True	True	2
KRH56034	True	True	2
KRH56037	True	True	2
KRH56038	True	True	2
KRH56043	True	True	2
KRH56044	True	True	2
KRH56045	True	True	2
KRH56046	True	True	2
KRH56047	True	True	2
KRH56050	False	True	1
KRH56056	True	True	2
KRH56057	True	True	2
KRH56058	True	True	2
KRH56059	True	True	2
KRH56060	True	True	2
KRH56061	True	True	2
KRH56090	True	True	2
KRH56091	True	True	2
KRH56092	True	True	2
KRH56093	True	True	2
KRH56097	True	True	2
KRH56098	True	True	2
KRH56107	True	True	2
KRH56109	True	True	2
KRH56110	True	True	2
KRH56111	True	True	2
KRH56112	True	True	2
KRH56113	True	True	2
KRH56114	True	True	2
KRH56116	True	True	2
KRH56118	True	True	2
KRH56156	True	True	2
KRH56157	True	True	2
KRH56171	True	True	2
KRH56173	True	True	2
KRH56198	True	True	2
KRH56201	True	True	2
KRH56221	True	True	2
KRH56222	True	True	2
KRH56223	True	True	2
KRH56227	True	True	2
KRH56228	True	True	2
KRH56236	True	True	2
KRH56237	True	True	2
KRH56244	True	True	2
KRH56245	True	True	2
KRH56254	True	True	2
KRH56255	True	True	2
KRH56259	True	True	2
KRH56265	True	True	2
KRH56266	True	True	2
KRH56290	False	True	1
KRH56294	False	True	1
KRH56296	False	True	1
KRH56297	False	True	1
KRH56301	False	True	1
KRH56305	False	True	1
KRH56308	False	True	1
KRH56309	False	True	1
KRH56314	True	True	2
KRH56317	True	True	2
KRH56358	True	True	2
KRH56359	True	True	2
KRH56362	True	True	2
KRH56363	True	True	2
KRH56365	True	True	2
KRH56366	True	True	2
KRH56368	True	True	2
KRH56369	True	True	2
KRH56394	True	True	2
KRH56395	True	True	2
KRH56400	True	True	2
KRH56401	True	True	2
KRH56454	True	True	2
KRH56455	True	True	2
KRH56534	True	True	2
KRH56535	True	True	2
KRH56536	True	True	2
KRH56539	True	True	2
KRH56541	True	True	2
KRH56625	True	True	2
KRH56627	True	True	2
KRH56629	True	True	2
KRH56630	True	True	2
KRH56631	True	True	2
KRH56686	True	True	2
KRH56687	True	True	2
KRH56735	True	True	2
KRH56742	True	True	2
KRH56774	True	True	2
KRH56775	True	True	2
KRH56827	True	True	2
KRH56828	True	True	2
KRH56829	True	True	2
KRH56830	True	True	2
KRH56868	True	True	2
KRH56869	True	True	2
KRH56870	True	True	2
KRH56945	True	True	2
KRH56948	True	True	2
KRH56968	True	True	2
KRH56969	True	True	2
KRH56970	True	True	2
KRH57037	True	True	2
KRH57038	True	True	2
KRH57094	True	True	2
KRH57095	True	True	2
KRH57155	True	True	2
KRH57156	True	True	2
KRH57163	True	True	2
KRH57164	True	True	2
KRH57185	False	True	1
KRH57190	False	True	1
KRH57204	True	True	2
KRH57207	True	True	2
KRH57208	True	True	2
KRH57209	True	True	2
KRH57214	True	True	2
KRH57216	True	True	2
KRH57221	True	True	2
KRH57224	True	True	2
KRH57257	True	True	2
KRH57258	True	True	2
KRH57279	True	True	2
KRH57281	True	True	2
KRH57293	False	True	1
KRH57294	True	True	2
KRH57296	True	True	2
KRH57297	False	True	1
KRH57299	True	True	2
KRH57318	True	True	2
KRH57319	True	True	2
KRH57330	True	True	2
KRH57332	True	True	2
KRH57339	True	True	2
KRH57340	True	True	2
KRH57370	True	True	2
KRH57371	True	True	2
KRH57372	True	True	2
KRH57373	True	True	2
KRH57374	True	True	2
KRH57375	True	True	2
KRH57376	True	False	1
KRH57377	True	True	2
KRH57378	True	True	2
KRH57456	True	True	2
KRH57457	True	True	2
KRH57469	True	True	2
KRH57470	True	True	2
KRH57483	True	True	2
KRH57484	True	True	2
KRH57506	True	True	2
KRH57507	True	True	2
KRH57508	True	True	2
KRH57510	True	True	2
KRH57511	True	True	2
KRH57512	True	True	2
KRH57515	True	True	2
KRH57526	False	True	1
KRH57536	True	True	2
KRH57540	True	True	2
KRH57569	True	True	2
KRH57573	True	True	2
KRH57598	False	True	1
KRH57600	True	True	2
KRH57601	True	True	2
KRH57602	False	True	1
KRH57603	True	True	2
KRH57604	True	True	2
KRH57605	False	True	1
KRH57617	True	True	2
KRH57618	True	True	2
KRH57619	True	True	2
KRH57620	True	True	2
KRH57646	True	True	2
KRH57649	True	True	2
KRH57662	True	True	2
KRH57664	True	True	2
KRH57696	True	True	2
KRH57697	True	True	2
KRH57698	True	True	2
KRH57700	True	True	2
KRH57701	True	True	2
KRH57702	False	True	1
KRH57713	False	True	1
KRH57733	True	True	2
KRH57735	True	True	2
KRH57755	True	True	2
KRH57758	True	True	2
KRH57760	True	True	2
KRH57761	True	True	2
KRH57763	True	True	2
KRH57764	True	True	2
KRH57766	True	True	2
KRH57767	True	True	2
KRH57802	True	True	2
KRH57803	True	True	2
KRH57900	True	True	2
KRH57901	True	True	2
KRH57927	True	True	2
KRH57928	True	True	2
KRH57930	True	True	2
KRH57932	True	True	2
KRH57967	False	True	1
KRH57972	False	True	1
KRH58005	True	True	2
KRH58006	True	True	2
KRH58040	True	True	2
KRH58041	True	True	2
KRH58068	False	True	1
KRH58076	False	True	1
KRH58081	True	True	2
KRH58086	True	True	2
KRH58131	True	True	2
KRH58132	True	True	2
KRH58213	True	True	2
KRH58217	True	True	2
KRH58255	True	True	2
KRH58257	True	True	2
KRH58258	True	True	2
KRH58262	True	True	2
KRH58264	True	True	2
KRH58273	True	True	2
KRH58274	True	True	2
KRH58294	True	True	2
KRH58295	True	True	2
KRH58311	True	True	2
KRH58312	True	True	2
KRH58318	True	True	2
KRH58319	True	True	2
KRH58336	True	True	2
KRH58337	True	True	2
KRH58338	True	True	2
KRH58339	True	True	2
KRH58340	True	True	2
KRH58342	True	True	2
KRH58343	True	True	2
KRH58374	True	True	2
KRH58375	True	True	2
KRH58376	True	True	2
KRH58377	True	True	2
KRH58387	True	True	2
KRH58388	True	True	2
KRH58389	True	True	2
KRH58390	True	True	2
KRH58391	True	True	2
KRH58393	True	True	2
KRH58395	True	True	2
KRH58398	True	True	2
KRH58399	True	True	2
KRH58422	True	True	2
KRH58423	True	True	2
KRH58425	True	True	2
KRH58427	True	True	2
KRH58446	True	True	2
KRH58450	True	True	2
KRH58451	True	True	2
KRH58452	True	True	2
KRH58571	True	True	2
KRH58572	True	True	2
KRH58573	True	True	2
KRH58590	True	True	2
KRH58591	True	True	2
KRH58598	True	True	2
KRH58599	True	True	2
KRH58657	True	True	2
KRH58663	True	True	2
KRH58682	True	True	2
KRH58683	True	True	2
KRH58707	True	True	2
KRH58711	True	True	2
KRH58756	True	True	2
KRH58757	True	True	2
KRH58827	True	True	2
KRH58828	True	True	2
KRH58870	True	True	2
KRH58872	True	True	2
KRH58947	True	True	2
KRH58949	True	True	2
KRH59000	True	True	2
KRH59001	True	True	2
KRH59018	True	True	2
KRH59019	True	True	2
KRH59020	True	True	2
KRH59021	True	True	2
KRH59025	True	True	2
KRH59026	True	True	2
KRH59035	True	True	2
KRH59036	True	True	2
KRH59081	True	True	2
KRH59082	True	True	2
KRH59083	True	True	2
KRH59084	True	False	1
KRH59086	True	False	1
KRH59172	True	True	2
KRH59173	True	True	2
KRH59186	True	True	2
KRH59187	True	True	2
KRH59218	True	True	2
KRH59219	True	True	2
KRH59220	True	True	2
KRH59222	False	True	1
KRH59228	False	True	1
KRH59241	True	True	2
KRH59242	True	True	2
KRH59262	True	True	2
KRH59268	True	True	2
KRH59299	True	True	2
KRH59300	True	True	2
KRH59448	True	True	2
KRH59450	True	True	2
KRH59457	False	True	1
KRH59476	False	True	1
KRH59532	True	True	2
KRH59533	True	True	2
KRH59556	True	True	2
KRH59557	True	True	2
KRH59562	True	True	2
KRH59563	True	True	2
KRH59564	True	True	2
KRH59565	True	True	2
KRH59623	True	True	2
KRH59625	True	True	2
KRH59658	True	True	2
KRH59661	True	True	2
KRH59664	True	True	2
KRH59783	True	True	2
KRH59785	True	True	2
KRH59794	True	True	2
KRH59797	True	True	2
KRH59826	True	True	2
KRH59832	True	True	2
KRH59859	True	True	2
KRH59860	True	True	2
KRH59862	True	True	2
KRH59865	True	True	2
KRH60001	False	True	1
KRH60005	True	True	2
KRH60006	True	True	2
KRH60020	True	True	2
KRH60021	True	True	2
KRH60043	False	True	1
KRH60046	False	True	1
KRH60086	True	True	2
KRH60091	True	True	2
KRH60095	True	True	2
KRH60096	True	True	2
KRH60129	True	True	2
KRH60132	True	True	2
KRH60152	True	True	2
KRH60154	True	True	2
KRH60195	True	True	2
KRH60197	True	True	2
KRH60216	True	True	2
KRH60217	True	True	2
KRH60225	True	True	2
KRH60226	True	True	2
KRH60293	True	True	2
KRH60295	True	True	2
KRH60327	True	True	2
KRH60329	True	True	2
KRH60331	True	True	2
KRH60379	True	True	2
KRH60380	True	True	2
KRH60385	True	True	2
KRH60386	True	True	2
KRH60469	True	True	2
KRH60470	True	True	2
KRH60502	True	True	2
KRH60504	True	True	2
KRH60572	True	True	2
KRH60577	True	True	2
KRH60613	True	True	2
KRH60616	True	True	2
KRH60693	True	True	2
KRH60694	True	True	2
KRH60706	False	True	1
KRH60719	False	True	1
KRH60729	True	True	2
KRH60733	True	True	2
KRH60740	True	True	2
KRH60741	True	True	2
KRH60742	True	True	2
KRH60743	True	True	2
KRH60744	True	True	2
KRH60745	True	True	2
KRH60746	True	True	2
KRH60748	True	True	2
KRH60804	True	True	2
KRH60808	True	True	2
KRH60816	True	True	2
KRH60817	True	True	2
KRH60818	True	True	2
KRH60819	True	True	2
KRH60821	True	True	2
KRH60822	True	True	2
KRH60823	False	True	1
KRH60828	True	True	2
KRH60830	True	True	2
KRH60878	True	True	2
KRH60879	True	True	2
KRH60919	True	True	2
KRH60921	True	True	2
KRH60999	True	True	2
KRH61000	True	True	2
KRH61012	True	True	2
KRH61013	True	True	2
KRH61014	True	True	2
KRH61015	True	True	2
KRH61017	True	True	2
KRH61019	True	True	2
KRH61020	True	True	2
KRH61021	True	True	2
KRH61024	True	True	2
KRH61026	True	True	2
KRH61082	True	True	2
KRH61083	True	True	2
KRH61135	True	True	2
KRH61136	True	True	2
KRH61144	True	True	2
KRH61146	True	True	2
KRH61154	False	True	1
KRH61158	False	True	1
KRH61202	True	True	2
KRH61206	True	True	2
KRH61222	True	True	2
KRH61223	True	True	2
KRH61224	True	True	2
KRH61225	True	True	2
KRH61270	True	True	2
KRH61271	True	True	2
KRH61306	True	True	2
KRH61313	True	True	2
KRH61316	True	True	2
KRH61317	True	True	2
KRH61319	True	True	2
KRH61320	True	True	2
KRH61321	True	True	2
KRH61322	True	True	2
KRH61352	True	True	2
KRH61353	True	True	2
KRH61354	True	True	2
KRH61369	True	True	2
KRH61371	True	True	2
KRH61373	True	True	2
KRH61375	True	True	2
KRH61453	True	True	2
KRH61454	True	True	2
KRH61458	True	True	2
KRH61539	True	True	2
KRH61543	True	True	2
KRH61560	True	True	2
KRH61561	True	True	2
KRH61596	True	True	2
KRH61597	True	True	2
KRH61649	True	True	2
KRH61653	True	True	2
KRH61668	True	False	1
KRH61669	True	False	1
KRH61681	True	True	2
KRH61682	True	True	2
KRH61744	True	True	2
KRH61745	True	True	2
KRH61790	True	True	2
KRH61791	True	True	2
KRH61807	False	True	1
KRH61808	True	True	2
KRH61809	True	True	2
KRH61811	True	True	2
KRH61838	True	True	2
KRH61839	True	True	2
KRH61840	True	True	2
KRH61841	True	True	2
KRH61857	True	True	2
KRH61858	True	True	2
KRH61871	True	True	2
KRH61874	True	True	2
KRH62034	True	True	2
KRH62035	True	True	2
KRH62038	True	True	2
KRH62046	True	True	2
KRH62048	True	True	2
KRH62062	True	True	2
KRH62063	True	True	2
KRH62064	True	True	2
KRH62065	True	True	2
KRH62072	True	True	2
KRH62073	True	True	2
KRH62090	True	True	2
KRH62093	True	True	2
KRH62143	True	True	2
KRH62147	True	True	2
KRH62167	True	True	2
KRH62168	True	True	2
KRH62173	True	True	2
KRH62176	True	True	2
KRH62177	True	True	2
KRH62219	True	True	2
KRH62221	True	True	2
KRH62254	True	True	2
KRH62255	True	True	2
KRH62279	True	True	2
KRH62283	True	True	2
KRH62322	True	True	2
KRH62323	True	True	2
KRH62324	True	True	2
KRH62336	True	True	2
KRH62339	True	True	2
KRH62355	True	True	2
KRH62356	True	True	2
KRH62357	True	True	2
KRH62366	True	True	2
KRH62367	True	True	2
KRH62379	True	True	2
KRH62383	True	True	2
KRH62399	False	True	1
KRH62401	False	True	1
KRH62403	False	True	1
KRH62404	False	True	1
KRH62422	True	True	2
KRH62424	True	True	2
KRH62441	True	True	2
KRH62443	True	True	2
KRH62445	True	True	2
KRH62451	False	True	1
KRH62510	True	True	2
KRH62511	True	True	2
KRH62527	True	True	2
KRH62528	True	True	2
KRH62529	True	True	2
KRH62530	True	True	2
KRH62536	True	True	2
KRH62537	True	True	2
KRH62542	False	True	1
KRH62546	False	True	1
KRH62547	False	True	1
KRH62557	True	True	2
KRH62558	True	True	2
KRH62561	True	True	2
KRH62574	True	True	2
KRH62575	True	True	2
KRH62577	True	True	2
KRH62595	True	True	2
KRH62596	True	True	2
KRH62598	True	True	2
KRH62599	True	True	2
KRH62606	True	True	2
KRH62607	True	True	2
KRH62608	True	True	2
KRH62658	True	True	2
KRH62661	True	True	2
KRH62700	False	True	1
KRH62703	False	True	1
KRH62712	True	True	2
KRH62713	True	True	2
KRH62735	True	True	2
KRH62736	True	True	2
KRH62760	True	True	2
KRH62762	True	True	2
KRH62775	True	True	2
KRH62776	True	True	2
KRH62792	True	True	2
KRH62793	True	True	2
KRH62798	True	True	2
KRH62799	True	True	2
KRH62821	True	True	2
KRH62822	True	True	2
KRH62839	True	True	2
KRH62840	True	True	2
KRH62841	True	True	2
KRH62842	True	True	2
KRH62843	False	True	1
KRH62950	True	True	2
KRH62951	True	True	2
KRH62952	True	True	2
KRH62953	True	True	2
KRH63027	True	True	2
KRH63028	True	True	2
KRH63029	True	True	2
KRH63084	True	True	2
KRH63087	True	True	2
KRH63103	True	True	2
KRH63104	True	True	2
KRH63146	True	True	2
KRH63147	True	True	2
KRH63148	True	True	2
KRH63178	False	True	1
KRH63180	True	True	2
KRH63181	True	True	2
KRH63184	True	True	2
KRH63185	True	True	2
KRH63187	False	True	1
KRH63196	True	True	2
KRH63197	True	True	2
KRH63217	False	True	1
KRH63328	True	True	2
KRH63330	True	True	2
KRH63332	True	True	2
KRH63373	True	True	2
KRH63374	True	True	2
KRH63416	True	True	2
KRH63418	True	True	2
KRH63427	True	True	2
KRH63429	True	True	2
KRH63458	True	True	2
KRH63460	True	True	2
KRH63508	False	True	1
KRH63514	False	True	1
KRH63517	True	True	2
KRH63518	True	True	2
KRH63521	True	True	2
KRH63522	True	True	2
KRH63532	False	True	1
KRH63535	False	True	1
KRH63609	True	True	2
KRH63610	True	True	2
KRH63695	True	True	2
KRH63697	True	True	2
KRH63708	True	True	2
KRH63709	True	True	2
KRH63724	True	True	2
KRH63725	True	True	2
KRH63791	True	True	2
KRH63792	True	True	2
KRH63794	True	True	2
KRH63795	True	True	2
KRH63811	True	True	2
KRH63812	True	True	2
KRH63813	True	True	2
KRH63814	True	True	2
KRH63824	True	True	2
KRH63826	True	True	2
KRH63877	True	True	2
KRH63879	True	True	2
KRH63916	True	True	2
KRH63917	True	True	2
KRH63988	True	True	2
KRH63989	True	True	2
KRH64104	True	True	2
KRH64105	True	True	2
KRH64106	True	True	2
KRH64145	True	True	2
KRH64148	True	True	2
KRH64178	True	True	2
KRH64180	True	True	2
KRH64273	False	True	1
KRH64280	False	True	1
KRH64284	True	True	2
KRH64285	True	True	2
KRH64286	True	True	2
KRH64287	True	True	2
KRH64288	True	True	2
KRH64289	True	True	2
KRH64307	True	True	2
KRH64308	True	True	2
KRH64313	True	True	2
KRH64315	True	True	2
KRH64322	False	True	1
KRH64324	False	True	1
KRH64325	True	True	2
KRH64327	True	True	2
KRH64529	True	True	2
KRH64530	True	True	2
KRH64531	True	True	2
KRH64593	True	True	2
KRH64594	True	True	2
KRH64644	True	True	2
KRH64647	True	True	2
KRH64664	True	True	2
KRH64665	True	True	2
KRH64698	True	True	2
KRH64699	True	True	2
KRH64700	True	True	2
KRH64701	True	True	2
KRH64703	True	True	2
KRH64758	True	True	2
KRH64759	True	True	2
KRH64795	True	True	2
KRH64796	True	True	2
KRH64862	True	True	2
KRH64864	True	True	2
KRH64887	True	True	2
KRH64889	True	True	2
KRH64890	True	True	2
KRH64891	True	True	2
KRH64893	True	True	2
KRH64909	True	True	2
KRH64910	True	True	2
KRH64914	True	True	2
KRH64915	True	True	2
KRH64938	True	True	2
KRH64940	True	True	2
KRH64943	True	True	2
KRH64944	True	True	2
KRH64945	True	True	2
KRH64948	True	True	2
KRH64964	True	True	2
KRH64966	True	True	2
KRH64972	True	True	2
KRH64973	True	True	2
KRH65051	True	True	2
KRH65052	True	True	2
KRH65053	True	True	2
KRH65055	True	True	2
KRH65056	True	True	2
KRH65057	True	True	2
KRH65058	True	True	2
KRH65076	True	True	2
KRH65077	True	True	2
KRH65078	True	True	2
KRH65079	True	True	2
KRH65080	False	True	1
KRH65081	True	True	2
KRH65083	True	True	2
KRH65084	False	True	1
KRH65085	True	True	2
KRH65086	True	True	2
KRH65090	True	True	2
KRH65092	True	True	2
KRH65096	True	True	2
KRH65098	True	True	2
KRH65104	True	True	2
KRH65105	True	True	2
KRH65106	True	True	2
KRH65107	True	True	2
KRH65109	True	True	2
KRH65111	True	True	2
KRH65113	True	True	2
KRH65114	True	True	2
KRH65115	True	True	2
KRH65135	True	True	2
KRH65136	True	True	2
KRH65137	True	True	2
KRH65138	True	True	2
KRH65139	True	True	2
KRH65169	True	True	2
KRH65171	True	True	2
KRH65174	True	True	2
KRH65175	True	True	2
KRH65176	True	True	2
KRH65201	True	True	2
KRH65202	True	True	2
KRH65206	False	True	1
KRH65235	False	True	1
KRH65241	True	True	2
KRH65242	True	True	2
KRH65254	True	True	2
KRH65255	True	True	2
KRH65275	True	True	2
KRH65276	True	True	2
KRH65277	True	True	2
KRH65278	True	True	2
KRH65281	True	True	2
KRH65282	True	True	2
KRH65283	True	True	2
KRH65285	True	True	2
KRH65293	True	True	2
KRH65294	True	True	2
KRH65295	True	True	2
KRH65297	True	True	2
KRH65299	False	True	1
KRH65300	True	True	2
KRH65302	True	True	2
KRH65303	False	True	1
KRH65306	True	True	2
KRH65307	False	True	1
KRH65315	True	True	2
KRH65345	True	True	2
KRH65346	True	True	2
KRH65349	True	True	2
KRH65350	True	True	2
KRH65351	True	True	2
KRH65352	True	True	2
KRH65354	True	True	2
KRH65359	True	True	2
KRH65361	True	True	2
KRH65363	True	True	2
KRH65364	True	True	2
KRH65366	True	True	2
KRH65369	True	True	2
KRH65370	True	True	2
KRH65371	True	True	2
KRH65373	True	True	2
KRH65374	True	True	2
KRH65375	True	True	2
KRH65386	True	True	2
KRH65389	True	True	2
KRH65395	True	True	2
KRH65396	True	True	2
KRH65397	True	True	2
KRH65399	True	True	2
KRH65405	True	True	2
KRH65406	True	True	2
KRH65416	True	True	2
KRH65418	True	True	2
KRH65421	True	True	2
KRH65423	True	True	2
KRH65425	False	True	1
KRH65443	False	True	1
KRH65452	False	True	1
KRH65453	True	True	2
KRH65454	True	True	2
KRH65457	False	True	1
KRH65462	True	True	2
KRH65463	True	True	2
KRH65467	True	True	2
KRH65468	True	True	2
KRH65470	True	True	2
KRH65471	True	True	2
KRH65472	True	True	2
KRH65474	True	True	2
KRH65475	True	True	2
KRH65476	True	True	2
KRH65477	True	True	2
KRH65479	True	True	2
KRH65480	True	True	2
KRH65481	True	True	2
KRH65483	True	True	2
KRH65486	True	True	2
KRH65487	True	True	2
KRH65488	True	True	2
KRH65489	True	True	2
KRH65491	True	True	2
KRH65492	True	True	2
KRH65494	True	True	2
KRH65495	True	True	2
KRH65518	False	True	1
KRH65520	True	True	2
KRH65521	True	True	2
KRH65522	False	True	1
KRH65523	True	True	2
KRH65524	True	True	2
KRH65531	True	True	2
KRH65532	True	True	2
KRH65533	False	True	1
KRH65534	True	True	2
KRH65538	True	True	2
KRH65539	True	True	2
KRH65540	False	True	1
KRH65542	True	True	2
KRH65544	True	True	2
KRH65545	False	True	1
KRH65547	True	True	2
KRH65548	True	True	2
KRH65549	True	True	2
KRH65553	False	True	1
KRH65554	True	True	2
KRH65556	True	True	2
KRH65557	True	True	2
KRH65560	True	True	2
KRH65561	False	True	1
KRH65562	True	True	2
KRH65564	True	True	2
KRH65566	True	True	2
KRH65567	True	True	2
KRH65572	True	True	2
KRH65573	True	True	2
KRH65580	False	True	1
KRH65585	True	True	2
KRH65586	True	True	2
KRH65588	True	True	2
KRH65590	True	True	2
KRH65592	True	True	2
KRH65593	True	True	2
KRH65594	True	True	2
KRH65596	True	True	2
KRH65598	True	True	2
KRH65599	True	True	2
KRH65600	True	True	2
KRH65601	True	True	2
KRH65602	True	True	2
KRH65603	True	True	2
KRH65605	True	True	2
KRH65612	True	True	2
KRH65618	True	True	2
KRH65649	False	True	1
KRH65653	False	True	1
KRH65658	True	True	2
KRH65659	True	True	2
KRH65660	True	True	2
KRH65661	True	True	2
KRH65662	True	True	2
KRH65663	False	True	1
KRH65664	True	True	2
KRH65665	True	True	2
KRH65666	True	True	2
KRH65668	True	True	2
KRH65669	True	True	2
KRH65670	True	True	2
KRH65671	True	True	2
KRH65672	True	True	2
KRH65678	True	True	2
KRH65679	False	True	1
KRH65680	True	True	2
KRH65681	True	True	2
KRH65683	False	True	1
KRH65685	True	True	2
KRH65687	True	True	2
KRH65690	True	True	2
KRH65696	False	True	1
KRH65707	True	True	2
KRH65708	True	True	2
KRH65739	True	True	2
KRH65744	True	True	2
KRH65748	True	True	2
KRH65749	True	True	2
KRH65753	True	True	2
KRH65755	True	True	2
KRH65756	True	True	2
KRH65790	False	True	1
KRH65791	True	True	2
KRH65793	True	True	2
KRH65794	True	True	2
KRH65795	True	True	2
KRH65796	True	True	2
KRH65797	True	True	2
KRH65798	True	True	2
KRH65799	True	True	2
KRH65800	True	True	2
KRH65802	True	True	2
KRH65806	True	True	2
KRH65808	True	True	2
KRH65815	True	True	2
KRH65819	True	True	2
KRH65854	True	True	2
KRH65857	True	True	2
KRH65858	True	True	2
KRH65882	True	True	2
KRH65883	True	True	2
KRH65884	False	True	1
KRH65893	False	True	1
KRH65945	True	True	2
KRH65946	True	True	2
KRH65974	False	True	1
KRH65978	False	True	1
KRH65990	True	True	2
KRH65991	True	True	2
KRH65997	True	True	2
KRH65998	False	True	1
KRH65999	True	True	2
KRH66023	False	True	1
KRH66025	True	True	2
