gene1	gene2	ks	chrom	collinear
KRH58005	KRH58006	0.3104	5	True
KRH58040	KRH58041	3.5466	5	True
KRH58066	KRH58081	2.2074	5	True
KRH58066	KRH58086	3.6852	5	True
KRH58081	KRH58086	0.1734	5	True
KRH58068	KRH58076	4.1162	5	True
KRH58131	KRH58132	3.7146	5	True
KRH58186	KRH58187	3.4101	5	True
KRH58186	KRH58189	2.6891	5	True
KRH58187	KRH58189	1.9753	5	True
KRH58197	KRH58200	2.9709	5	True
KRH58213	KRH58217	3.1332	5	True
KRH58255	KRH58257	3.1137	5	True
KRH58255	KRH58258	0.2944	5	True
KRH58257	KRH58258	0.2951	5	True
KRH58262	KRH58264	3.6094	5	True
KRH58273	KRH58274	3.7987	5	True
KRH58280	KRH58299	1.5156	5	True
KRH58294	KRH58295	1.6548	5	True
KRH58311	KRH58312	0.2012	5	True
KRH58318	KRH58319	2.4484	5	True
KRH58336	KRH58337	0.5357	5	True
KRH58336	KRH58338	0.5312	5	True
KRH58336	KRH58339	1.3733	5	True
KRH58336	KRH58340	1.4226	5	True
KRH58337	KRH58338	0.1186	5	True
KRH58337	KRH58339	1.5434	5	True
KRH58337	KRH58340	1.118	5	True
KRH58338	KRH58339	1.2279	5	True
KRH58338	KRH58340	1.3601	5	True
KRH58339	KRH58340	0.2144	5	True
KRH58342	KRH58343	0.56	5	True
KRH58361	KRH58373	3.9003	5	True
KRH58374	KRH58375	0.4009	5	True
KRH58374	KRH58376	0.2493	5	True
KRH58374	KRH58377	0.1937	5	True
KRH58375	KRH58376	0.4137	5	True
KRH58375	KRH58377	0.3805	5	True
KRH58376	KRH58377	0.2081	5	True
KRH58387	KRH58388	0.6454	5	True
KRH58387	KRH58389	0.6292	5	True
KRH58387	KRH58390	0.7328	5	True
KRH58387	KRH58391	1.6908	5	True
KRH58387	KRH58395	2.6678	5	True
KRH58387	KRH58398	2.5895	5	True
KRH58387	KRH58399	3.1521	5	True
KRH58388	KRH58389	0.2652	5	True
KRH58388	KRH58390	0.3173	5	True
KRH58388	KRH58391	2.4864	5	True
KRH58388	KRH58393	3.7884	5	True
KRH58388	KRH58395	2.2402	5	True
KRH58388	KRH58398	1.8283	5	True
KRH58388	KRH58399	1.8673	5	True
KRH58389	KRH58390	0.3526	5	True
KRH58389	KRH58391	1.8355	5	True
KRH58389	KRH58393	4.2869	5	True
KRH58389	KRH58395	3.0741	5	True
KRH58389	KRH58398	2.0628	5	True
KRH58389	KRH58399	1.8033	5	True
KRH58390	KRH58391	4.2807	5	True
KRH58390	KRH58393	3.6365	5	True
KRH58390	KRH58395	1.9511	5	True
KRH58390	KRH58398	2.0153	5	True
KRH58390	KRH58399	2.4166	5	True
KRH58391	KRH58393	2.5736	5	True
KRH58391	KRH58395	1.5429	5	True
KRH58391	KRH58398	2.2685	5	True
KRH58391	KRH58399	1.8373	5	True
KRH58393	KRH58395	2.0557	5	True
KRH58393	KRH58398	2.9314	5	True
KRH58393	KRH58399	3.7955	5	True
KRH58395	KRH58398	1.6574	5	True
KRH58395	KRH58399	1.6438	5	True
KRH58398	KRH58399	1.3665	5	True
KRH58422	KRH58423	0.419	5	True
KRH58422	KRH58425	0.4857	5	True
KRH58422	KRH58427	2.4381	5	True
KRH58423	KRH58425	0.1641	5	True
KRH58423	KRH58427	0.1657	5	True
KRH58425	KRH58427	0.1804	5	True
KRH58446	KRH58449	3.4689	5	True
KRH58446	KRH58450	0.1939	5	True
KRH58449	KRH58450	3.4389	5	True
KRH58451	KRH58452	0.3686	5	True
KRH58503	KRH58514	2.2988	5	True
KRH58571	KRH58572	0.4371	5	True
KRH58571	KRH58573	0.3978	5	True
KRH58572	KRH58573	0.207	5	True
KRH58590	KRH58591	0.3502	5	True
KRH58590	KRH58593	1.9049	5	True
KRH58590	KRH58597	2.1324	5	True
KRH58591	KRH58593	3.4064	5	True
KRH58591	KRH58597	3.2091	5	True
KRH58593	KRH58597	3.7144	5	True
KRH58598	KRH58599	1.5436	5	True
KRH58616	KRH58623	3.0359	5	True
KRH58657	KRH58663	0.1118	5	True
KRH58682	KRH58683	1.0248	5	True
KRH58707	KRH58711	4.0454	5	True
KRH58756	KRH58757	0.2823	5	True
KRH58785	KRH58786	0.8543	5	True
KRH58791	KRH58801	2.9535	5	True
KRH58827	KRH58828	0.6962	5	True
KRH58831	KRH58852	2.086	5	True
KRH58841	KRH58846	3.0381	5	True
KRH58870	KRH58872	0.1737	5	True
KRH58889	KRH58890	0.9188	5	True
KRH58947	KRH58949	3.2084	5	True
KRH58969	KRH58982	1.9402	5	True
KRH59000	KRH59001	3.1681	5	True
KRH59018	KRH59019	0.3178	5	True
KRH59018	KRH59020	0.2948	5	True
KRH59018	KRH59021	0.3113	5	True
KRH59019	KRH59020	0.2957	5	True
KRH59019	KRH59021	0.3084	5	True
KRH59020	KRH59021	0.3628	5	True
KRH59025	KRH59026	2.1316	5	True
KRH59035	KRH59036	0.3516	5	True
KRH59046	KRH59047	2.8516	5	True
KRH59081	KRH59082	0.2488	5	True
KRH59081	KRH59083	0.3373	5	True
KRH59082	KRH59083	0.4507	5	True
KRH59084	KRH59086	0.105	5	True
KRH59172	KRH59173	0.2137	5	True
KRH59186	KRH59187	0.5233	5	True
KRH59218	KRH59219	0.1376	5	True
KRH59218	KRH59220	0.1363	5	True
KRH59222	KRH59228	0.4445	5	True
KRH59241	KRH59242	0.3575	5	True
KRH59262	KRH59268	0.4588	5	True
KRH59299	KRH59300	3.8984	5	True
KRH59432	KRH59447	3.7332	5	True
KRH59448	KRH59450	0.2146	5	True
KRH59457	KRH59476	1.9183	5	True
KRH59499	KRH59500	1.0554	5	True
KRH59532	KRH59533	0.3585	5	True
KRH59556	KRH59557	0.155	5	True
KRH59562	KRH59563	3.3555	5	True
KRH59564	KRH59565	0.4195	5	True
KRH59567	KRH59583	3.5359	5	True
KRH59623	KRH59625	3.5381	5	True
KRH59658	KRH59661	1.4149	5	True
KRH59658	KRH59664	2.6713	5	True
KRH59661	KRH59664	0.2109	5	True
KRH59681	KRH59698	4.0332	5	True
KRH59747	KRH59766	3.9211	5	True
KRH59783	KRH59785	1.8068	5	True
KRH59794	KRH59795	1.2844	5	True
KRH59794	KRH59797	1.3775	5	True
KRH59795	KRH59797	1.5208	5	True
KRH59826	KRH59832	0.1181	5	True
KRH59859	KRH59860	1.4709	5	True
KRH59862	KRH59865	2.3985	5	True
KRH59942	KRH59947	3.4578	5	True
KRH60001	KRH60005	0.1151	5	True
KRH60001	KRH60006	0.1066	5	True
KRH60005	KRH60006	0.0638	5	True
KRH60020	KRH60021	0.2013	5	True
KRH60030	KRH60031	2.1249	5	True
KRH60043	KRH60046	0.1715	5	True
KRH60086	KRH60091	0.1894	5	True
KRH60095	KRH60096	3.3081	5	True
KRH60107	KRH60113	4.0865	5	True
KRH60129	KRH60132	3.5551	5	True
KRH60152	KRH60154	0.6027	5	True
KRH60195	KRH60197	3.5895	5	True
KRH60216	KRH60217	0.565	5	True
KRH60225	KRH60226	4.1192	5	True
KRH60293	KRH60295	0.576	5	True
KRH60327	KRH60329	0.2415	5	True
KRH60327	KRH60331	0.2139	5	True
KRH60329	KRH60331	2.3425	5	True
KRH60379	KRH60380	0.5653	5	True
KRH60385	KRH60386	0.2018	5	True
KRH60425	KRH60426	3.1783	5	True
KRH60425	KRH60428	0.6685	5	True
KRH60426	KRH60428	0.4157	5	True
KRH60469	KRH60470	1.0806	5	True
KRH60502	KRH60504	0.4254	5	True
KRH60572	KRH60577	1.6099	5	True
KRH51404	KRH51405	1.5016	6	True
KRH51404	KRH51416	3.2224	6	True
KRH51422	KRH51427	0.4069	6	True
KRH51436	KRH51437	0.8649	6	True
KRH51436	KRH51438	1.2179	6	True
KRH51436	KRH51440	2.1297	6	True
KRH51436	KRH51441	1.3593	6	True
KRH51436	KRH51442	2.8705	6	True
KRH51436	KRH51443	1.484	6	True
KRH51436	KRH51444	1.2868	6	True
KRH51436	KRH51448	3.1718	6	True
KRH51437	KRH51438	0.4625	6	True
KRH51437	KRH51440	1.3509	6	True
KRH51437	KRH51441	0.9057	6	True
KRH51437	KRH51442	1.6979	6	True
KRH51437	KRH51443	2.8269	6	True
KRH51437	KRH51444	3.8706	6	True
KRH51437	KRH51448	3.0047	6	True
KRH51438	KRH51440	1.1642	6	True
KRH51438	KRH51441	0.9758	6	True
KRH51438	KRH51442	1.9219	6	True
KRH51438	KRH51443	1.0693	6	True
KRH51438	KRH51444	1.6063	6	True
KRH51438	KRH51448	3.0785	6	True
KRH51440	KRH51441	0.246	6	True
KRH51440	KRH51442	2.7727	6	True
KRH51440	KRH51443	1.6684	6	True
KRH51440	KRH51444	1.3589	6	True
KRH51440	KRH51448	2.9673	6	True
KRH51441	KRH51442	2.7696	6	True
KRH51441	KRH51443	2.4545	6	True
KRH51441	KRH51444	3.027	6	True
KRH51441	KRH51448	3.0225	6	True
KRH51442	KRH51443	0.2318	6	True
KRH51442	KRH51444	0.3232	6	True
KRH51442	KRH51448	2.877	6	True
KRH51443	KRH51444	0.219	6	True
KRH51443	KRH51448	3.115	6	True
KRH51444	KRH51448	3.1099	6	True
KRH51445	KRH51446	3.5352	6	True
KRH51461	KRH51475	4.6832	6	True
KRH51499	KRH51503	4.4013	6	True
KRH51505	KRH51506	2.148	6	True
KRH51510	KRH51511	1.4024	6	True
KRH51510	KRH51512	0.9379	6	True
KRH51510	KRH51513	1.4495	6	True
KRH51510	KRH51514	1.3033	6	True
KRH51510	KRH51515	1.4278	6	True
KRH51511	KRH51512	1.2674	6	True
KRH51511	KRH51513	1.382	6	True
KRH51511	KRH51514	0.2798	6	True
KRH51511	KRH51515	0.5451	6	True
KRH51512	KRH51513	1.3134	6	True
KRH51512	KRH51514	2.1379	6	True
KRH51512	KRH51515	1.2191	6	True
KRH51513	KRH51514	1.0705	6	True
KRH51513	KRH51515	0.2891	6	True
KRH51514	KRH51515	0.76	6	True
KRH51518	KRH51519	0.2304	6	True
KRH51524	KRH51528	2.2369	6	True
KRH51540	KRH51541	3.0143	6	True
KRH51551	KRH51558	2.1185	6	True
KRH51560	KRH51561	0.2045	6	True
KRH51571	KRH51573	2.1868	6	True
KRH51591	KRH51594	0.2771	6	True
KRH51602	KRH51603	4.0831	6	True
KRH51668	KRH51669	0.2307	6	True
KRH51678	KRH51679	0.2536	6	True
KRH51681	KRH51682	1.5262	6	True
KRH51681	KRH51683	1.8834	6	True
KRH51682	KRH51683	1.0893	6	True
KRH51719	KRH51724	3.1683	6	True
KRH51749	KRH51750	1.642	6	True
KRH51771	KRH51772	0.2826	6	True
KRH51792	KRH51793	2.7368	6	True
KRH51831	KRH51832	2.7945	6	True
KRH51838	KRH51839	0.1732	6	True
KRH51844	KRH51848	1.6289	6	True
KRH51889	KRH51892	0.0952	6	True
KRH51922	KRH51923	0.3736	6	True
KRH51922	KRH51925	3.3868	6	True
KRH51922	KRH51926	2.1442	6	True
KRH51923	KRH51925	1.3966	6	True
KRH51923	KRH51926	4.0893	6	True
KRH51925	KRH51926	2.0551	6	True
KRH51931	KRH51934	3.0974	6	True
KRH51979	KRH51980	0.2115	6	True
KRH52003	KRH52002	3.7037	6	True
KRH52018	KRH52019	0.3942	6	True
KRH52018	KRH52020	0.4686	6	True
KRH52019	KRH52020	0.4547	6	True
KRH52055	KRH52056	0.4182	6	True
KRH52134	KRH52135	3.1723	6	True
KRH52180	KRH52181	3.1374	6	True
KRH52203	KRH52207	4.0046	6	True
KRH52219	KRH52220	0.283	6	True
KRH52260	KRH52262	0.108	6	True
KRH52266	KRH52267	0.4664	6	True
KRH52329	KRH52330	1.5392	6	True
KRH52340	KRH52345	0.1113	6	True
KRH52340	KRH52350	0.18	6	True
KRH52345	KRH52350	0.1564	6	True
KRH52367	KRH52368	0.0527	6	True
KRH52443	KRH52444	0.6485	6	True
KRH52483	KRH52484	0.4827	6	True
KRH52483	KRH52485	0.6121	6	True
KRH52484	KRH52485	0.4435	6	True
KRH52488	KRH52489	0.1942	6	True
KRH52535	KRH52536	0.444	6	True
KRH52590	KRH52592	0.3222	6	True
KRH52605	KRH52608	2.2949	6	True
KRH52646	KRH52647	2.4401	6	True
KRH52662	KRH52663	3.5384	6	True
KRH52700	KRH52701	0.2143	6	True
KRH52700	KRH52704	0.2591	6	True
KRH52701	KRH52704	0.2159	6	True
KRH52716	KRH52717	0.0663	6	True
KRH52732	KRH52737	0.8628	6	True
KRH52738	KRH52742	0.1782	6	True
KRH52738	KRH52744	1.551	6	True
KRH52738	KRH52745	1.3721	6	True
KRH52742	KRH52744	2.6327	6	True
KRH52742	KRH52745	1.2885	6	True
KRH52744	KRH52745	3.1637	6	True
KRH52769	KRH52770	3.3147	6	True
KRH52773	KRH52776	0.2123	6	True
KRH52795	KRH52799	0.2849	6	True
KRH52815	KRH52816	0.1958	6	True
KRH52853	KRH52854	2.1899	6	True
KRH52878	KRH52886	4.2674	6	True
KRH52883	KRH52885	1.5497	6	True
KRH52938	KRH52940	0.5806	6	True
KRH52941	KRH52950	4.0004	6	True
KRH52967	KRH52968	3.8862	6	True
KRH53039	KRH53040	2.7224	6	True
KRH53039	KRH53041	1.9838	6	True
KRH53040	KRH53041	2.2836	6	True
KRH53054	KRH53057	0.2739	6	True
KRH53054	KRH53058	0.1123	6	True
KRH53057	KRH53058	3.2144	6	True
KRH53073	KRH53074	0.4149	6	True
KRH53083	KRH53084	0.1415	6	True
KRH53120	KRH53123	1.8146	6	True
KRH53124	KRH53126	0.504	6	True
KRH53206	KRH53207	0.2867	6	True
KRH53217	KRH53218	1.137	6	True
KRH53217	KRH53219	1.0082	6	True
KRH53217	KRH53220	3.3196	6	True
KRH53217	KRH53221	1.7486	6	True
KRH53217	KRH53222	2.0338	6	True
KRH53217	KRH53223	1.5363	6	True
KRH53218	KRH53219	0.3001	6	True
KRH53218	KRH53220	1.3785	6	True
KRH53218	KRH53221	2.491	6	True
KRH53218	KRH53222	1.222	6	True
KRH53218	KRH53223	2.4027	6	True
KRH53219	KRH53220	1.6946	6	True
KRH53219	KRH53221	1.5362	6	True
KRH53219	KRH53222	1.4682	6	True
KRH53219	KRH53223	1.4297	6	True
KRH53220	KRH53221	0.2841	6	True
KRH53220	KRH53222	0.2623	6	True
KRH53220	KRH53223	1.8169	6	True
KRH53221	KRH53222	0.1893	6	True
KRH53221	KRH53223	2.7942	6	True
KRH53222	KRH53223	1.8458	6	True
KRH53258	KRH53259	0.3456	6	True
KRH53309	KRH53328	4.5349	6	True
KRH53309	KRH53329	4.5221	6	True
KRH53328	KRH53329	1.9475	6	True
KRH53321	KRH53322	0.3854	6	True
KRH53337	KRH53339	3.5137	6	True
KRH53374	KRH53375	0.546	6	True
KRH53374	KRH53376	0.257	6	True
KRH53375	KRH53376	0.6212	6	True
KRH53400	KRH53402	0.1782	6	True
KRH53400	KRH53403	2.5302	6	True
KRH53400	KRH53406	2.3418	6	True
KRH53400	KRH53407	2.2625	6	True
KRH53402	KRH53403	2.7521	6	True
KRH53402	KRH53406	1.992	6	True
KRH53402	KRH53407	1.542	6	True
KRH53403	KRH53406	1.7406	6	True
KRH53403	KRH53407	1.0757	6	True
KRH53406	KRH53407	0.544	6	True
KRH53408	KRH53411	0.2445	6	True
KRH53418	KRH53425	4.54	6	True
KRH53446	KRH53448	4.0016	6	True
KRH53489	KRH53491	0.4213	6	True
KRH53492	KRH53493	2.9766	6	True
KRH53516	KRH53517	0.15	6	True
KRH53528	KRH53529	0.5351	6	True
KRH53528	KRH53530	0.5125	6	True
KRH53529	KRH53530	0.3816	6	True
KRH53611	KRH53614	0.398	6	True
KRH53620	KRH53621	0.5216	6	True
KRH53620	KRH53622	2.7043	6	True
KRH53621	KRH53622	2.8522	6	True
KRH53638	KRH53639	0.2104	6	True
KRH53638	KRH53640	0.1699	6	True
KRH53639	KRH53640	0.2341	6	True
KRH53644	KRH53645	0.3786	6	True
KRH53656	KRH53658	0.0508	6	True
KRH53656	KRH53659	0.0701	6	True
KRH53658	KRH53659	0.0192	6	True
KRH53716	KRH53718	3.8042	6	True
KRH53766	KRH53767	0.7159	6	True
KRH53804	KRH53810	3.4543	6	True
KRH53819	KRH53820	1.5007	6	True
KRH53841	KRH53842	1.1523	6	True
KRH53841	KRH53843	1.1038	6	True
KRH53842	KRH53843	0.1649	6	True
KRH53893	KRH53910	3.5148	6	True
KRH53920	KRH53921	1.9286	6	True
KRH53946	KRH53947	0.4081	6	True
KRH53957	KRH53958	4.5656	6	True
KRH53992	KRH53994	0.1904	6	True
KRH54014	KRH54015	1.4917	6	True
KRH54036	KRH54044	2.3521	6	True
KRH54112	KRH54121	3.9501	6	True
KRH54137	KRH54140	1.6081	6	True
KRH54137	KRH54141	1.4544	6	True
KRH54140	KRH54141	0.1826	6	True
KRH54155	KRH54156	0.5865	6	True
KRH54186	KRH54187	0.2495	6	True
KRH54227	KRH54234	0.1118	6	True
KRH54242	KRH54243	3.9611	6	True
KRH54247	KRH54248	0.17	6	True
KRH54247	KRH54251	0.0796	6	True
KRH54247	KRH54249	4.3162	6	True
KRH54248	KRH54251	1.099	6	True
KRH54248	KRH54249	2.3701	6	True
KRH54251	KRH54249	0.0516	6	True
KRH54292	KRH54293	1.4282	6	True
KRH54292	KRH54294	1.3671	6	True
KRH54293	KRH54294	0.2654	6	True
KRH54299	KRH54300	0.3093	6	True
KRH54308	KRH54312	0.3809	6	True
KRH54317	KRH54318	0.5753	6	True
KRH54335	KRH54336	3.3185	6	True
KRH54406	KRH54415	4.0235	6	True
KRH54413	KRH54416	2.1349	6	True
KRH54429	KRH54430	1.9268	6	True
KRH54432	KRH54447	0.2715	6	True
KRH54450	KRH54451	3.7624	6	True
KRH54464	KRH54465	0.8143	6	True
KRH54464	KRH54468	1.4832	6	True
KRH54465	KRH54468	0.4452	6	True
KRH54526	KRH54533	3.0673	6	True
KRH54547	KRH54548	0.9542	6	True
KRH54591	KRH54608	4.2299	6	True
KRH54602	KRH54603	0.4174	6	True
KRH54602	KRH54604	0.5469	6	True
KRH54603	KRH54604	0.6144	6	True
KRH54621	KRH54626	0.0691	6	True
KRH54621	KRH54627	0.0898	6	True
KRH54626	KRH54627	2.4957	6	True
KRH54644	KRH54652	0.2337	6	True
KRH54645	KRH54647	0.0888	6	True
KRH54645	KRH54648	0.4041	6	True
KRH54645	KRH54649	0.0385	6	True
KRH54645	KRH54654	0.0847	6	True
KRH54645	KRH54655	0.265	6	True
KRH54647	KRH54648	0.1986	6	True
KRH54647	KRH54649	0.0746	6	True
KRH54647	KRH54654	0.0244	6	True
KRH54647	KRH54655	0.3587	6	True
KRH54648	KRH54649	0.6636	6	True
KRH54648	KRH54654	0.2198	6	True
KRH54648	KRH54655	0.6199	6	True
KRH54649	KRH54654	0.0727	6	True
KRH54649	KRH54655	0.3406	6	True
KRH54654	KRH54655	0.3479	6	True
KRH54673	KRH54674	0.4256	6	True
KRH54681	KRH54683	0.2276	6	True
KRH54735	KRH54737	2.635	6	True
KRH54762	KRH54763	2.8294	6	True
KRH54793	KRH54794	3.0041	6	True
KRH54803	KRH54815	3.1058	6	True
KRH54831	KRH54850	0.0144	6	True
KRH54853	KRH54856	0.3168	6	True
KRH54853	KRH54858	0.3119	6	True
KRH54856	KRH54858	0.254	6	True
KRH54872	KRH54874	2.8372	6	True
KRH54900	KRH54901	3.8316	6	True
KRH54926	KRH54929	0.0706	6	True
KRH54939	KRH54956	4.7021	6	True
KRH54947	KRH54948	3.4814	6	True
KRH55003	KRH55007	0.125	6	True
KRH55028	KRH55031	1.1621	6	True
KRH55038	KRH55039	0.0173	6	True
KRH55038	KRH55040	0.0113	6	True
KRH55039	KRH55040	0.0217	6	True
KRH55048	KRH55068	3.027	6	True
KRH55052	KRH55053	0.0065	6	True
KRH55057	KRH55058	3.504	6	True
KRH55063	KRH55073	2.7751	6	True
KRH55063	KRH55074	2.666	6	True
KRH55073	KRH55074	3.7402	6	True
KRH55088	KRH55089	3.9713	6	True
KRH55094	KRH55095	0.2367	6	True
KRH55130	KRH55138	0.2808	6	True
KRH55139	KRH55140	4.1159	6	True
KRH55152	KRH55153	0.1807	6	True
KRH55152	KRH55154	0.2835	6	True
KRH55152	KRH55157	0.1989	6	True
KRH55152	KRH55158	0.0231	6	True
KRH55153	KRH55154	2.5975	6	True
KRH55153	KRH55157	0.1014	6	True
KRH55153	KRH55158	0.3042	6	True
KRH55154	KRH55157	0.1878	6	True
KRH55157	KRH55158	0.1822	6	True
KRH55156	KRH55160	0.0944	6	True
KRH55161	KRH55165	0.464	6	True
KRH55182	KRH55186	0.3706	6	True
KRH55201	KRH55200	2.8993	6	True
KRH55201	KRH55209	0.0166	6	True
KRH55200	KRH55209	0.0276	6	True
KRH55205	KRH55207	0.5416	6	True
KRH55205	KRH55211	0.2445	6	True
KRH55207	KRH55211	0.7502	6	True
KRH55241	KRH55242	0.2931	6	True
KRH55265	KRH55268	0.0124	6	True
KRH55265	KRH55273	0.0442	6	True
KRH55268	KRH55273	0.0355	6	True
KRH55271	KRH55275	0.3286	6	True
KRH55296	KRH55306	3.8863	6	True
KRH55298	KRH55301	0.1191	6	True
KRH55300	KRH55305	0.0314	6	True
KRH55300	KRH55307	0.0361	6	True
KRH55300	KRH55319	0.8015	6	True
KRH55305	KRH55307	0.075	6	True
KRH55305	KRH55319	0.7682	6	True
KRH55307	KRH55319	0.8957	6	True
KRH55314	KRH55315	0.7124	6	True
KRH55314	KRH55317	0.8602	6	True
KRH55314	KRH55318	0.9653	6	True
KRH55315	KRH55317	0.8003	6	True
KRH55315	KRH55318	0.9706	6	True
KRH55317	KRH55318	0.6331	6	True
KRH55332	KRH55333	3.497	6	True
KRH55355	KRH55357	3.2079	6	True
KRH55366	KRH55369	2.7427	6	True
KRH55372	KRH55373	0.0172	6	True
KRH55372	KRH55374	0.0202	6	True
KRH55372	KRH55378	0.1425	6	True
KRH55372	KRH55379	0.2236	6	True
KRH55372	KRH55382	0.1672	6	True
KRH55372	KRH55384	0.1407	6	True
KRH55372	KRH55385	0.1623	6	True
KRH55372	KRH55386	0.1489	6	True
KRH55372	KRH55387	0.1357	6	True
KRH55372	KRH55389	0.1609	6	True
KRH55373	KRH55374	0.0121	6	True
KRH55373	KRH55378	0.1402	6	True
KRH55373	KRH55379	0.2199	6	True
KRH55373	KRH55382	0.1644	6	True
KRH55373	KRH55384	0.135	6	True
KRH55373	KRH55385	0.1594	6	True
KRH55373	KRH55386	0.1455	6	True
KRH55373	KRH55387	0.1334	6	True
KRH55373	KRH55389	0.1462	6	True
KRH55373	KRH55390	0.1258	6	True
KRH55374	KRH55378	0.148	6	True
KRH55374	KRH55379	0.2252	6	True
KRH55374	KRH55382	0.173	6	True
KRH55374	KRH55384	0.138	6	True
KRH55374	KRH55385	0.1684	6	True
KRH55374	KRH55386	0.1548	6	True
KRH55374	KRH55387	0.1189	6	True
KRH55374	KRH55389	0.1681	6	True
KRH55374	KRH55390	0.063	6	True
KRH55374	KRH55391	0.1511	6	True
KRH55378	KRH55379	0.1123	6	True
KRH55378	KRH55382	0.052	6	True
KRH55378	KRH55384	0.043	6	True
KRH55378	KRH55385	0.0548	6	True
KRH55378	KRH55386	0.0459	6	True
KRH55378	KRH55387	0.0427	6	True
KRH55378	KRH55389	0.048	6	True
KRH55378	KRH55390	0.0204	6	True
KRH55378	KRH55391	0.0367	6	True
KRH55378	KRH55392	0.0357	6	True
KRH55379	KRH55382	0.086	6	True
KRH55379	KRH55384	0.3663	6	True
KRH55379	KRH55385	0.0796	6	True
KRH55379	KRH55386	0.0774	6	True
KRH55379	KRH55387	0.0531	6	True
KRH55379	KRH55389	0.2889	6	True
KRH55379	KRH55391	0.0741	6	True
KRH55379	KRH55392	0.0611	6	True
KRH55382	KRH55384	0.0461	6	True
KRH55382	KRH55385	0.0327	6	True
KRH55382	KRH55386	0.0298	6	True
KRH55382	KRH55387	0.0287	6	True
KRH55382	KRH55389	0.0384	6	True
KRH55382	KRH55390	0.0207	6	True
KRH55382	KRH55391	0.0103	6	True
KRH55382	KRH55392	0.0185	6	True
KRH55384	KRH55385	0.0354	6	True
KRH55384	KRH55386	0.0212	6	True
KRH55384	KRH55387	0.0227	6	True
KRH55384	KRH55389	0.0181	6	True
KRH55384	KRH55390	0.0217	6	True
KRH55384	KRH55391	0.0243	6	True
KRH55384	KRH55392	0.0184	6	True
KRH55385	KRH55386	0.0425	6	True
KRH55385	KRH55387	0.0195	6	True
KRH55385	KRH55389	0.0716	6	True
KRH55385	KRH55391	0.0174	6	True
KRH55385	KRH55392	0.0329	6	True
KRH55386	KRH55387	0.1572	6	True
KRH55386	KRH55389	0.0301	6	True
KRH55386	KRH55390	0.2081	6	True
KRH55386	KRH55391	0.0179	6	True
KRH55386	KRH55392	0.0061	6	True
KRH55387	KRH55389	0.8805	6	True
KRH55387	KRH55391	0.0183	6	True
KRH55387	KRH55392	0.1218	6	True
KRH55389	KRH55390	2.0117	6	True
KRH55389	KRH55391	0.0348	6	True
KRH55389	KRH55392	0.0213	6	True
KRH55390	KRH55392	0.2284	6	True
KRH55391	KRH55392	0.0111	6	True
KRH55377	KRH55393	0.0322	6	True
KRH55383	KRH55388	0.0071	6	True
KRH55396	KRH55402	0.0475	6	True
KRH55396	KRH55406	0.0696	6	True
KRH55402	KRH55406	0.0959	6	True
KRH55398	KRH55399	0.0804	6	True
KRH55429	KRH55430	3.3146	6	True
KRH55437	KRH55438	0.1085	6	True
KRH55442	KRH55457	3.2509	6	True
KRH55442	KRH55460	3.7561	6	True
KRH55442	KRH55461	4.6038	6	True
KRH55457	KRH55460	0.5673	6	True
KRH55457	KRH55461	0.726	6	True
KRH55460	KRH55461	0.4478	6	True
KRH55445	KRH55453	1.1876	6	True
KRH55463	KRH55466	0.6976	6	True
KRH55463	KRH55467	0.7481	6	True
KRH55463	KRH55468	0.7974	6	True
KRH55463	KRH55469	1.0666	6	True
KRH55463	KRH55470	0.7038	6	True
KRH55463	KRH55471	0.9151	6	True
KRH55463	KRH55474	0.9422	6	True
KRH55463	KRH55476	1.3179	6	True
KRH55463	KRH55478	0.7154	6	True
KRH55463	KRH55481	2.5399	6	True
KRH55466	KRH55467	0.4585	6	True
KRH55466	KRH55468	0.512	6	True
KRH55466	KRH55469	0.3873	6	True
KRH55466	KRH55470	0.4089	6	True
KRH55466	KRH55471	0.3838	6	True
KRH55466	KRH55474	0.7519	6	True
KRH55466	KRH55476	2.3529	6	True
KRH55466	KRH55478	0.3085	6	True
KRH55466	KRH55481	1.868	6	True
KRH55466	KRH55482	1.5177	6	True
KRH55467	KRH55468	0.4724	6	True
KRH55467	KRH55469	0.5794	6	True
KRH55467	KRH55470	0.8181	6	True
KRH55467	KRH55471	0.5795	6	True
KRH55467	KRH55474	0.8609	6	True
KRH55467	KRH55476	2.968	6	True
KRH55467	KRH55478	0.4997	6	True
KRH55467	KRH55481	1.6536	6	True
KRH55467	KRH55482	2.1572	6	True
KRH55467	KRH55483	4.6113	6	True
KRH55468	KRH55469	1.9797	6	True
KRH55468	KRH55470	0.5336	6	True
KRH55468	KRH55471	0.6055	6	True
KRH55468	KRH55474	1.8899	6	True
KRH55468	KRH55476	3.3989	6	True
KRH55468	KRH55478	3.8072	6	True
KRH55468	KRH55481	1.9287	6	True
KRH55468	KRH55482	2.1863	6	True
KRH55468	KRH55483	3.1885	6	True
KRH55469	KRH55470	4.0057	6	True
KRH55469	KRH55471	0.4083	6	True
KRH55469	KRH55474	0.5316	6	True
KRH55469	KRH55476	1.7143	6	True
KRH55469	KRH55478	0.4119	6	True
KRH55469	KRH55481	4.1279	6	True
KRH55469	KRH55482	3.7696	6	True
KRH55469	KRH55483	2.9131	6	True
KRH55470	KRH55471	0.4251	6	True
KRH55470	KRH55474	1.0921	6	True
